actual_comm	confered_to	avg_prob
3	10	 0.0194
3	11	 0.0192
3	12	 0.0089
3	13	 0.0131
3	14	 0.0125
3	15	 0.0677
3	16	 0.0268
3	17	 0.0552
3	18	 0.0095
3	19	 0.0123
3	20	 0.0168
3	21	 0.0152
3	22	 0.0119
3	23	 0.0123
3	24	 0.0192
3	25	 0.0146
3	26	 0.0123
3	27	 0.0128
3	28	 0.0084
3	29	 0.0182
3	30	 0.0109
3	31	 0.0105
3	32	 0.0156
3	33	 0.0087
3	34	 0.0120
3	35	 0.0098
3	36	 0.0406
3	37	 0.0082
3	38	 0.0155
3	39	 0.0084
3	40	 0.0168
3	41	 0.0080
3	42	 0.0156
3	43	 0.0191
3	44	 0.0166
3	45	 0.0085
4	0	 0.0242
4	1	 0.0167
4	2	 0.0116
4	3	 0.0095
4	4	 0.3428
4	5	 0.0069
4	6	 0.0152
4	7	 0.0113
4	8	 0.0081
4	9	 0.0140
4	10	 0.0185
4	11	 0.0163
4	12	 0.0089
4	13	 0.0102
4	14	 0.0232
4	15	 0.0094
4	16	 0.0132
4	17	 0.0128
4	18	 0.0160
4	19	 0.0080
4	20	 0.0123
4	21	 0.0263
4	22	 0.0131
4	23	 0.0132
4	24	 0.0180
4	25	 0.0080
4	26	 0.0155
4	27	 0.0233
4	28	 0.0094
4	29	 0.0187
4	30	 0.0079
4	31	 0.0096
4	32	 0.0165
4	33	 0.0096
4	34	 0.0129
4	35	 0.0111
4	36	 0.0098
4	37	 0.0155
4	38	 0.0082
4	39	 0.0366
4	40	 0.0219
4	41	 0.0105
4	42	 0.0213
4	43	 0.0177
4	44	 0.0201
4	45	 0.0161
5	0	 0.0048
5	1	 0.0048
5	2	 0.0033
5	3	 0.0076
5	4	 0.0052
5	5	 0.7058
5	6	 0.0071
5	7	 0.0081
5	8	 0.0106
5	9	 0.0097
5	10	 0.0062
5	11	 0.0081
5	12	 0.0078
5	13	 0.0060
5	14	 0.0055
5	15	 0.0081
5	16	 0.0062
5	17	 0.0124
5	18	 0.0039
5	19	 0.0104
5	20	 0.0082
5	21	 0.0046
5	22	 0.0038
5	23	 0.0050
5	24	 0.0057
5	25	 0.0102
5	26	 0.0051
5	27	 0.0058
5	28	 0.0053
5	29	 0.0063
5	30	 0.0109
5	31	 0.0064
5	32	 0.0071
5	33	 0.0051
5	34	 0.0088
5	35	 0.0076
5	36	 0.0062
5	37	 0.0041
5	38	 0.0047
5	39	 0.0048
5	40	 0.0069
5	41	 0.0060
5	42	 0.0059
5	43	 0.0048
5	44	 0.0055
5	45	 0.0037
6	0	 0.0102
6	1	 0.0126
6	2	 0.0117
6	3	 0.0198
6	4	 0.0152
6	5	 0.0094
6	6	 0.2786
6	7	 0.0136
6	8	 0.0123
6	9	 0.0123
6	10	 0.0235
6	11	 0.0112
6	12	 0.0165
6	13	 0.0116
6	14	 0.0175
6	15	 0.0163
6	16	 0.0121
6	17	 0.0120
6	18	 0.0116
6	19	 0.0108
6	20	 0.0197
6	21	 0.0140
6	22	 0.0118
6	23	 0.0199
6	24	 0.0171
6	25	 0.0153
6	26	 0.0176
6	27	 0.0214
6	28	 0.0176
6	29	 0.0261
6	30	 0.0078
6	31	 0.0166
6	32	 0.0176
6	33	 0.0149
6	34	 0.0156
6	35	 0.0567
6	36	 0.0117
6	37	 0.0084
6	38	 0.0155
6	39	 0.0112
6	40	 0.0200
6	41	 0.0120
6	42	 0.0211
6	43	 0.0231
6	44	 0.0178
6	45	 0.0109
7	0	 0.0089
7	1	 0.0129
7	2	 0.0090
7	3	 0.0080
7	4	 0.0105
7	5	 0.0157
7	6	 0.0125
7	7	 0.4643
7	8	 0.0305
7	9	 0.0066
7	10	 0.0114
7	11	 0.0112
7	12	 0.0090
7	13	 0.0270
7	14	 0.0110
7	15	 0.0093
7	16	 0.0114
7	17	 0.0089
7	18	 0.0120
7	19	 0.0127
7	20	 0.0095
7	21	 0.0068
7	22	 0.0105
7	23	 0.0096
7	24	 0.0105
7	25	 0.0096
7	26	 0.0139
7	27	 0.0173
7	28	 0.0134
7	29	 0.0137
7	30	 0.0131
7	31	 0.0082
7	32	 0.0130
7	33	 0.0114
7	34	 0.0128
7	35	 0.0145
7	36	 0.0069
7	37	 0.0090
7	38	 0.0113
7	39	 0.0157
7	40	 0.0076
7	41	 0.0074
7	42	 0.0156
7	43	 0.0146
7	44	 0.0122
7	45	 0.0090
8	0	 0.0059
8	1	 0.0058
8	2	 0.0057
8	3	 0.0099
8	4	 0.0061
8	5	 0.0134
8	6	 0.0089
8	7	 0.0177
8	8	 0.3978
8	9	 0.0223
8	10	 0.0085
8	11	 0.0171
8	12	 0.0177
8	13	 0.0189
8	14	 0.0096
8	15	 0.0115
8	16	 0.0054
8	17	 0.0181
8	18	 0.0049
8	19	 0.0364
8	20	 0.0169
8	21	 0.0055
8	22	 0.0068
8	23	 0.0106
8	24	 0.0082
8	25	 0.0226
8	26	 0.0057
8	27	 0.0092
8	28	 0.0091
8	29	 0.0106
8	30	 0.0286
8	31	 0.0188
8	32	 0.0085
8	33	 0.0261
8	34	 0.0643
8	35	 0.0108
8	36	 0.0079
8	37	 0.0043
8	38	 0.0070
8	39	 0.0053
8	40	 0.0119
8	41	 0.0253
8	42	 0.0089
8	43	 0.0115
8	44	 0.0089
8	45	 0.0053
9	0	 0.0101
9	1	 0.0088
9	2	 0.0069
9	3	 0.0205
9	4	 0.0113
9	5	 0.0095
9	6	 0.0136
9	7	 0.0072
9	8	 0.0236
9	9	 0.2747
9	10	 0.0175
9	11	 0.0302
9	12	 0.0151
9	13	 0.0146
9	14	 0.0137
9	15	 0.0217
9	16	 0.0133
9	17	 0.0235
9	18	 0.0084
9	19	 0.0373
9	20	 0.0259
9	21	 0.0137
9	22	 0.0086
9	23	 0.0109
9	24	 0.0183
9	25	 0.0168
9	26	 0.0085
9	27	 0.0127
9	28	 0.0069
9	29	 0.0124
9	30	 0.0521
9	31	 0.0194
9	32	 0.0171
9	33	 0.0187
9	34	 0.0347
9	35	 0.0110
9	36	 0.0174
9	37	 0.0082
9	38	 0.0103
9	39	 0.0074
9	40	 0.0170
9	41	 0.0220
9	42	 0.0137
9	43	 0.0120
9	44	 0.0157
9	45	 0.0072
10	0	 0.0175
10	1	 0.0210
10	2	 0.0154
10	3	 0.0243
10	4	 0.0211
10	5	 0.0101
10	6	 0.0253
10	7	 0.0178
10	8	 0.0142
10	9	 0.0208
10	10	 0.0560
10	11	 0.0242
10	12	 0.0170
10	13	 0.0256
10	14	 0.0251
10	15	 0.0206
10	16	 0.0201
10	17	 0.0181
10	18	 0.0225
10	19	 0.0148
10	20	 0.0197
10	21	 0.0206
10	22	 0.0214
10	23	 0.0191
10	24	 0.0363
10	25	 0.0209
10	26	 0.0264
10	27	 0.0283
10	28	 0.0124
10	29	 0.0315
10	30	 0.0119
10	31	 0.0164
10	32	 0.0398
10	33	 0.0134
10	34	 0.0203
10	35	 0.0140
10	36	 0.0170
10	37	 0.0180
10	38	 0.0238
10	39	 0.0145
10	40	 0.0230
10	41	 0.0142
10	42	 0.0344
10	43	 0.0254
10	44	 0.0324
10	45	 0.0132
11	0	 0.0109
11	1	 0.0103
11	2	 0.0074
11	3	 0.0241
11	4	 0.0145
11	5	 0.0097
11	6	 0.0142
11	7	 0.0101
11	8	 0.0270
11	9	 0.0332
11	10	 0.0221
11	11	 0.2256
11	12	 0.0128
11	13	 0.0241
11	14	 0.0143
11	15	 0.0215
11	16	 0.0294
11	17	 0.0272
11	18	 0.0099
11	19	 0.0213
11	20	 0.0138
11	21	 0.0229
11	22	 0.0109
11	23	 0.0131
11	24	 0.0292
11	25	 0.0150
11	26	 0.0115
11	27	 0.0122
11	28	 0.0079
11	29	 0.0175
11	30	 0.0219
11	31	 0.0155
11	32	 0.0253
11	33	 0.0119
11	34	 0.0234
11	35	 0.0094
11	36	 0.0197
11	37	 0.0102
11	38	 0.0204
11	39	 0.0082
11	40	 0.0346
11	41	 0.0113
11	42	 0.0175
11	43	 0.0176
11	44	 0.0208
11	45	 0.0088
12	0	 0.0078
12	1	 0.0079
12	2	 0.0072
12	3	 0.0103
12	4	 0.0077
12	5	 0.0091
12	6	 0.0166
12	7	 0.0120
12	8	 0.0253
12	9	 0.0156
12	10	 0.0136
12	11	 0.0113
12	12	 0.4174
12	13	 0.0113
12	14	 0.0124
12	15	 0.0099
12	16	 0.0090
12	17	 0.0092
12	18	 0.0075
12	19	 0.0322
12	20	 0.0156
12	21	 0.0088
12	22	 0.0077
12	23	 0.0181
12	24	 0.0113
12	25	 0.0187
12	26	 0.0095
12	27	 0.0173
12	28	 0.0085
12	29	 0.0127
12	30	 0.0120
12	31	 0.0228
12	32	 0.0129
12	33	 0.0220
12	34	 0.0256
12	35	 0.0144
12	36	 0.0096
12	37	 0.0065
12	38	 0.0101
12	39	 0.0073
12	40	 0.0092
12	41	 0.0206
12	42	 0.0133
12	43	 0.0112
12	44	 0.0128
12	45	 0.0084
13	0	 0.0161
13	1	 0.0168
13	2	 0.0079
13	3	 0.0196
13	4	 0.0120
13	5	 0.0090
13	6	 0.0119
13	7	 0.0297
13	8	 0.0313
13	9	 0.0186
13	10	 0.0247
13	11	 0.0389
13	12	 0.0135
13	13	 0.1630
13	14	 0.0185
13	15	 0.0165
13	16	 0.0164
13	17	 0.0095
13	18	 0.0287
13	19	 0.0185
13	20	 0.0118
13	21	 0.0125
13	22	 0.0126
13	23	 0.0114
13	24	 0.0289
13	25	 0.0141
13	26	 0.0250
13	27	 0.0336
13	28	 0.0113
13	29	 0.0132
13	30	 0.0139
13	31	 0.0106
13	32	 0.0353
13	33	 0.0187
13	34	 0.0244
13	35	 0.0130
13	36	 0.0136
13	37	 0.0166
13	38	 0.0188
13	39	 0.0093
13	40	 0.0124
13	41	 0.0107
13	42	 0.0329
13	43	 0.0368
13	44	 0.0287
13	45	 0.0090
14	0	 0.0390
14	1	 0.0303
14	2	 0.0204
14	3	 0.0161
14	4	 0.0261
14	5	 0.0073
14	6	 0.0207
14	7	 0.0136
14	8	 0.0138
14	9	 0.0168
14	10	 0.0260
14	11	 0.0154
14	12	 0.0136
14	13	 0.0168
14	14	 0.0427
14	15	 0.0123
14	16	 0.0118
14	17	 0.0123
14	18	 0.0254
14	19	 0.0131
14	20	 0.0224
14	21	 0.0220
14	22	 0.0278
14	23	 0.0295
14	24	 0.0216
14	25	 0.0111
14	26	 0.0240
14	27	 0.0325
14	28	 0.0245
14	29	 0.0360
14	30	 0.0101
14	31	 0.0172
14	32	 0.0234
14	33	 0.0145
14	34	 0.0209
14	35	 0.0230
14	36	 0.0104
14	37	 0.0278
14	38	 0.0127
14	39	 0.0285
14	40	 0.0213
14	41	 0.0229
14	42	 0.0264
14	43	 0.0400
14	44	 0.0267
14	45	 0.0290
15	0	 0.0083
15	1	 0.0091
15	2	 0.0086
15	3	 0.0646
15	4	 0.0100
15	5	 0.0092
15	6	 0.0181
15	7	 0.0092
15	8	 0.0124
15	9	 0.0190
15	10	 0.0178
15	11	 0.0214
15	12	 0.0091
15	13	 0.0133
15	14	 0.0113
15	15	 0.2722
15	16	 0.0234
15	17	 0.0314
15	18	 0.0092
15	19	 0.0097
15	20	 0.0163
15	21	 0.0122
15	22	 0.0100
15	23	 0.0123
15	24	 0.0195
15	25	 0.0143
15	26	 0.0093
15	27	 0.0134
15	28	 0.0087
15	29	 0.0152
15	30	 0.0131
15	31	 0.0097
15	32	 0.0136
15	33	 0.0102
15	34	 0.0124
15	35	 0.0091
15	36	 0.0999
15	37	 0.0075
15	38	 0.0148
15	39	 0.0082
15	40	 0.0158
15	41	 0.0079
15	42	 0.0151
15	43	 0.0203
15	44	 0.0165
15	45	 0.0073
16	0	 0.0096
16	1	 0.0100
16	2	 0.0083
16	3	 0.0353
16	4	 0.0127
16	5	 0.0078
16	6	 0.0138
16	7	 0.0107
16	8	 0.0081
16	9	 0.0134
16	10	 0.0182
16	11	 0.0294
16	12	 0.0091
16	13	 0.0140
16	14	 0.0112
16	15	 0.0275
16	16	 0.3555
16	17	 0.0240
16	18	 0.0108
16	19	 0.0113
16	20	 0.0132
16	21	 0.0329
16	22	 0.0103
16	23	 0.0149
16	24	 0.0271
16	25	 0.0088
16	26	 0.0106
16	27	 0.0135
16	28	 0.0067
16	29	 0.0150
16	30	 0.0107
16	31	 0.0089
16	32	 0.0174
16	33	 0.0080
16	34	 0.0094
16	35	 0.0104
16	36	 0.0219
16	37	 0.0096
16	38	 0.0157
16	39	 0.0075
16	40	 0.0175
16	41	 0.0064
16	42	 0.0165
16	43	 0.0141
16	44	 0.0199
16	45	 0.0124
17	0	 0.0072
17	1	 0.0073
17	2	 0.0085
17	3	 0.0388
17	4	 0.0097
17	5	 0.0110
17	6	 0.0117
17	7	 0.0077
17	8	 0.0215
17	9	 0.0207
17	10	 0.0131
17	11	 0.0193
17	12	 0.0086
17	13	 0.0087
17	14	 0.0101
17	15	 0.0226
17	16	 0.0160
17	17	 0.4290
17	18	 0.0062
17	19	 0.0157
17	20	 0.0168
17	21	 0.0133
17	22	 0.0097
17	23	 0.0121
17	24	 0.0133
17	25	 0.0118
17	26	 0.0078
17	27	 0.0081
17	28	 0.0071
17	29	 0.0135
17	30	 0.0133
17	31	 0.0163
17	32	 0.0116
17	33	 0.0104
17	34	 0.0184
17	35	 0.0090
17	36	 0.0193
17	37	 0.0061
17	38	 0.0106
17	39	 0.0077
17	40	 0.0206
17	41	 0.0116
17	42	 0.0102
17	43	 0.0098
17	44	 0.0114
17	45	 0.0070
18	0	 0.0611
18	1	 0.0486
18	2	 0.0381
18	3	 0.0122
18	4	 0.0203
18	5	 0.0056
18	6	 0.0113
18	7	 0.0178
18	8	 0.0066
18	9	 0.0086
18	10	 0.0210
18	11	 0.0104
18	12	 0.0075
18	13	 0.0383
18	14	 0.0297
18	15	 0.0097
18	16	 0.0117
18	17	 0.0062
18	18	 0.0755
18	19	 0.0069
18	20	 0.0112
18	21	 0.0161
18	22	 0.0351
18	23	 0.0096
18	24	 0.0212
18	25	 0.0082
18	26	 0.0378
18	27	 0.0408
18	28	 0.0300
18	29	 0.0130
18	30	 0.0057
18	31	 0.0067
18	32	 0.0239
18	33	 0.0091
18	34	 0.0091
18	35	 0.0156
18	36	 0.0091
18	37	 0.0703
18	38	 0.0143
18	39	 0.0289
18	40	 0.0115
18	41	 0.0096
18	42	 0.0290
18	43	 0.0321
18	44	 0.0248
18	45	 0.0303
19	0	 0.0066
19	1	 0.0065
19	2	 0.0058
19	3	 0.0137
19	4	 0.0062
19	5	 0.0102
19	6	 0.0097
19	7	 0.0092
19	8	 0.0277
19	9	 0.0258
19	10	 0.0104
19	11	 0.0138
19	12	 0.0229
19	13	 0.0125
19	14	 0.0095
19	15	 0.0085
19	16	 0.0086
19	17	 0.0168
19	18	 0.0059
19	19	 0.4839
19	20	 0.0160
19	21	 0.0090
19	22	 0.0074
19	23	 0.0100
19	24	 0.0095
19	25	 0.0153
19	26	 0.0078
19	27	 0.0102
19	28	 0.0064
19	29	 0.0105
19	30	 0.0321
19	31	 0.0146
19	32	 0.0114
19	33	 0.0121
19	34	 0.0194
19	35	 0.0100
19	36	 0.0083
19	37	 0.0053
19	38	 0.0074
19	39	 0.0054
19	40	 0.0102
19	41	 0.0119
19	42	 0.0098
19	43	 0.0082
19	44	 0.0101
19	45	 0.0073
20	0	 0.0095
20	1	 0.0095
20	2	 0.0083
20	3	 0.0150
20	4	 0.0098
20	5	 0.0087
20	6	 0.0193
20	7	 0.0081
20	8	 0.0167
20	9	 0.0262
20	10	 0.0133
20	11	 0.0102
20	12	 0.0129
20	13	 0.0093
20	14	 0.0137
20	15	 0.0125
20	16	 0.0093
20	17	 0.0168
20	18	 0.0084
20	19	 0.0232
20	20	 0.4032
20	21	 0.0126
20	22	 0.0088
20	23	 0.0238
20	24	 0.0127
20	25	 0.0125
20	26	 0.0077
20	27	 0.0139
20	28	 0.0147
20	29	 0.0136
20	30	 0.0102
20	31	 0.0149
20	32	 0.0137
20	33	 0.0147
20	34	 0.0180
20	35	 0.0259
20	36	 0.0103
20	37	 0.0065
20	38	 0.0083
20	39	 0.0059
20	40	 0.0252
20	41	 0.0149
20	42	 0.0123
20	43	 0.0122
20	44	 0.0128
20	45	 0.0099
21	0	 0.0160
21	1	 0.0176
21	2	 0.0163
21	3	 0.0179
21	4	 0.0230
21	5	 0.0064
21	6	 0.0159
21	7	 0.0079
21	8	 0.0088
21	9	 0.0156
21	10	 0.0177
21	11	 0.0200
21	12	 0.0099
21	13	 0.0102
21	14	 0.0188
21	15	 0.0117
21	16	 0.0288
21	17	 0.0188
21	18	 0.0135
21	19	 0.0121
21	20	 0.0165
21	21	 0.2144
21	22	 0.0174
21	23	 0.0144
21	24	 0.0207
21	25	 0.0088
21	26	 0.0128
21	27	 0.0142
21	28	 0.0160
21	29	 0.0274
21	30	 0.0078
21	31	 0.0118
21	32	 0.0198
21	33	 0.0089
21	34	 0.0112
21	35	 0.0136
21	36	 0.0151
21	37	 0.0135
21	38	 0.0137
21	39	 0.0154
21	40	 0.0335
21	41	 0.0079
21	42	 0.0159
21	43	 0.0144
21	44	 0.0183
21	45	 0.1095
22	0	 0.0402
22	1	 0.0481
22	2	 0.1213
22	3	 0.0115
22	4	 0.0155
22	5	 0.0055
22	6	 0.0122
22	7	 0.0149
22	8	 0.0098
22	9	 0.0065
22	10	 0.0185
22	11	 0.0082
22	12	 0.0068
22	13	 0.0118
22	14	 0.0300
22	15	 0.0087
22	16	 0.0074
22	17	 0.0094
22	18	 0.0312
22	19	 0.0079
22	20	 0.0132
22	21	 0.0142
22	22	 0.1333
22	23	 0.0116
22	24	 0.0136
22	25	 0.0070
22	26	 0.0281
22	27	 0.0153
22	28	 0.0367
22	29	 0.0285
22	30	 0.0061
22	31	 0.0101
22	32	 0.0153
22	33	 0.0082
22	34	 0.0120
22	35	 0.0108
22	36	 0.0083
22	37	 0.0436
22	38	 0.0156
22	39	 0.0335
22	40	 0.0116
22	41	 0.0092
22	42	 0.0152
22	43	 0.0221
22	44	 0.0162
22	45	 0.0353
23	0	 0.0104
23	1	 0.0089
23	2	 0.0078
23	3	 0.0116
23	4	 0.0103
23	5	 0.0055
23	6	 0.0193
23	7	 0.0089
23	8	 0.0116
23	9	 0.0087
23	10	 0.0141
23	11	 0.0112
23	12	 0.0156
23	13	 0.0088
23	14	 0.0167
23	15	 0.0105
23	16	 0.0126
23	17	 0.0113
23	18	 0.0081
23	19	 0.0116
23	20	 0.0325
23	21	 0.0120
23	22	 0.0100
23	23	 0.4323
23	24	 0.0153
23	25	 0.0076
23	26	 0.0090
23	27	 0.0197
23	28	 0.0099
23	29	 0.0150
23	30	 0.0053
23	31	 0.0088
23	32	 0.0136
23	33	 0.0135
23	34	 0.0147
23	35	 0.0193
23	36	 0.0093
23	37	 0.0069
23	38	 0.0076
23	39	 0.0065
23	40	 0.0181
23	41	 0.0114
23	42	 0.0163
23	43	 0.0340
23	44	 0.0193
23	45	 0.0083
24	0	 0.0193
24	1	 0.0208
24	2	 0.0121
24	3	 0.0260
24	4	 0.0201
24	5	 0.0083
24	6	 0.0194
24	7	 0.0153
24	8	 0.0120
24	9	 0.0215
24	10	 0.0412
24	11	 0.0350
24	12	 0.0135
24	13	 0.0304
24	14	 0.0232
24	15	 0.0230
24	16	 0.0345
24	17	 0.0164
24	18	 0.0238
24	19	 0.0131
24	20	 0.0179
24	21	 0.0247
24	22	 0.0180
24	23	 0.0212
24	24	 0.0518
24	25	 0.0142
24	26	 0.0217
24	27	 0.0259
24	28	 0.0118
24	29	 0.0233
24	30	 0.0117
24	31	 0.0134
24	32	 0.0406
24	33	 0.0136
24	34	 0.0178
24	35	 0.0157
24	36	 0.0189
24	37	 0.0218
24	38	 0.0286
24	39	 0.0118
24	40	 0.0244
24	41	 0.0114
24	42	 0.0318
24	43	 0.0304
24	44	 0.0360
24	45	 0.0124
25	0	 0.0058
25	1	 0.0057
25	2	 0.0049
25	3	 0.0113
25	4	 0.0072
25	5	 0.0109
25	6	 0.0128
25	7	 0.0086
25	8	 0.0214
25	9	 0.0136
25	10	 0.0136
25	11	 0.0109
25	12	 0.0191
25	13	 0.0112
25	14	 0.0084
25	15	 0.0112
25	16	 0.0077
25	17	 0.0099
25	18	 0.0064
25	19	 0.0166
25	20	 0.0124
25	21	 0.0066
25	22	 0.0059
25	23	 0.0079
25	24	 0.0098
25	25	 0.5597
25	26	 0.0078
25	27	 0.0115
25	28	 0.0053
25	29	 0.0104
25	30	 0.0105
25	31	 0.0136
25	32	 0.0111
25	33	 0.0075
25	34	 0.0134
25	35	 0.0062
25	36	 0.0092
25	37	 0.0050
25	38	 0.0081
25	39	 0.0047
25	40	 0.0104
25	41	 0.0109
25	42	 0.0117
25	43	 0.0085
25	44	 0.0099
25	45	 0.0045
26	0	 0.0287
26	1	 0.0229
26	2	 0.0169
26	3	 0.0167
26	4	 0.0174
26	5	 0.0083
26	6	 0.0215
26	7	 0.0266
26	8	 0.0109
26	9	 0.0091
26	10	 0.0234
26	11	 0.0121
26	12	 0.0108
26	13	 0.0243
26	14	 0.0231
26	15	 0.0111
26	16	 0.0117
26	17	 0.0104
26	18	 0.0253
26	19	 0.0108
26	20	 0.0118
26	21	 0.0136
26	22	 0.0234
26	23	 0.0121
26	24	 0.0173
26	25	 0.0118
26	26	 0.2183
26	27	 0.0290
26	28	 0.0164
26	29	 0.0176
26	30	 0.0068
26	31	 0.0113
26	32	 0.0232
26	33	 0.0112
26	34	 0.0143
26	35	 0.0154
26	36	 0.0114
26	37	 0.0276
26	38	 0.0159
26	39	 0.0356
26	40	 0.0135
26	41	 0.0106
26	42	 0.0275
26	43	 0.0278
26	44	 0.0204
26	45	 0.0141
27	0	 0.0229
27	1	 0.0184
27	2	 0.0131
27	3	 0.0164
27	4	 0.0243
27	5	 0.0066
27	6	 0.0237
27	7	 0.0174
27	8	 0.0126
27	9	 0.0141
27	10	 0.0261
27	11	 0.0122
27	12	 0.0243
27	13	 0.0320
27	14	 0.0326
27	15	 0.0156
27	16	 0.0130
27	17	 0.0080
27	18	 0.0302
27	19	 0.0143
27	20	 0.0196
27	21	 0.0170
27	22	 0.0154
27	23	 0.0318
27	24	 0.0213
27	25	 0.0168
27	26	 0.0276
27	27	 0.0891
27	28	 0.0128
27	29	 0.0256
27	30	 0.0080
27	31	 0.0118
27	32	 0.0209
27	33	 0.0197
27	34	 0.0195
27	35	 0.0239
27	36	 0.0103
27	37	 0.0150
27	38	 0.0090
27	39	 0.0154
27	40	 0.0116
27	41	 0.0222
27	42	 0.0462
27	43	 0.0597
27	44	 0.0342
27	45	 0.0182
28	0	 0.0132
28	1	 0.0243
28	2	 0.0233
28	3	 0.0055
28	4	 0.0081
28	5	 0.0052
28	6	 0.0132
28	7	 0.0080
28	8	 0.0107
28	9	 0.0047
28	10	 0.0061
28	11	 0.0045
28	12	 0.0063
28	13	 0.0061
28	14	 0.0141
28	15	 0.0055
28	16	 0.0038
28	17	 0.0059
28	18	 0.0118
28	19	 0.0052
28	20	 0.0166
28	21	 0.0109
28	22	 0.0166
28	23	 0.0080
28	24	 0.0060
28	25	 0.0055
28	26	 0.0081
28	27	 0.0077
28	28	 0.4427
28	29	 0.0141
28	30	 0.0040
28	31	 0.0092
28	32	 0.0085
28	33	 0.0068
28	34	 0.0082
28	35	 0.0195
28	36	 0.0044
28	37	 0.0105
28	38	 0.0129
28	39	 0.0111
28	40	 0.1136
28	41	 0.0076
28	42	 0.0068
28	43	 0.0113
28	44	 0.0064
28	45	 0.0378
29	0	 0.0140
29	1	 0.0212
29	2	 0.0219
29	3	 0.0176
29	4	 0.0199
29	5	 0.0080
29	6	 0.0291
29	7	 0.0127
29	8	 0.0113
29	9	 0.0121
29	10	 0.0297
29	11	 0.0164
29	12	 0.0130
29	13	 0.0125
29	14	 0.0283
29	15	 0.0138
29	16	 0.0153
29	17	 0.0145
29	18	 0.0164
29	19	 0.0110
29	20	 0.0158
29	21	 0.0279
29	22	 0.0259
29	23	 0.0151
29	24	 0.0217
29	25	 0.0142
29	26	 0.0153
29	27	 0.0235
29	28	 0.0191
29	29	 0.2007
29	30	 0.0088
29	31	 0.0140
29	32	 0.0210
29	33	 0.0090
29	34	 0.0132
29	35	 0.0150
29	36	 0.0101
29	37	 0.0116
29	38	 0.0188
29	39	 0.0155
29	40	 0.0221
29	41	 0.0106
29	42	 0.0266
29	43	 0.0271
29	44	 0.0243
29	45	 0.0342
30	0	 0.0067
30	1	 0.0060
30	2	 0.0053
30	3	 0.0125
30	4	 0.0075
30	5	 0.0134
30	6	 0.0074
30	7	 0.0091
30	8	 0.0267
30	9	 0.0708
30	10	 0.0095
30	11	 0.0224
30	12	 0.0115
30	13	 0.0126
30	14	 0.0084
30	15	 0.0166
