actual_comm	confered_to	avg_prob
4	12	 0.0063
4	13	 0.0126
4	14	 0.0264
4	15	 0.0068
4	16	 0.0095
4	17	 0.0106
4	18	 0.0208
4	19	 0.0059
4	20	 0.0085
4	21	 0.0321
4	22	 0.0126
4	23	 0.0107
4	24	 0.0188
4	25	 0.0054
4	26	 0.0151
4	27	 0.0281
4	28	 0.0062
4	29	 0.0172
4	30	 0.0067
4	31	 0.0069
4	32	 0.0144
4	33	 0.0074
4	34	 0.0104
4	35	 0.0090
4	36	 0.0071
4	37	 0.0189
4	38	 0.0075
4	39	 0.0324
4	40	 0.0180
4	41	 0.0058
4	42	 0.0215
4	43	 0.0162
4	44	 0.0194
4	45	 0.0147
5	0	 0.0039
5	1	 0.0047
5	2	 0.0030
5	3	 0.0062
5	4	 0.0035
5	5	 0.7416
5	6	 0.0062
5	7	 0.0094
5	8	 0.0111
5	9	 0.0088
5	10	 0.0067
5	11	 0.0068
5	12	 0.0079
5	13	 0.0077
5	14	 0.0061
5	15	 0.0055
5	16	 0.0051
5	17	 0.0082
5	18	 0.0040
5	19	 0.0077
5	20	 0.0054
5	21	 0.0041
5	22	 0.0039
5	23	 0.0035
5	24	 0.0061
5	25	 0.0074
5	26	 0.0046
5	27	 0.0059
5	28	 0.0042
5	29	 0.0058
5	30	 0.0111
5	31	 0.0058
5	32	 0.0059
5	33	 0.0050
5	34	 0.0067
5	35	 0.0051
5	36	 0.0038
5	37	 0.0030
5	38	 0.0042
5	39	 0.0033
5	40	 0.0056
5	41	 0.0038
5	42	 0.0063
5	43	 0.0058
5	44	 0.0063
5	45	 0.0032
6	0	 0.0106
6	1	 0.0125
6	2	 0.0109
6	3	 0.0174
6	4	 0.0206
6	5	 0.0056
6	6	 0.3036
6	7	 0.0126
6	8	 0.0114
6	9	 0.0105
6	10	 0.0225
6	11	 0.0110
6	12	 0.0159
6	13	 0.0150
6	14	 0.0167
6	15	 0.0155
6	16	 0.0100
6	17	 0.0084
6	18	 0.0113
6	19	 0.0076
6	20	 0.0139
6	21	 0.0125
6	22	 0.0127
6	23	 0.0177
6	24	 0.0187
6	25	 0.0127
6	26	 0.0151
6	27	 0.0198
6	28	 0.0136
6	29	 0.0312
6	30	 0.0073
6	31	 0.0126
6	32	 0.0179
6	33	 0.0131
6	34	 0.0143
6	35	 0.0593
6	36	 0.0094
6	37	 0.0083
6	38	 0.0132
6	39	 0.0170
6	40	 0.0143
6	41	 0.0075
6	42	 0.0233
6	43	 0.0310
6	44	 0.0215
6	45	 0.0123
7	0	 0.0091
7	1	 0.0148
7	2	 0.0107
7	3	 0.0079
7	4	 0.0075
7	5	 0.0072
7	6	 0.0128
7	7	 0.5092
7	8	 0.0283
7	9	 0.0067
7	10	 0.0143
7	11	 0.0063
7	12	 0.0081
7	13	 0.0259
7	14	 0.0126
7	15	 0.0081
7	16	 0.0087
7	17	 0.0072
7	18	 0.0143
7	19	 0.0073
7	20	 0.0075
7	21	 0.0062
7	22	 0.0125
7	23	 0.0062
7	24	 0.0136
7	25	 0.0076
7	26	 0.0253
7	27	 0.0171
7	28	 0.0101
7	29	 0.0080
7	30	 0.0067
7	31	 0.0063
7	32	 0.0124
7	33	 0.0105
7	34	 0.0108
7	35	 0.0079
7	36	 0.0063
7	37	 0.0091
7	38	 0.0108
7	39	 0.0146
7	40	 0.0060
7	41	 0.0051
7	42	 0.0177
7	43	 0.0107
7	44	 0.0162
7	45	 0.0080
8	0	 0.0065
8	1	 0.0065
8	2	 0.0052
8	3	 0.0081
8	4	 0.0056
8	5	 0.0097
8	6	 0.0080
8	7	 0.0217
8	8	 0.4423
8	9	 0.0241
8	10	 0.0091
8	11	 0.0137
8	12	 0.0155
8	13	 0.0178
8	14	 0.0118
8	15	 0.0085
8	16	 0.0050
8	17	 0.0132
8	18	 0.0051
8	19	 0.0190
8	20	 0.0121
8	21	 0.0057
8	22	 0.0062
8	23	 0.0094
8	24	 0.0076
8	25	 0.0167
8	26	 0.0064
8	27	 0.0105
8	28	 0.0099
8	29	 0.0070
8	30	 0.0204
8	31	 0.0154
8	32	 0.0072
8	33	 0.0372
8	34	 0.0712
8	35	 0.0089
8	36	 0.0069
8	37	 0.0037
8	38	 0.0056
8	39	 0.0049
8	40	 0.0115
8	41	 0.0244
8	42	 0.0093
8	43	 0.0107
8	44	 0.0096
8	45	 0.0051
9	0	 0.0092
9	1	 0.0083
9	2	 0.0050
9	3	 0.0144
9	4	 0.0099
9	5	 0.0073
9	6	 0.0122
9	7	 0.0062
9	8	 0.0249
9	9	 0.3319
9	10	 0.0180
9	11	 0.0320
9	12	 0.0151
9	13	 0.0175
9	14	 0.0135
9	15	 0.0153
9	16	 0.0149
9	17	 0.0171
9	18	 0.0079
9	19	 0.0263
9	20	 0.0232
9	21	 0.0144
9	22	 0.0070
9	23	 0.0108
9	24	 0.0178
9	25	 0.0124
9	26	 0.0093
9	27	 0.0134
9	28	 0.0057
9	29	 0.0111
9	30	 0.0471
9	31	 0.0171
9	32	 0.0170
9	33	 0.0153
9	34	 0.0339
9	35	 0.0101
9	36	 0.0146
9	37	 0.0067
9	38	 0.0122
9	39	 0.0067
9	40	 0.0177
9	41	 0.0211
9	42	 0.0147
9	43	 0.0108
9	44	 0.0170
9	45	 0.0064
10	0	 0.0185
10	1	 0.0222
10	2	 0.0125
10	3	 0.0212
10	4	 0.0176
10	5	 0.0074
10	6	 0.0224
10	7	 0.0167
10	8	 0.0115
10	9	 0.0184
10	10	 0.0664
10	11	 0.0249
10	12	 0.0174
10	13	 0.0292
10	14	 0.0285
10	15	 0.0204
10	16	 0.0199
10	17	 0.0169
10	18	 0.0220
10	19	 0.0122
10	20	 0.0142
10	21	 0.0211
10	22	 0.0191
10	23	 0.0170
10	24	 0.0441
10	25	 0.0151
10	26	 0.0310
10	27	 0.0335
10	28	 0.0093
10	29	 0.0349
10	30	 0.0117
10	31	 0.0110
10	32	 0.0488
10	33	 0.0114
10	34	 0.0204
10	35	 0.0092
10	36	 0.0162
10	37	 0.0173
10	38	 0.0217
10	39	 0.0129
10	40	 0.0204
10	41	 0.0090
10	42	 0.0451
10	43	 0.0251
10	44	 0.0431
10	45	 0.0111
11	0	 0.0086
11	1	 0.0108
11	2	 0.0052
11	3	 0.0228
11	4	 0.0102
11	5	 0.0075
11	6	 0.0115
11	7	 0.0081
11	8	 0.0212
11	9	 0.0339
11	10	 0.0249
11	11	 0.2973
11	12	 0.0099
11	13	 0.0324
11	14	 0.0132
11	15	 0.0243
11	16	 0.0255
11	17	 0.0220
11	18	 0.0100
11	19	 0.0144
11	20	 0.0093
11	21	 0.0196
11	22	 0.0080
11	23	 0.0108
11	24	 0.0295
11	25	 0.0111
11	26	 0.0128
11	27	 0.0129
11	28	 0.0063
11	29	 0.0120
11	30	 0.0196
11	31	 0.0093
11	32	 0.0313
11	33	 0.0128
11	34	 0.0215
11	35	 0.0059
11	36	 0.0193
11	37	 0.0084
11	38	 0.0205
11	39	 0.0065
11	40	 0.0266
11	41	 0.0078
11	42	 0.0182
11	43	 0.0166
11	44	 0.0235
11	45	 0.0061
12	0	 0.0070
12	1	 0.0070
12	2	 0.0063
12	3	 0.0080
12	4	 0.0069
12	5	 0.0062
12	6	 0.0154
12	7	 0.0096
12	8	 0.0218
12	9	 0.0143
12	10	 0.0158
12	11	 0.0106
12	12	 0.4587
12	13	 0.0124
12	14	 0.0122
12	15	 0.0090
12	16	 0.0068
12	17	 0.0079
12	18	 0.0064
12	19	 0.0192
12	20	 0.0139
12	21	 0.0082
12	22	 0.0070
12	23	 0.0181
12	24	 0.0120
12	25	 0.0110
12	26	 0.0121
12	27	 0.0189
12	28	 0.0068
12	29	 0.0123
12	30	 0.0097
12	31	 0.0196
12	32	 0.0107
12	33	 0.0275
12	34	 0.0309
12	35	 0.0109
12	36	 0.0066
12	37	 0.0046
12	38	 0.0090
12	39	 0.0081
12	40	 0.0077
12	41	 0.0231
12	42	 0.0157
12	43	 0.0117
12	44	 0.0147
12	45	 0.0075
13	0	 0.0146
13	1	 0.0187
13	2	 0.0068
13	3	 0.0119
13	4	 0.0094
13	5	 0.0072
13	6	 0.0125
13	7	 0.0277
13	8	 0.0281
13	9	 0.0180
13	10	 0.0285
13	11	 0.0329
13	12	 0.0113
13	13	 0.2251
13	14	 0.0182
13	15	 0.0134
13	16	 0.0150
13	17	 0.0069
13	18	 0.0315
13	19	 0.0105
13	20	 0.0062
13	21	 0.0098
13	22	 0.0108
13	23	 0.0074
13	24	 0.0349
13	25	 0.0107
13	26	 0.0316
13	27	 0.0328
13	28	 0.0066
13	29	 0.0115
13	30	 0.0096
13	31	 0.0077
13	32	 0.0467
13	33	 0.0214
13	34	 0.0258
13	35	 0.0079
13	36	 0.0113
13	37	 0.0162
13	38	 0.0163
13	39	 0.0076
13	40	 0.0084
13	41	 0.0075
13	42	 0.0352
13	43	 0.0270
13	44	 0.0341
13	45	 0.0068
14	0	 0.0504
14	1	 0.0377
14	2	 0.0217
14	3	 0.0114
14	4	 0.0293
14	5	 0.0054
14	6	 0.0175
14	7	 0.0127
14	8	 0.0128
14	9	 0.0132
14	10	 0.0286
14	11	 0.0128
14	12	 0.0126
14	13	 0.0174
14	14	 0.0561
14	15	 0.0107
14	16	 0.0119
14	17	 0.0103
14	18	 0.0341
14	19	 0.0099
14	20	 0.0152
14	21	 0.0220
14	22	 0.0314
14	23	 0.0269
14	24	 0.0239
14	25	 0.0077
14	26	 0.0246
14	27	 0.0423
14	28	 0.0214
14	29	 0.0369
14	30	 0.0082
14	31	 0.0144
14	32	 0.0218
14	33	 0.0143
14	34	 0.0220
14	35	 0.0171
14	36	 0.0087
14	37	 0.0331
14	38	 0.0114
14	39	 0.0238
14	40	 0.0163
14	41	 0.0225
14	42	 0.0306
14	43	 0.0333
14	44	 0.0270
14	45	 0.0269
15	0	 0.0078
15	1	 0.0085
15	2	 0.0052
15	3	 0.0717
15	4	 0.0067
15	5	 0.0052
15	6	 0.0172
15	7	 0.0085
15	8	 0.0097
15	9	 0.0152
15	10	 0.0189
15	11	 0.0240
15	12	 0.0092
15	13	 0.0135
15	14	 0.0115
15	15	 0.3261
15	16	 0.0239
15	17	 0.0213
15	18	 0.0083
15	19	 0.0073
15	20	 0.0105
15	21	 0.0114
15	22	 0.0072
15	23	 0.0095
15	24	 0.0180
15	25	 0.0111
15	26	 0.0124
15	27	 0.0129
15	28	 0.0067
15	29	 0.0121
15	30	 0.0122
15	31	 0.0063
15	32	 0.0169
15	33	 0.0079
15	34	 0.0104
15	35	 0.0061
15	36	 0.1009
15	37	 0.0067
15	38	 0.0123
15	39	 0.0099
15	40	 0.0132
15	41	 0.0051
15	42	 0.0167
15	43	 0.0203
15	44	 0.0173
15	45	 0.0060
16	0	 0.0086
16	1	 0.0116
16	2	 0.0061
16	3	 0.0292
16	4	 0.0102
16	5	 0.0050
16	6	 0.0111
16	7	 0.0088
16	8	 0.0068
16	9	 0.0146
16	10	 0.0205
16	11	 0.0268
16	12	 0.0068
16	13	 0.0148
16	14	 0.0127
16	15	 0.0233
16	16	 0.4179
16	17	 0.0139
16	18	 0.0124
16	19	 0.0065
16	20	 0.0070
16	21	 0.0288
16	22	 0.0083
16	23	 0.0101
16	24	 0.0283
16	25	 0.0065
16	26	 0.0115
16	27	 0.0146
16	28	 0.0052
16	29	 0.0113
16	30	 0.0110
16	31	 0.0053
16	32	 0.0212
16	33	 0.0063
16	34	 0.0089
16	35	 0.0063
16	36	 0.0229
16	37	 0.0088
16	38	 0.0208
16	39	 0.0068
16	40	 0.0131
16	41	 0.0039
16	42	 0.0183
16	43	 0.0137
16	44	 0.0237
16	45	 0.0101
17	0	 0.0069
17	1	 0.0068
17	2	 0.0060
17	3	 0.0425
17	4	 0.0082
17	5	 0.0078
17	6	 0.0084
17	7	 0.0065
17	8	 0.0183
17	9	 0.0213
17	10	 0.0141
17	11	 0.0220
17	12	 0.0095
17	13	 0.0087
17	14	 0.0107
17	15	 0.0191
17	16	 0.0132
17	17	 0.4696
17	18	 0.0053
17	19	 0.0120
17	20	 0.0146
17	21	 0.0150
17	22	 0.0073
17	23	 0.0098
17	24	 0.0121
17	25	 0.0100
17	26	 0.0070
17	27	 0.0083
17	28	 0.0058
17	29	 0.0097
17	30	 0.0157
17	31	 0.0127
17	32	 0.0117
17	33	 0.0087
17	34	 0.0187
17	35	 0.0061
17	36	 0.0168
17	37	 0.0049
17	38	 0.0108
17	39	 0.0077
17	40	 0.0233
17	41	 0.0097
17	42	 0.0103
17	43	 0.0092
17	44	 0.0116
17	45	 0.0059
18	0	 0.0606
18	1	 0.0668
18	2	 0.0439
18	3	 0.0076
18	4	 0.0167
18	5	 0.0036
18	6	 0.0093
18	7	 0.0151
18	8	 0.0057
18	9	 0.0070
18	10	 0.0204
18	11	 0.0096
18	12	 0.0060
18	13	 0.0423
18	14	 0.0325
18	15	 0.0079
18	16	 0.0106
18	17	 0.0043
18	18	 0.1134
18	19	 0.0048
18	20	 0.0052
18	21	 0.0135
18	22	 0.0457
18	23	 0.0065
18	24	 0.0257
18	25	 0.0053
18	26	 0.0299
18	27	 0.0391
18	28	 0.0213
18	29	 0.0100
18	30	 0.0044
18	31	 0.0045
18	32	 0.0248
18	33	 0.0069
18	34	 0.0079
18	35	 0.0075
18	36	 0.0065
18	37	 0.0921
18	38	 0.0130
18	39	 0.0188
18	40	 0.0071
18	41	 0.0036
18	42	 0.0302
18	43	 0.0282
18	44	 0.0258
18	45	 0.0286
19	0	 0.0059
19	1	 0.0066
19	2	 0.0052
19	3	 0.0071
19	4	 0.0065
19	5	 0.0087
19	6	 0.0086
19	7	 0.0081
19	8	 0.0240
19	9	 0.0263
19	10	 0.0126
19	11	 0.0148
19	12	 0.0193
19	13	 0.0146
19	14	 0.0098
19	15	 0.0074
19	16	 0.0077
19	17	 0.0136
19	18	 0.0062
19	19	 0.5130
19	20	 0.0116
19	21	 0.0073
19	22	 0.0067
19	23	 0.0113
19	24	 0.0105
19	25	 0.0127
19	26	 0.0079
19	27	 0.0114
19	28	 0.0058
19	29	 0.0095
19	30	 0.0308
19	31	 0.0113
19	32	 0.0107
19	33	 0.0135
19	34	 0.0240
19	35	 0.0084
19	36	 0.0064
19	37	 0.0044
19	38	 0.0092
19	39	 0.0054
19	40	 0.0077
19	41	 0.0115
19	42	 0.0114
19	43	 0.0079
19	44	 0.0116
19	45	 0.0052
20	0	 0.0095
20	1	 0.0089
20	2	 0.0074
20	3	 0.0098
20	4	 0.0096
20	5	 0.0055
20	6	 0.0177
20	7	 0.0075
20	8	 0.0140
20	9	 0.0262
20	10	 0.0142
20	11	 0.0101
20	12	 0.0164
20	13	 0.0099
20	14	 0.0161
20	15	 0.0101
20	16	 0.0077
20	17	 0.0132
20	18	 0.0077
20	19	 0.0122
20	20	 0.4436
20	21	 0.0132
20	22	 0.0081
20	23	 0.0213
20	24	 0.0120
20	25	 0.0088
20	26	 0.0081
20	27	 0.0153
20	28	 0.0151
20	29	 0.0132
20	30	 0.0108
20	31	 0.0110
20	32	 0.0125
20	33	 0.0114
20	34	 0.0205
20	35	 0.0278
20	36	 0.0071
20	37	 0.0056
20	38	 0.0081
20	39	 0.0072
20	40	 0.0254
20	41	 0.0119
20	42	 0.0131
20	43	 0.0118
20	44	 0.0133
20	45	 0.0103
21	0	 0.0159
21	1	 0.0206
21	2	 0.0146
21	3	 0.0151
21	4	 0.0299
21	5	 0.0043
21	6	 0.0117
21	7	 0.0066
21	8	 0.0071
21	9	 0.0146
21	10	 0.0197
21	11	 0.0175
21	12	 0.0078
21	13	 0.0120
21	14	 0.0222
21	15	 0.0107
21	16	 0.0241
21	17	 0.0139
21	18	 0.0166
21	19	 0.0070
21	20	 0.0116
21	21	 0.2634
21	22	 0.0143
21	23	 0.0115
21	24	 0.0199
21	25	 0.0067
21	26	 0.0105
21	27	 0.0166
21	28	 0.0138
21	29	 0.0257
21	30	 0.0071
21	31	 0.0078
21	32	 0.0211
21	33	 0.0073
21	34	 0.0119
21	35	 0.0091
21	36	 0.0108
21	37	 0.0140
21	38	 0.0141
21	39	 0.0159
21	40	 0.0270
21	41	 0.0052
21	42	 0.0167
21	43	 0.0127
21	44	 0.0182
21	45	 0.1155
22	0	 0.0455
22	1	 0.0514
22	2	 0.1687
22	3	 0.0066
22	4	 0.0123
22	5	 0.0038
22	6	 0.0108
22	7	 0.0130
22	8	 0.0058
22	9	 0.0050
22	10	 0.0153
22	11	 0.0063
22	12	 0.0066
22	13	 0.0102
22	14	 0.0331
22	15	 0.0059
22	16	 0.0069
22	17	 0.0051
22	18	 0.0482
22	19	 0.0048
22	20	 0.0071
22	21	 0.0113
22	22	 0.1594
22	23	 0.0082
22	24	 0.0131
22	25	 0.0040
22	26	 0.0249
22	27	 0.0152
22	28	 0.0224
22	29	 0.0232
22	30	 0.0043
22	31	 0.0060
22	32	 0.0123
22	33	 0.0075
22	34	 0.0079
22	35	 0.0073
22	36	 0.0052
22	37	 0.0581
22	38	 0.0147
22	39	 0.0336
22	40	 0.0062
22	41	 0.0045
22	42	 0.0140
22	43	 0.0199
22	44	 0.0135
22	45	 0.0309
23	0	 0.0149
23	1	 0.0095
23	2	 0.0061
23	3	 0.0100
23	4	 0.0127
23	5	 0.0040
23	6	 0.0186
23	7	 0.0062
23	8	 0.0094
23	9	 0.0087
23	10	 0.0153
23	11	 0.0121
23	12	 0.0140
23	13	 0.0088
23	14	 0.0202
23	15	 0.0090
23	16	 0.0105
23	17	 0.0099
23	18	 0.0096
23	19	 0.0089
23	20	 0.0192
23	21	 0.0118
23	22	 0.0084
23	23	 0.4665
23	24	 0.0162
23	25	 0.0050
23	26	 0.0084
23	27	 0.0232
23	28	 0.0100
23	29	 0.0122
23	30	 0.0048
23	31	 0.0071
23	32	 0.0103
23	33	 0.0113
23	34	 0.0183
23	35	 0.0160
23	36	 0.0067
23	37	 0.0078
23	38	 0.0074
23	39	 0.0063
23	40	 0.0128
23	41	 0.0109
23	42	 0.0180
23	43	 0.0350
23	44	 0.0192
23	45	 0.0088
24	0	 0.0189
24	1	 0.0235
24	2	 0.0091
24	3	 0.0208
24	4	 0.0159
24	5	 0.0056
24	6	 0.0180
24	7	 0.0133
24	8	 0.0096
24	9	 0.0202
24	10	 0.0472
24	11	 0.0357
24	12	 0.0113
24	13	 0.0323
24	14	 0.0254
24	15	 0.0224
24	16	 0.0382
24	17	 0.0134
24	18	 0.0261
24	19	 0.0091
24	20	 0.0104
24	21	 0.0220
24	22	 0.0155
24	23	 0.0165
24	24	 0.0725
24	25	 0.0095
24	26	 0.0283
24	27	 0.0311
24	28	 0.0082
24	29	 0.0208
24	30	 0.0109
24	31	 0.0073
24	32	 0.0520
24	33	 0.0118
24	34	 0.0158
24	35	 0.0094
24	36	 0.0187
24	37	 0.0206
24	38	 0.0366
24	39	 0.0102
24	40	 0.0191
24	41	 0.0063
24	42	 0.0400
24	43	 0.0292
24	44	 0.0525
24	45	 0.0090
25	0	 0.0053
25	1	 0.0058
25	2	 0.0039
25	3	 0.0089
25	4	 0.0064
25	5	 0.0054
25	6	 0.0137
25	7	 0.0108
25	8	 0.0234
25	9	 0.0119
25	10	 0.0145
25	11	 0.0101
25	12	 0.0172
25	13	 0.0136
25	14	 0.0081
25	15	 0.0104
25	16	 0.0068
25	17	 0.0092
25	18	 0.0058
25	19	 0.0137
25	20	 0.0065
25	21	 0.0067
25	22	 0.0049
25	23	 0.0058
25	24	 0.0098
25	25	 0.5876
25	26	 0.0080
25	27	 0.0130
25	28	 0.0039
25	29	 0.0079
25	30	 0.0146
25	31	 0.0100
25	32	 0.0110
25	33	 0.0071
25	34	 0.0140
25	35	 0.0050
25	36	 0.0076
25	37	 0.0041
25	38	 0.0064
25	39	 0.0049
25	40	 0.0076
25	41	 0.0085
25	42	 0.0152
25	43	 0.0090
25	44	 0.0117
25	45	 0.0045
26	0	 0.0345
26	1	 0.0239
26	2	 0.0182
26	3	 0.0106
26	4	 0.0147
26	5	 0.0056
26	6	 0.0148
26	7	 0.0223
26	8	 0.0078
26	9	 0.0086
26	10	 0.0282
26	11	 0.0127
26	12	 0.0122
26	13	 0.0252
26	14	 0.0229
26	15	 0.0120
26	16	 0.0102
26	17	 0.0070
26	18	 0.0298
26	19	 0.0062
26	20	 0.0075
26	21	 0.0096
26	22	 0.0262
26	23	 0.0079
26	24	 0.0243
26	25	 0.0078
26	26	 0.2831
26	27	 0.0285
26	28	 0.0099
26	29	 0.0146
26	30	 0.0066
26	31	 0.0066
26	32	 0.0231
26	33	 0.0102
26	34	 0.0106
26	35	 0.0088
26	36	 0.0087
26	37	 0.0316
26	38	 0.0143
26	39	 0.0368
26	40	 0.0082
26	41	 0.0067
26	42	 0.0282
26	43	 0.0185
26	44	 0.0248
26	45	 0.0097
27	0	 0.0301
27	1	 0.0228
27	2	 0.0125
27	3	 0.0117
27	4	 0.0290
27	5	 0.0050
27	6	 0.0177
27	7	 0.0153
27	8	 0.0116
27	9	 0.0107
27	10	 0.0305
27	11	 0.0102
27	12	 0.0194
27	13	 0.0335
27	14	 0.0396
27	15	 0.0116
27	16	 0.0133
27	17	 0.0063
27	18	 0.0415
27	19	 0.0087
27	20	 0.0102
27	21	 0.0173
27	22	 0.0163
27	23	 0.0241
27	24	 0.0290
27	25	 0.0105
27	26	 0.0326
27	27	 0.1072
27	28	 0.0101
27	29	 0.0293
27	30	 0.0068
27	31	 0.0100
27	32	 0.0202
27	33	 0.0183
27	34	 0.0213
27	35	 0.0136
27	36	 0.0076
27	37	 0.0185
27	38	 0.0099
27	39	 0.0140
27	40	 0.0081
27	41	 0.0174
27	42	 0.0626
27	43	 0.0472
27	44	 0.0412
27	45	 0.0154
28	0	 0.0143
28	1	 0.0295
28	2	 0.0282
28	3	 0.0035
28	4	 0.0057
28	5	 0.0042
28	6	 0.0103
28	7	 0.0079
28	8	 0.0086
28	9	 0.0034
28	10	 0.0057
28	11	 0.0032
28	12	 0.0057
28	13	 0.0052
28	14	 0.0169
28	15	 0.0046
28	16	 0.0031
28	17	 0.0038
28	18	 0.0164
28	19	 0.0038
28	20	 0.0106
28	21	 0.0094
28	22	 0.0202
28	23	 0.0060
28	24	 0.0054
28	25	 0.0035
28	26	 0.0065
28	27	 0.0077
28	28	 0.5151
28	29	 0.0125
28	30	 0.0030
28	31	 0.0056
28	32	 0.0061
28	33	 0.0063
28	34	 0.0073
28	35	 0.0157
28	36	 0.0030
28	37	 0.0125
28	38	 0.0166
28	39	 0.0107
28	40	 0.0559
28	41	 0.0053
28	42	 0.0060
28	43	 0.0107
28	44	 0.0060
28	45	 0.0483
29	0	 0.0140
29	1	 0.0205
29	2	 0.0242
29	3	 0.0143
29	4	 0.0211
29	5	 0.0059
29	6	 0.0296
29	7	 0.0094
29	8	 0.0095
29	9	 0.0106
29	10	 0.0308
29	11	 0.0122
29	12	 0.0117
29	13	 0.0134
29	14	 0.0304
29	15	 0.0128
29	16	 0.0104
29	17	 0.0097
29	18	 0.0162
29	19	 0.0079
29	20	 0.0145
29	21	 0.0228
29	22	 0.0228
29	23	 0.0111
29	24	 0.0213
29	25	 0.0086
29	26	 0.0142
29	27	 0.0265
29	28	 0.0160
29	29	 0.2742
29	30	 0.0074
29	31	 0.0077
29	32	 0.0252
29	33	 0.0087
29	34	 0.0136
29	35	 0.0095
29	36	 0.0086
29	37	 0.0102
29	38	 0.0147
29	39	 0.0155
29	40	 0.0186
29	41	 0.0056
29	42	 0.0280
29	43	 0.0279
29	44	 0.0239
29	45	 0.0285
30	0	 0.0068
30	1	 0.0061
30	2	 0.0044
30	3	 0.0102
30	4	 0.0057
30	5	 0.0095
30	6	 0.0071
30	7	 0.0085
30	8	 0.0304
30	9	 0.0648
30	10	 0.0106
30	11	 0.0185
30	12	 0.0113
30	13	 0.0118
30	14	 0.0088
30	15	 0.0120
