actual_comm	confered_to	avg_prob
30	13	 0.0155
30	14	 0.0077
30	15	 0.0116
30	16	 0.0111
30	17	 0.0097
30	18	 0.0062
30	19	 0.0321
30	20	 0.0075
30	21	 0.0066
30	22	 0.0050
30	23	 0.0065
30	24	 0.0102
30	25	 0.0107
30	26	 0.0073
30	27	 0.0097
30	28	 0.0043
30	29	 0.0063
30	30	 0.5082
30	31	 0.0102
30	32	 0.0086
30	33	 0.0127
30	34	 0.0166
30	35	 0.0068
30	36	 0.0081
30	37	 0.0048
30	38	 0.0082
30	39	 0.0062
30	40	 0.0074
30	41	 0.0121
30	42	 0.0092
30	43	 0.0090
30	44	 0.0107
30	45	 0.0051
31	0	 0.0086
31	1	 0.0072
31	2	 0.0075
31	3	 0.0075
31	4	 0.0089
31	5	 0.0061
31	6	 0.0119
31	7	 0.0059
31	8	 0.0160
31	9	 0.0150
31	10	 0.0116
31	11	 0.0107
31	12	 0.0206
31	13	 0.0089
31	14	 0.0117
31	15	 0.0079
31	16	 0.0062
31	17	 0.0110
31	18	 0.0063
31	19	 0.0129
31	20	 0.0111
31	21	 0.0082
31	22	 0.0070
31	23	 0.0081
31	24	 0.0107
31	25	 0.0075
31	26	 0.0094
31	27	 0.0102
31	28	 0.0064
31	29	 0.0121
31	30	 0.0074
31	31	 0.5017
31	32	 0.0097
31	33	 0.0210
31	34	 0.0249
31	35	 0.0130
31	36	 0.0077
31	37	 0.0063
31	38	 0.0111
31	39	 0.0094
31	40	 0.0109
31	41	 0.0494
31	42	 0.0090
31	43	 0.0087
31	44	 0.0108
31	45	 0.0062
32	0	 0.0167
32	1	 0.0287
32	2	 0.0085
32	3	 0.0144
32	4	 0.0181
32	5	 0.0082
32	6	 0.0173
32	7	 0.0159
32	8	 0.0127
32	9	 0.0215
32	10	 0.0425
32	11	 0.0306
32	12	 0.0115
32	13	 0.0462
32	14	 0.0232
32	15	 0.0147
32	16	 0.0193
32	17	 0.0105
32	18	 0.0230
32	19	 0.0118
32	20	 0.0145
32	21	 0.0262
32	22	 0.0134
32	23	 0.0127
32	24	 0.0463
32	25	 0.0082
32	26	 0.0237
32	27	 0.0230
32	28	 0.0119
32	29	 0.0225
32	30	 0.0081
32	31	 0.0111
32	32	 0.1568
32	33	 0.0119
32	34	 0.0173
32	35	 0.0097
32	36	 0.0113
32	37	 0.0174
32	38	 0.0201
32	39	 0.0100
32	40	 0.0252
32	41	 0.0062
32	42	 0.0337
32	43	 0.0195
32	44	 0.0332
32	45	 0.0109
33	0	 0.0074
33	1	 0.0069
33	2	 0.0060
33	3	 0.0064
33	4	 0.0075
33	5	 0.0035
33	6	 0.0096
33	7	 0.0092
33	8	 0.0351
33	9	 0.0131
33	10	 0.0096
33	11	 0.0106
33	12	 0.0211
33	13	 0.0193
33	14	 0.0113
33	15	 0.0083
33	16	 0.0087
33	17	 0.0068
33	18	 0.0075
33	19	 0.0116
33	20	 0.0113
33	21	 0.0082
33	22	 0.0058
33	23	 0.0100
33	24	 0.0114
33	25	 0.0056
33	26	 0.0107
33	27	 0.0189
33	28	 0.0052
33	29	 0.0085
33	30	 0.0085
33	31	 0.0184
33	32	 0.0102
33	33	 0.4574
33	34	 0.0488
33	35	 0.0242
33	36	 0.0072
33	37	 0.0049
33	38	 0.0082
33	39	 0.0092
33	40	 0.0069
33	41	 0.0359
33	42	 0.0120
33	43	 0.0108
33	44	 0.0152
33	45	 0.0073
34	0	 0.0107
34	1	 0.0091
34	2	 0.0065
34	3	 0.0126
34	4	 0.0121
34	5	 0.0097
34	6	 0.0131
34	7	 0.0102
34	8	 0.0853
34	9	 0.0339
34	10	 0.0177
34	11	 0.0280
34	12	 0.0232
34	13	 0.0237
34	14	 0.0175
34	15	 0.0114
34	16	 0.0108
34	17	 0.0192
34	18	 0.0090
34	19	 0.0190
34	20	 0.0183
34	21	 0.0123
34	22	 0.0072
34	23	 0.0155
34	24	 0.0160
34	25	 0.0141
34	26	 0.0124
34	27	 0.0199
34	28	 0.0076
34	29	 0.0142
34	30	 0.0159
34	31	 0.0268
34	32	 0.0171
34	33	 0.0538
34	34	 0.1423
34	35	 0.0136
34	36	 0.0092
34	37	 0.0069
34	38	 0.0100
34	39	 0.0079
34	40	 0.0165
34	41	 0.1021
34	42	 0.0158
34	43	 0.0154
34	44	 0.0189
34	45	 0.0074
35	0	 0.0115
35	1	 0.0074
35	2	 0.0050
35	3	 0.0051
35	4	 0.0088
35	5	 0.0041
35	6	 0.0455
35	7	 0.0084
35	8	 0.0086
35	9	 0.0093
35	10	 0.0080
35	11	 0.0043
35	12	 0.0102
35	13	 0.0100
35	14	 0.0131
35	15	 0.0063
35	16	 0.0071
35	17	 0.0046
35	18	 0.0072
35	19	 0.0070
35	20	 0.0181
35	21	 0.0073
35	22	 0.0047
35	23	 0.0134
35	24	 0.0089
35	25	 0.0046
35	26	 0.0094
35	27	 0.0165
35	28	 0.0144
35	29	 0.0082
35	30	 0.0046
35	31	 0.0157
35	32	 0.0087
35	33	 0.0227
35	34	 0.0137
35	35	 0.5347
35	36	 0.0041
35	37	 0.0058
35	38	 0.0082
35	39	 0.0074
35	40	 0.0113
35	41	 0.0189
35	42	 0.0108
35	43	 0.0154
35	44	 0.0128
35	45	 0.0083
36	0	 0.0073
36	1	 0.0088
36	2	 0.0062
36	3	 0.0318
36	4	 0.0089
36	5	 0.0055
36	6	 0.0107
36	7	 0.0076
36	8	 0.0105
36	9	 0.0137
36	10	 0.0154
36	11	 0.0194
36	12	 0.0070
36	13	 0.0155
36	14	 0.0086
36	15	 0.0664
36	16	 0.0196
36	17	 0.0179
36	18	 0.0084
36	19	 0.0089
36	20	 0.0083
36	21	 0.0128
36	22	 0.0063
36	23	 0.0075
36	24	 0.0185
36	25	 0.0079
36	26	 0.0070
36	27	 0.0104
36	28	 0.0055
36	29	 0.0120
36	30	 0.0095
36	31	 0.0099
36	32	 0.0138
36	33	 0.0115
36	34	 0.0100
36	35	 0.0072
36	36	 0.4532
36	37	 0.0065
36	38	 0.0127
36	39	 0.0084
36	40	 0.0119
36	41	 0.0061
36	42	 0.0133
36	43	 0.0111
36	44	 0.0144
36	45	 0.0062
37	0	 0.1196
37	1	 0.0654
37	2	 0.0254
37	3	 0.0064
37	4	 0.0169
37	5	 0.0038
37	6	 0.0048
37	7	 0.0100
37	8	 0.0035
37	9	 0.0088
37	10	 0.0180
37	11	 0.0069
37	12	 0.0038
37	13	 0.0184
37	14	 0.0274
37	15	 0.0056
37	16	 0.0073
37	17	 0.0047
37	18	 0.0912
37	19	 0.0039
37	20	 0.0068
37	21	 0.0114
37	22	 0.0521
37	23	 0.0070
37	24	 0.0223
37	25	 0.0029
37	26	 0.0300
37	27	 0.0162
37	28	 0.0087
37	29	 0.0079
37	30	 0.0044
37	31	 0.0074
37	32	 0.0200
37	33	 0.0043
37	34	 0.0066
37	35	 0.0054
37	36	 0.0051
37	37	 0.2151
37	38	 0.0105
37	39	 0.0283
37	40	 0.0054
37	41	 0.0050
37	42	 0.0187
37	43	 0.0178
37	44	 0.0151
37	45	 0.0142
38	0	 0.0099
38	1	 0.0184
38	2	 0.0132
38	3	 0.0115
38	4	 0.0113
38	5	 0.0060
38	6	 0.0165
38	7	 0.0128
38	8	 0.0087
38	9	 0.0108
38	10	 0.0218
38	11	 0.0190
38	12	 0.0105
38	13	 0.0199
38	14	 0.0120
38	15	 0.0130
38	16	 0.0128
38	17	 0.0065
38	18	 0.0137
38	19	 0.0091
38	20	 0.0069
38	21	 0.0120
38	22	 0.0157
38	23	 0.0095
38	24	 0.0272
38	25	 0.0059
38	26	 0.0150
38	27	 0.0113
38	28	 0.0167
38	29	 0.0157
38	30	 0.0073
38	31	 0.0147
38	32	 0.0214
38	33	 0.0091
38	34	 0.0086
38	35	 0.0080
38	36	 0.0106
38	37	 0.0112
38	38	 0.4271
38	39	 0.0088
38	40	 0.0184
38	41	 0.0051
38	42	 0.0165
38	43	 0.0118
38	44	 0.0189
38	45	 0.0091
39	0	 0.0264
39	1	 0.0198
39	2	 0.0328
39	3	 0.0087
39	4	 0.0292
39	5	 0.0044
39	6	 0.0141
39	7	 0.0134
39	8	 0.0077
39	9	 0.0077
39	10	 0.0098
39	11	 0.0050
39	12	 0.0078
39	13	 0.0070
39	14	 0.0190
39	15	 0.0079
39	16	 0.0069
39	17	 0.0091
39	18	 0.0207
39	19	 0.0057
39	20	 0.0057
39	21	 0.0155
39	22	 0.0287
39	23	 0.0058
39	24	 0.0092
39	25	 0.0047
39	26	 0.0277
39	27	 0.0130
39	28	 0.0097
39	29	 0.0170
39	30	 0.0055
39	31	 0.0101
39	32	 0.0093
39	33	 0.0104
39	34	 0.0066
39	35	 0.0092
39	36	 0.0075
39	37	 0.0234
39	38	 0.0085
39	39	 0.4335
39	40	 0.0055
39	41	 0.0050
39	42	 0.0124
39	43	 0.0136
39	44	 0.0093
39	45	 0.0301
40	0	 0.0099
40	1	 0.0117
40	2	 0.0068
40	3	 0.0147
40	4	 0.0182
40	5	 0.0063
40	6	 0.0157
40	7	 0.0068
40	8	 0.0144
40	9	 0.0196
40	10	 0.0185
40	11	 0.0342
40	12	 0.0085
40	13	 0.0130
40	14	 0.0142
40	15	 0.0124
40	16	 0.0155
40	17	 0.0180
40	18	 0.0082
40	19	 0.0090
40	20	 0.0229
40	21	 0.0239
40	22	 0.0070
40	23	 0.0143
40	24	 0.0210
40	25	 0.0089
40	26	 0.0094
40	27	 0.0105
40	28	 0.0529
40	29	 0.0155
40	30	 0.0082
40	31	 0.0134
40	32	 0.0246
40	33	 0.0096
40	34	 0.0175
40	35	 0.0143
40	36	 0.0111
40	37	 0.0064
40	38	 0.0171
40	39	 0.0059
40	40	 0.3496
40	41	 0.0084
40	42	 0.0133
40	43	 0.0119
40	44	 0.0163
40	45	 0.0106
41	0	 0.0107
41	1	 0.0044
41	2	 0.0042
41	3	 0.0056
41	4	 0.0061
41	5	 0.0043
41	6	 0.0066
41	7	 0.0032
41	8	 0.0192
41	9	 0.0110
41	10	 0.0062
41	11	 0.0062
41	12	 0.0154
41	13	 0.0073
41	14	 0.0112
41	15	 0.0045
41	16	 0.0034
41	17	 0.0055
41	18	 0.0059
41	19	 0.0076
41	20	 0.0099
41	21	 0.0044
41	22	 0.0035
41	23	 0.0093
41	24	 0.0053
41	25	 0.0067
41	26	 0.0074
41	27	 0.0136
41	28	 0.0047
41	29	 0.0062
41	30	 0.0056
41	31	 0.0535
41	32	 0.0045
41	33	 0.0249
41	34	 0.0730
41	35	 0.0153
41	36	 0.0040
41	37	 0.0054
41	38	 0.0041
41	39	 0.0056
41	40	 0.0053
41	41	 0.5509
41	42	 0.0067
41	43	 0.0095
41	44	 0.0081
41	45	 0.0043
42	0	 0.0198
42	1	 0.0221
42	2	 0.0117
42	3	 0.0179
42	4	 0.0265
42	5	 0.0069
42	6	 0.0275
42	7	 0.0246
42	8	 0.0137
42	9	 0.0165
42	10	 0.0417
42	11	 0.0184
42	12	 0.0164
42	13	 0.0400
42	14	 0.0302
42	15	 0.0152
42	16	 0.0189
42	17	 0.0097
42	18	 0.0298
42	19	 0.0107
42	20	 0.0122
42	21	 0.0191
42	22	 0.0146
42	23	 0.0213
42	24	 0.0355
42	25	 0.0162
42	26	 0.0293
42	27	 0.0600
42	28	 0.0075
42	29	 0.0291
42	30	 0.0079
42	31	 0.0104
42	32	 0.0347
42	33	 0.0172
42	34	 0.0195
42	35	 0.0134
42	36	 0.0105
42	37	 0.0146
42	38	 0.0168
42	39	 0.0154
42	40	 0.0145
42	41	 0.0090
42	42	 0.0577
42	43	 0.0381
42	44	 0.0453
42	45	 0.0122
43	0	 0.0266
43	1	 0.0195
43	2	 0.0103
43	3	 0.0161
43	4	 0.0162
43	5	 0.0047
43	6	 0.0242
43	7	 0.0097
43	8	 0.0127
43	9	 0.0131
43	10	 0.0233
43	11	 0.0127
43	12	 0.0080
43	13	 0.0350
43	14	 0.0324
43	15	 0.0235
43	16	 0.0122
43	17	 0.0079
43	18	 0.0281
43	19	 0.0083
43	20	 0.0125
43	21	 0.0125
43	22	 0.0137
43	23	 0.0285
43	24	 0.0272
43	25	 0.0057
43	26	 0.0191
43	27	 0.0457
43	28	 0.0120
43	29	 0.0228
43	30	 0.0065
43	31	 0.0094
43	32	 0.0220
43	33	 0.0148
43	34	 0.0179
43	35	 0.0188
43	36	 0.0109
43	37	 0.0144
43	38	 0.0114
43	39	 0.0132
43	40	 0.0130
43	41	 0.0117
43	42	 0.0366
43	43	 0.2076
43	44	 0.0363
43	45	 0.0114
44	0	 0.0205
44	1	 0.0217
44	2	 0.0118
44	3	 0.0190
44	4	 0.0229
44	5	 0.0066
44	6	 0.0222
44	7	 0.0159
44	8	 0.0136
44	9	 0.0213
44	10	 0.0413
44	11	 0.0253
44	12	 0.0155
44	13	 0.0424
44	14	 0.0277
44	15	 0.0202
44	16	 0.0269
44	17	 0.0106
44	18	 0.0258
44	19	 0.0124
44	20	 0.0142
44	21	 0.0213
44	22	 0.0168
44	23	 0.0298
44	24	 0.0492
44	25	 0.0095
44	26	 0.0235
44	27	 0.0422
44	28	 0.0082
44	29	 0.0230
44	30	 0.0091
44	31	 0.0111
44	32	 0.0370
44	33	 0.0180
44	34	 0.0194
44	35	 0.0128
44	36	 0.0126
44	37	 0.0159
44	38	 0.0227
44	39	 0.0118
44	40	 0.0171
44	41	 0.0092
44	42	 0.0447
44	43	 0.0362
44	44	 0.0490
44	45	 0.0119
45	0	 0.0168
45	1	 0.0278
45	2	 0.0379
45	3	 0.0048
45	4	 0.0111
45	5	 0.0032
45	6	 0.0088
45	7	 0.0071
45	8	 0.0050
45	9	 0.0044
45	10	 0.0068
45	11	 0.0045
45	12	 0.0069
45	13	 0.0057
45	14	 0.0198
45	15	 0.0050
45	16	 0.0082
45	17	 0.0036
45	18	 0.0198
45	19	 0.0047
45	20	 0.0055
45	21	 0.1061
45	22	 0.0249
45	23	 0.0065
45	24	 0.0064
45	25	 0.0031
45	26	 0.0094
45	27	 0.0118
45	28	 0.0505
45	29	 0.0304
45	30	 0.0031
45	31	 0.0053
45	32	 0.0081
45	33	 0.0069
45	34	 0.0052
45	35	 0.0078
45	36	 0.0035
45	37	 0.0137
45	38	 0.0076
45	39	 0.0312
45	40	 0.0086
45	41	 0.0047
45	42	 0.0087
45	43	 0.0100
45	44	 0.0073
45	45	 0.4021
