actual_comm	pred_comm	lstm-3-0	lstm-3-1	lstm-3-2	lstm-3-3	transformer-3-0	transformer-3-1	transformer-3-2	transformer-3-3
10	17	0.016907135	0.01518939	0.016591294	0.016283568	0.018108666	0.016546464	0.01626663	0.014896452
10	18	0.02203983	0.02218403	0.02300093	0.023649123	0.02252885	0.022373913	0.023732051	0.023398466
10	19	0.012241604	0.010589948	0.012074715	0.012349937	0.014790014	0.01222957	0.012477393	0.013207787
10	20	0.014236159	0.014081856	0.0149780195	0.015986344	0.01965584	0.015992226	0.015144411	0.0144334845
10	21	0.021115761	0.018851092	0.019026697	0.018589795	0.02060564	0.020163216	0.019025944	0.020728506
10	22	0.019129055	0.019838732	0.015526932	0.022625474	0.021414641	0.02082889	0.020540755	0.018912166
10	23	0.017048698	0.01856094	0.017576095	0.020190496	0.019134652	0.019306324	0.019120928	0.018971788
10	24	0.04411611	0.046467133	0.042808067	0.04398849	0.03632205	0.03659897	0.041922264	0.042819254
10	25	0.015076193	0.015519857	0.015147304	0.017295178	0.020936608	0.015030141	0.017019453	0.0135745425
10	26	0.03101629	0.021927021	0.025838245	0.02740325	0.026374578	0.026595881	0.027664505	0.025935726
10	27	0.033498168	0.03104137	0.03276631	0.032446302	0.028320508	0.030842278	0.029876417	0.031718027
10	28	0.0092670815	0.009047339	0.008931402	0.00977403	0.0123560345	0.012230689	0.0107332	0.009065519
10	29	0.034892593	0.033669453	0.037588105	0.030213604	0.031479064	0.035087794	0.031597782	0.03091572
10	30	0.011722394	0.011499153	0.0114414375	0.010595723	0.011876126	0.010846404	0.0090779625	0.009310524
10	31	0.011032577	0.012137588	0.01337892	0.013887865	0.016429728	0.01235919	0.013611906	0.015741905
10	32	0.04883786	0.042299014	0.046539832	0.041755296	0.039798032	0.042709097	0.04320998	0.04299604
10	33	0.011364599	0.009191485	0.011607704	0.013035296	0.013386047	0.01187156	0.011099185	0.013459853
10	34	0.020388387	0.02129515	0.016542036	0.020414865	0.020335391	0.018737284	0.018521274	0.018702714
10	35	0.00919969	0.009731645	0.008709446	0.0093446085	0.0140466485	0.012299389	0.011510939	0.010564416
10	36	0.016174167	0.016024804	0.014823574	0.014337922	0.016963555	0.017174065	0.014995508	0.013809867
10	37	0.017296981	0.016643414	0.014315579	0.019463172	0.017954992	0.018197214	0.019162051	0.016776765
10	38	0.02167766	0.020412426	0.020887371	0.020958474	0.023772897	0.024918463	0.021506542	0.022279225
10	39	0.012909468	0.014949305	0.012544329	0.012567092	0.014542689	0.013821146	0.013797728	0.014412035
10	40	0.020388747	0.020665152	0.01968425	0.019607332	0.02303707	0.023140416	0.02585037	0.019754056
10	41	0.0090290215	0.008758546	0.008450356	0.010997022	0.0142240655	0.0121209705	0.0109057035	0.009509744
10	42	0.04506511	0.04087559	0.04212808	0.0414778	0.034378774	0.036012974	0.039928105	0.042634994
10	43	0.025097305	0.025498737	0.02462087	0.021854706	0.025413517	0.026451727	0.026635364	0.023718404
10	44	0.043108176	0.043882	0.03938514	0.038471587	0.03243157	0.03600655	0.037272476	0.03925349
10	45	0.011077366	0.0100978175	0.011007477	0.011330306	0.013197514	0.012801411	0.0100414585	0.0113304565
11	0	0.008643875	0.009465107	0.008284088	0.0098819295	0.01087781	0.010336024	0.0092882365	0.009095406
11	1	0.010753816	0.010820849	0.009029216	0.011639343	0.010298321	0.010822889	0.010009682	0.011036806
11	2	0.0052045034	0.004503252	0.0047551226	0.005377831	0.0073712138	0.006770114	0.0058973464	0.006450986
11	3	0.022795219	0.021216251	0.02183899	0.017342424	0.024085222	0.020073406	0.018611906	0.018673776
11	4	0.010171248	0.013302894	0.014396356	0.013383572	0.01448392	0.013915418	0.0125007285	0.014919466
11	5	0.0075367414	0.007753898	0.0073461547	0.008758262	0.0097169615	0.011088922	0.008073845	0.008313044
11	6	0.011501279	0.012184118	0.011906689	0.010844058	0.014164747	0.013682892	0.015488786	0.010667192
11	7	0.008113186	0.00808736	0.008170976	0.010009649	0.010101637	0.009945621	0.008705546	0.00857183
11	8	0.021206908	0.020475222	0.01971973	0.024682762	0.027047493	0.020991353	0.026075479	0.026378907
11	9	0.033895332	0.03160714	0.031568937	0.033399586	0.033158116	0.026091011	0.03431142	0.031475138
11	10	0.024931625	0.025569253	0.024102978	0.022560587	0.022125097	0.023156928	0.025303595	0.023978546
11	11	0.29726946	0.30870175	0.3275232	0.29525492	0.22564505	0.25684562	0.29759508	0.2985807
11	12	0.00987614	0.008628983	0.010495086	0.011169534	0.012844725	0.011134558	0.009688729	0.009819156
11	13	0.03236412	0.030024484	0.029421331	0.029371243	0.024059338	0.027565725	0.026297562	0.030259512
11	14	0.0132431155	0.0149013605	0.013035226	0.014333493	0.014299469	0.0141286235	0.01185128	0.013739533
11	15	0.024257092	0.02049905	0.020192321	0.020581108	0.02150111	0.027407382	0.021028932	0.01630573
11	16	0.025464006	0.024294777	0.025465267	0.024059027	0.029353308	0.02749588	0.026067782	0.02345387
11	17	0.021957405	0.022313105	0.019585934	0.020610044	0.027209979	0.022560257	0.019117773	0.016238092
11	18	0.010006269	0.009863934	0.009176796	0.011335454	0.009930515	0.011337664	0.010074005	0.010248932
11	19	0.014388988	0.012455627	0.013867561	0.015092521	0.021296035	0.013000473	0.013038372	0.015880253
11	20	0.009294282	0.0115937125	0.009714976	0.010498084	0.013806841	0.011509104	0.011519796	0.009936264
11	21	0.01963695	0.019367153	0.018703006	0.017952817	0.022937363	0.019835863	0.017873205	0.021179775
11	22	0.007963609	0.008397998	0.0069331126	0.009405889	0.010856896	0.01057893	0.0094527695	0.008863979
11	23	0.010819542	0.009623454	0.01069108	0.012341214	0.013086358	0.0109332865	0.0116439415	0.011195526
11	24	0.029467274	0.029370889	0.025237339	0.027421722	0.02923309	0.027353697	0.027676102	0.031041544
11	25	0.011097773	0.01100105	0.011535716	0.011648835	0.014951054	0.01029087	0.011112448	0.009046957
11	26	0.012827118	0.008082114	0.011640629	0.009320667	0.011474389	0.009467573	0.010833166	0.010288486
11	27	0.0129240975	0.01240387	0.0119670825	0.014231231	0.012228346	0.01332481	0.010406719	0.0133897895
11	28	0.006326986	0.005713506	0.0057685175	0.007632897	0.007908132	0.007879985	0.007128227	0.006795527
11	29	0.012011134	0.014514466	0.013913142	0.013155103	0.017495932	0.01965813	0.014280745	0.014174799
11	30	0.0196417	0.018067513	0.020440739	0.020399738	0.021934493	0.019110799	0.013859212	0.02068688
11	31	0.009309486	0.010755722	0.010296273	0.009864367	0.015470488	0.009675214	0.012516587	0.011951996
11	32	0.031270415	0.031952094	0.028467197	0.0284142	0.025288709	0.028206713	0.02961771	0.027748615
11	33	0.01284738	0.010332953	0.012428475	0.01218594	0.011880909	0.014119614	0.013171332	0.014964781
11	34	0.021542057	0.02442735	0.019446766	0.023982244	0.023449676	0.023067921	0.020994037	0.028193029
11	35	0.005873806	0.0067084963	0.0062334924	0.0074537005	0.009440524	0.008672828	0.008786638	0.00656878
11	36	0.019321866	0.016257904	0.015862554	0.015470449	0.019698707	0.022208964	0.016243871	0.0154943
11	37	0.008383622	0.0085230265	0.0070586493	0.009842816	0.01015354	0.011078183	0.009792727	0.007440915
11	38	0.020496437	0.020674793	0.02076657	0.017001929	0.020372646	0.023433095	0.016898582	0.019121548
11	39	0.0065208157	0.007068732	0.006393518	0.0072616525	0.0081697535	0.007418924	0.0063187447	0.00647383
11	40	0.026603816	0.034451775	0.031826433	0.033095263	0.034618516	0.035204627	0.040450588	0.030604796
11	41	0.007774808	0.007423464	0.006599615	0.009609496	0.011342974	0.010686215	0.008824803	0.009077661
11	42	0.018204749	0.017747458	0.017825631	0.017239101	0.017485552	0.017568467	0.017413748	0.01788608
11	43	0.016620051	0.011713286	0.015349349	0.01557569	0.017591741	0.019390881	0.01717105	0.013541834
11	44	0.02352298	0.02179239	0.019633384	0.022190072	0.020780774	0.02358473	0.020666765	0.022849383
11	45	0.0061169215	0.005366422	0.005384805	0.0071175518	0.00877253	0.0073898197	0.006320408	0.0073960633
12	0	0.006991143	0.0060652466	0.006379946	0.006607127	0.0078043537	0.0073581203	0.00646579	0.0061979354
12	1	0.0070277355	0.0074166893	0.0068274215	0.007540333	0.007850152	0.008024504	0.007196672	0.007392375
12	2	0.006267234	0.005149333	0.004419247	0.005999872	0.007166605	0.007669436	0.0061265295	0.0066618184
12	3	0.007983843	0.010968388	0.009481968	0.00970449	0.010255662	0.009257031	0.009109969	0.008339509
12	4	0.0068950932	0.008127249	0.0082253665	0.007293488	0.0077454285	0.0073196534	0.008043938	0.0065148817
12	5	0.006218491	0.006829747	0.0059880055	0.0065086815	0.009072059	0.00969738	0.0060656504	0.006139386
12	6	0.015375111	0.017507495	0.0144704385	0.015683802	0.016582211	0.018664107	0.018000344	0.015557876
12	7	0.009561203	0.010174581	0.009623579	0.010011628	0.011982862	0.011476428	0.01165424	0.010332759
12	8	0.021843292	0.019016417	0.022823738	0.022067672	0.02529125	0.020822925	0.023968682	0.022295274
12	9	0.014268859	0.013937745	0.013637118	0.016825799	0.015551506	0.012837821	0.012261507	0.0146702975
12	10	0.015788108	0.015618165	0.016360318	0.015173312	0.013631799	0.018097991	0.013836302	0.0149757415
12	11	0.0106494855	0.00945889	0.012125622	0.011939716	0.011292536	0.010273792	0.0108694285	0.010394279
12	12	0.45871246	0.4763204	0.476549	0.45910558	0.41743618	0.4370811	0.45652053	0.46554193
12	13	0.012375607	0.011940772	0.011495209	0.013996558	0.011251128	0.012882433	0.01314042	0.012257156
12	14	0.0122437505	0.012302326	0.012208764	0.011731075	0.012352497	0.012887155	0.010341569	0.011234244
12	15	0.009008885	0.010081861	0.00883383	0.01012394	0.009867654	0.011151449	0.009451945	0.0095571745
12	16	0.006841865	0.009245656	0.0084308	0.007374978	0.0090347	0.009107267	0.007553379	0.009350644
12	17	0.007900455	0.00807988	0.0090065235	0.006900377	0.00919975	0.009791144	0.007661969	0.0069472548
12	18	0.006368664	0.006771943	0.0066570356	0.007299388	0.007500735	0.008010487	0.007082932	0.0065537295
12	19	0.019210577	0.019990046	0.020535972	0.018980108	0.032240983	0.018645527	0.016661666	0.020954633
12	20	0.013910144	0.014423854	0.013097823	0.012756191	0.01562761	0.014183711	0.013643455	0.0131152915
12	21	0.008198737	0.007786216	0.008974194	0.009113484	0.008765345	0.010170284	0.008545068	0.0090954555
12	22	0.0070490837	0.0072682956	0.005494426	0.007976841	0.007703584	0.008605431	0.0065051024	0.0064153755
12	23	0.018136617	0.0153292725	0.013652676	0.01907553	0.01807406	0.015789703	0.016598068	0.016498882
12	24	0.011996497	0.012681772	0.012587025	0.011149344	0.01134836	0.01162831	0.011970846	0.011371994
12	25	0.010982043	0.012978553	0.017137049	0.015540668	0.018671086	0.013024783	0.013262465	0.012211524
12	26	0.0121280635	0.009773869	0.010017883	0.010669837	0.009508396	0.01203692	0.008723882	0.011319759
12	27	0.018948305	0.014674361	0.018043084	0.01682122	0.017324386	0.017338904	0.018527925	0.01851677
12	28	0.0067833504	0.0065748366	0.0055081523	0.006151627	0.00851427	0.007313993	0.007263717	0.005951236
12	29	0.012331396	0.010449193	0.010761465	0.011835938	0.012699782	0.017411105	0.011195363	0.011899179
12	30	0.0096895	0.010903138	0.011319943	0.009953677	0.012017245	0.008466345	0.008413602	0.00810187
12	31	0.019618707	0.019632509	0.02060595	0.0190653	0.02278094	0.0144162765	0.02322361	0.020255158
12	32	0.010723623	0.013573643	0.012535763	0.011678565	0.012920102	0.013399424	0.011456849	0.011495993
12	33	0.027509835	0.022567065	0.02070467	0.025603792	0.02202923	0.023870561	0.024393514	0.031831946
12	34	0.03093647	0.023638416	0.024677446	0.027913291	0.02556736	0.024824154	0.0263579	0.025930583
12	35	0.010888265	0.009701782	0.011882213	0.008845758	0.014412863	0.012004968	0.01334285	0.010930192
12	36	0.006617279	0.008356074	0.007883991	0.008655208	0.009600707	0.008875346	0.008739363	0.0065104454
12	37	0.00459572	0.0050910776	0.0041748206	0.005858307	0.0064788377	0.0066727437	0.0055382336	0.0048613963
12	38	0.009014239	0.009797901	0.0094311945	0.012313611	0.010147732	0.011872492	0.009534699	0.010515284
12	39	0.008093919	0.008531648	0.0060311514	0.0074807685	0.0072901086	0.008383143	0.0076467535	0.006807252
12	40	0.0076944567	0.008119786	0.008198719	0.007939424	0.009206467	0.008671439	0.009396094	0.007507946
12	41	0.02308339	0.018989729	0.018412966	0.018908203	0.02055446	0.023381677	0.028026808	0.021984253
12	42	0.015653815	0.013807906	0.0151000945	0.013971737	0.013258224	0.015457299	0.01442928	0.013315048
12	43	0.011723563	0.011265843	0.010017988	0.009514693	0.011159557	0.010564767	0.011099933	0.00851756
12	44	0.014662186	0.013184786	0.014133754	0.013816501	0.012811452	0.012548888	0.013527335	0.01607589
12	45	0.0074989344	0.005895688	0.0055356766	0.0065225763	0.0084177945	0.00803161	0.0066238404	0.007094842
13	0	0.0145979235	0.013271494	0.012564083	0.014234133	0.016053071	0.014855768	0.014513002	0.014139009
13	1	0.018668659	0.019516133	0.018629268	0.017878626	0.016799971	0.01890228	0.015950454	0.018752882
13	2	0.0068379203	0.0061067473	0.0053377566	0.0064700996	0.007894957	0.008065052	0.0061677312	0.005771041
13	3	0.011949575	0.015312539	0.013245098	0.014038795	0.019578634	0.014570553	0.014360461	0.010831428
13	4	0.0094227595	0.010497013	0.0101936525	0.010818974	0.01198895	0.0089260135	0.011194203	0.010320532
13	5	0.0072010104	0.006950668	0.00852225	0.0077658477	0.008950701	0.010269779	0.006322159	0.007009752
13	6	0.012453018	0.01106232	0.0113079	0.010001119	0.011877551	0.012848677	0.012491384	0.010038102
13	7	0.027749183	0.03296589	0.028066684	0.029198973	0.029707285	0.032007918	0.028625332	0.025971914
13	8	0.028131878	0.024235869	0.023246173	0.029893762	0.03131015	0.02789162	0.029786633	0.030000806
13	9	0.017992431	0.01365538	0.01464348	0.014376415	0.018637069	0.014772205	0.0136369765	0.016683795
13	10	0.028488157	0.030330647	0.031168967	0.026042989	0.024732037	0.029460952	0.026227131	0.02489537
13	11	0.03291897	0.026960893	0.027771894	0.028907577	0.0388785	0.033586394	0.031525217	0.02826643
13	12	0.011309672	0.010147914	0.010867799	0.015254388	0.0134583535	0.013795211	0.011498344	0.011344439
13	13	0.2251268	0.24748734	0.23945978	0.22658329	0.16297384	0.1887869	0.23449044	0.2500488
13	14	0.018202087	0.018153058	0.016849397	0.01682889	0.018454764	0.01718995	0.013274658	0.01678344
13	15	0.01343227	0.012702464	0.013519279	0.014529578	0.016471729	0.015866097	0.013722829	0.013908567
13	16	0.014988878	0.013419536	0.012795617	0.016852975	0.016367596	0.0138248345	0.014411351	0.0148685295
13	17	0.006853612	0.007174662	0.0071979384	0.0060781916	0.009456676	0.008425813	0.006707596	0.005566679
13	18	0.031511225	0.02865611	0.03231865	0.03217822	0.028691458	0.033731006	0.040156335	0.031454302
13	19	0.010475019	0.010471417	0.011918852	0.011521268	0.018470963	0.012424673	0.009513464	0.011764466
13	20	0.0062062643	0.008690144	0.007924216	0.012067015	0.011843448	0.0104213115	0.0089982115	0.008354904
13	21	0.009777392	0.011648075	0.010507732	0.009338991	0.012543666	0.010628917	0.009922278	0.009438951
13	22	0.010792063	0.011396379	0.008801172	0.011728525	0.012602772	0.01162612	0.009244502	0.008233626
13	23	0.007409482	0.009206149	0.0078966655	0.011978577	0.011442066	0.010190873	0.0099204695	0.008430523
13	24	0.034868814	0.035488617	0.03860021	0.033086002	0.028915685	0.032019023	0.032146692	0.032979965
13	25	0.010716949	0.0108487895	0.010349459	0.012647782	0.0141484635	0.010046641	0.010928085	0.008728346
13	26	0.031560313	0.024545068	0.022764122	0.022932436	0.024963764	0.021444784	0.028103821	0.022442345
13	27	0.032817215	0.02819869	0.028325673	0.031231852	0.03364776	0.033152726	0.033666622	0.034291994
13	28	0.006586704	0.008325409	0.0063770297	0.008870035	0.011299873	0.011922859	0.007124653	0.00696473
13	29	0.011489493	0.014507683	0.012905092	0.012816658	0.013164637	0.014488205	0.010915569	0.010928087
13	30	0.0096078785	0.010777666	0.011539352	0.013290212	0.013936979	0.012936174	0.008916618	0.01134284
13	31	0.0077106874	0.008713421	0.008209825	0.008337614	0.010558665	0.008123663	0.010842899	0.0091037825
13	32	0.046665892	0.04510696	0.04649799	0.03804935	0.035257492	0.04446677	0.038943782	0.040059492
13	33	0.021402135	0.017902954	0.015935108	0.022128703	0.018688131	0.020089146	0.020012923	0.024680547
13	34	0.025809987	0.024323404	0.021283485	0.023483666	0.024446568	0.021221789	0.018899353	0.02870706
13	35	0.007940528	0.0074878493	0.008515939	0.006649864	0.0129798455	0.009248333	0.0104294885	0.008260885
13	36	0.011320292	0.012015921	0.011150913	0.011378056	0.013570422	0.011067685	0.011219493	0.010073423
13	37	0.016189624	0.012153019	0.010647873	0.014760904	0.016598614	0.016480409	0.017869888	0.011725704
13	38	0.016282734	0.014387899	0.019194474	0.015903134	0.01880881	0.020516539	0.014493812	0.01648127
13	39	0.0075771473	0.006769945	0.005912188	0.006115292	0.009339266	0.008193075	0.007901893	0.006913449
13	40	0.008356897	0.011013372	0.009664838	0.010641224	0.01240118	0.0143389655	0.011344821	0.009832707
13	41	0.0075233574	0.008107368	0.006223849	0.009243401	0.010661456	0.0104250405	0.008487791	0.008279611
13	42	0.035190582	0.033570398	0.040307347	0.033598702	0.032903656	0.0358873	0.031202784	0.03815367
13	43	0.027023464	0.025940053	0.040597398	0.028008977	0.03679823	0.03154248	0.037455853	0.026839176
13	44	0.03410923	0.032258682	0.03417542	0.035634443	0.028688356	0.031312604	0.030464036	0.0340892
13	45	0.006753838	0.007537998	0.006068116	0.006624478	0.009035939	0.00800687	0.005967969	0.006243433
14	0	0.050421275	0.044426244	0.041051064	0.040157832	0.03900605	0.04362664	0.04293893	0.04277664
14	1	0.03768791	0.038896646	0.037703995	0.03348337	0.03029323	0.037762243	0.030712424	0.03190188
14	2	0.021672688	0.019813953	0.017947026	0.01836554	0.020421188	0.02263769	0.016012367	0.018424908
14	3	0.011417998	0.012040242	0.012346326	0.013777781	0.016144289	0.011619659	0.011869721	0.0120566115
14	4	0.02928431	0.027766572	0.026992442	0.026235942	0.02614964	0.022899177	0.030450424	0.027264437
14	5	0.0054325983	0.005246101	0.005301914	0.0058085383	0.0073099975	0.008464578	0.005192588	0.005685008
14	6	0.017523995	0.02018673	0.020887945	0.020826977	0.020662475	0.02162573	0.023019023	0.019225266
14	7	0.012712822	0.012713638	0.015725832	0.015745578	0.013626608	0.013870092	0.012246322	0.011936137
14	8	0.01276566	0.010502845	0.010780539	0.013196376	0.013807353	0.012381609	0.013606415	0.013588027
14	9	0.0131994095	0.012188583	0.013330173	0.016083777	0.01682283	0.016013404	0.012174116	0.018060572
14	10	0.02856806	0.031774923	0.037887223	0.032003984	0.025995707	0.029342018	0.030600775	0.028415201
14	11	0.012758932	0.013756336	0.0127405925	0.016430208	0.015432767	0.012781481	0.015016297	0.0144130485
14	12	0.012638427	0.011403258	0.011097303	0.012107216	0.013614941	0.012616501	0.009682426	0.011261438
14	13	0.017358905	0.015324723	0.017763559	0.019673442	0.01684069	0.016608994	0.014995609	0.01963435
14	14	0.056108713	0.06160239	0.063466184	0.05032484	0.042720683	0.04877637	0.062393006	0.056149926
14	15	0.0107327495	0.011868708	0.010956298	0.012628942	0.012298793	0.011873473	0.010838225	0.010290656
14	16	0.011884406	0.012338874	0.011850917	0.014428891	0.011784816	0.010688068	0.009643103	0.010817594
14	17	0.010297186	0.009640212	0.010553457	0.010043476	0.012277938	0.010616984	0.0091960635	0.009658366
14	18	0.034060158	0.03456931	0.029963017	0.03391819	0.025400264	0.032810777	0.025806183	0.03392852
14	19	0.009949294	0.008943962	0.009037825	0.00898884	0.01312637	0.009423031	0.008893157	0.010243812
14	20	0.015186401	0.015432232	0.013276718	0.014823748	0.022393271	0.016821705	0.016151186	0.017707832
14	21	0.0219914	0.022032054	0.024321724	0.02028762	0.02203933	0.02141543	0.017490398	0.023213767
14	22	0.031427924	0.031217782	0.02729415	0.028152082	0.02779988	0.029730637	0.026329832	0.02443964
14	23	0.026881933	0.024660949	0.025301395	0.02996848	0.029454235	0.029765848	0.034298673	0.02864133
14	24	0.023911733	0.025200883	0.025860548	0.027728852	0.021596622	0.022013221	0.023376763	0.023590384
14	25	0.0076735667	0.008004956	0.0077585145	0.0096427025	0.011128313	0.007668333	0.00791216	0.0062480173
14	26	0.024553379	0.022897013	0.027622802	0.02690759	0.023966322	0.027973711	0.0262551	0.028375365
14	27	0.042332035	0.040414095	0.041079547	0.035523932	0.03250486	0.03591402	0.040732097	0.039184764
14	28	0.021411803	0.020009587	0.017197574	0.01723172	0.024493951	0.027821418	0.020656107	0.014799324
14	29	0.03691209	0.03982628	0.044558078	0.035762653	0.03597982	0.03896459	0.04239463	0.035461783
14	30	0.0081955185	0.008905809	0.010056639	0.009176875	0.010104104	0.009707794	0.0063344087	0.0072900024
14	31	0.014352801	0.01762262	0.013696756	0.0150147425	0.017248224	0.011277594	0.017337274	0.018030027
14	32	0.021809902	0.025883062	0.02877343	0.025993707	0.023401324	0.022579672	0.023765238	0.02556504
14	33	0.014252452	0.01079069	0.013152785	0.0154171735	0.01452972	0.012317283	0.012422991	0.016186621
14	34	0.02197607	0.018598616	0.01841973	0.022532824	0.020919394	0.017676858	0.018988715	0.026824506
14	35	0.017063763	0.016143704	0.013937008	0.01617017	0.023007108	0.019720044	0.021121444	0.01872493
14	36	0.0086806705	0.009327102	0.0076110335	0.0087741865	0.010445237	0.009682636	0.0083217	0.0072054463
14	37	0.03309109	0.031283084	0.02595986	0.03472073	0.027808825	0.03625246	0.03607099	0.028619358
14	38	0.011430901	0.010660859	0.010807147	0.012086763	0.012654591	0.011961573	0.009933071	0.011263039
14	39	0.02377043	0.025999095	0.024260908	0.022928543	0.0285273	0.027388964	0.033965003	0.029681213
14	40	0.016294893	0.018549457	0.018872034	0.017744346	0.021310575	0.022164008	0.02287096	0.016925812
14	41	0.022523548	0.023741651	0.019300152	0.023622947	0.022923322	0.022070242	0.025927959	0.023492517
14	42	0.030594012	0.032941174	0.03303495	0.03187476	0.026367787	0.026450971	0.025881663	0.03077031
14	43	0.033319097	0.029587802	0.032616563	0.034595344	0.0399716	0.032598335	0.03996765	0.03796385
14	44	0.027006824	0.030339675	0.033426117	0.028732741	0.026663499	0.024224766	0.025171615	0.029176194
14	45	0.026880272	0.024925519	0.024420213	0.02035503	0.029024154	0.029399373	0.021035194	0.024886535
15	0	0.007800451	0.0069264984	0.0065719443	0.008308425	0.008295881	0.0080976235	0.007870685	0.007542596
15	1	0.008497799	0.0076457257	0.008446912	0.009346776	0.009121645	0.009103343	0.008250958	0.009565126
15	2	0.00518713	0.0055562165	0.0047874567	0.0073214555	0.008609402	0.00794058	0.0065000975	0.007146773
15	3	0.07172585	0.063761234	0.067586735	0.06316344	0.06457652	0.05588704	0.074291855	0.06605612
15	4	0.006719166	0.0093416795	0.009436381	0.0077746846	0.010046622	0.0075512053	0.008189283	0.0075804912
15	5	0.0052481513	0.0057325675	0.006746724	0.0074586803	0.009218032	0.011165179	0.0066476096	0.0073746336
15	6	0.017153768	0.018389104	0.016184574	0.016367715	0.01807027	0.019051993	0.019741895	0.01760731
15	7	0.0085397065	0.007644333	0.008798675	0.008634248	0.009175456	0.008445267	0.007985093	0.0077382103
15	8	0.009735721	0.008658383	0.010655893	0.009288781	0.012381744	0.009514916	0.010292319	0.010312885
15	9	0.015241446	0.0138646895	0.015244442	0.016515058	0.018988786	0.014734092	0.014128745	0.01746181
15	10	0.018911708	0.020322183	0.018540243	0.017427504	0.017832091	0.018202692	0.017697906	0.017540442
15	11	0.023957206	0.021606864	0.022820238	0.019109385	0.021411551	0.021175008	0.024158046	0.017940503
15	12	0.009225664	0.0083265435	0.007852786	0.00981946	0.009057628	0.010319816	0.008350423	0.008692546
15	13	0.013511227	0.012953697	0.013843908	0.013987415	0.013339636	0.014008402	0.014788806	0.017307432
15	14	0.011477188	0.010979567	0.0100159515	0.010365913	0.01131537	0.010942166	0.009931626	0.0107341595
15	15	0.32609996	0.356325	0.35612652	0.33606103	0.27219513	0.3130977	0.3166333	0.3257731
15	16	0.023940096	0.02201055	0.023263797	0.022532834	0.023429815	0.0231491	0.021761063	0.023082377
15	17	0.021337135	0.020253556	0.022049017	0.023956038	0.031444278	0.024214996	0.021416362	0.019820472
15	18	0.008347334	0.008212767	0.008419275	0.009597116	0.009211891	0.009556924	0.008640186	0.008953476
15	19	0.0072977277	0.006941221	0.008139812	0.0072708344	0.009740415	0.006449726	0.0088797705	0.008096082
15	20	0.010513227	0.010690031	0.009439347	0.009757045	0.016312141	0.011267889	0.010641398	0.010684325
15	21	0.011375819	0.012357627	0.0114299925	0.012342394	0.012189537	0.0118744355	0.011531411	0.012467252
15	22	0.007202377	0.00792538	0.0060532703	0.009564333	0.009997457	0.01066872	0.008656708	0.007731063
15	23	0.009471576	0.0090272175	0.011122836	0.010771689	0.0123075135	0.010901215	0.011883863	0.009163697
15	24	0.017981743	0.017349016	0.018260341	0.017602965	0.01947615	0.018974965	0.018604973	0.019660141
15	25	0.011114269	0.010488806	0.012928676	0.012581847	0.014256922	0.009826617	0.011527746	0.008921976
15	26	0.012407547	0.010318801	0.009550469	0.01063295	0.009299569	0.010282445	0.010059695	0.0099692615
15	27	0.012888808	0.012897253	0.011523108	0.0137045	0.013353964	0.013319288	0.012776811	0.013114106
15	28	0.0067120907	0.006587637	0.0057427916	0.0073144487	0.008728602	0.008143812	0.008353235	0.0068154912
15	29	0.012068349	0.013373648	0.013910013	0.012992476	0.015189563	0.018271495	0.014657182	0.0149002215
15	30	0.01216601	0.009587601	0.012063314	0.010789052	0.013053654	0.010611111	0.009685429	0.010419246
15	31	0.006333722	0.007806793	0.008204322	0.00723588	0.009698196	0.006403448	0.0075789304	0.0087608695
15	32	0.01690331	0.01790629	0.014141316	0.014715451	0.01361754	0.015443098	0.014701198	0.016220957
15	33	0.007887616	0.00795625	0.0094795255	0.010664581	0.01022184	0.008687859	0.00829585	0.01211598
15	34	0.010448182	0.010002396	0.010209559	0.010256791	0.012351148	0.011124158	0.010625751	0.011249863
15	35	0.006132212	0.007072239	0.0055106888	0.007900651	0.009148176	0.008104614	0.008636556	0.008968134
15	36	0.100949936	0.08378163	0.08387801	0.09003397	0.099946655	0.094928935	0.092180096	0.092108145
15	37	0.0066542984	0.005923606	0.005773128	0.007708846	0.0074588344	0.0083093075	0.0072609973	0.006313828
15	38	0.012335501	0.0151932305	0.013707179	0.011372717	0.014807892	0.016936073	0.012097017	0.012974685
15	39	0.009853778	0.009497061	0.007517606	0.008911561	0.008216308	0.008723229	0.0077284887	0.009821123
15	40	0.013204064	0.013407487	0.013974437	0.013239331	0.015759556	0.0132145425	0.015710374	0.011628186
15	41	0.005117347	0.004629953	0.005296885	0.006296345	0.007906594	0.007036605	0.006665175	0.006358507
15	42	0.016666645	0.016369497	0.015104669	0.016024739	0.015117791	0.016271058	0.016024202	0.016456652
15	43	0.020321563	0.020860462	0.018764753	0.018433068	0.020316102	0.022399174	0.023606593	0.020424189
15	44	0.017294804	0.016988406	0.015348923	0.01728618	0.016524648	0.018383332	0.0181502	0.018289046
15	45	0.006040789	0.006549335	0.0055335695	0.0075594294	0.007281509	0.0072848303	0.006204087	0.008136538
16	0	0.008558801	0.008238013	0.007769172	0.010314511	0.009602279	0.00998708	0.009199299	0.009795743
16	1	0.011584102	0.0103502935	0.009554498	0.0104005495	0.009967553	0.010347995	0.009058316	0.009921735
16	2	0.0061193616	0.006277947	0.0050220448	0.006238247	0.008267174	0.006886756	0.0066242088	0.0066016917
16	3	0.029176878	0.02731726	0.022490997	0.026109044	0.03532211	0.02959697	0.02444933	0.023712195
