actual_comm	confered_to	avg_prob
7	37	 0.0098
7	38	 0.0112
7	39	 0.0137
7	40	 0.0074
7	41	 0.0063
7	42	 0.0153
7	43	 0.0117
7	44	 0.0126
7	45	 0.0072
8	0	 0.0053
8	1	 0.0053
8	2	 0.0046
8	3	 0.0093
8	4	 0.0057
8	5	 0.0085
8	6	 0.0083
8	7	 0.0191
8	8	 0.4789
8	9	 0.0169
8	10	 0.0083
8	11	 0.0152
8	12	 0.0149
8	13	 0.0148
8	14	 0.0078
8	15	 0.0100
8	16	 0.0054
8	17	 0.0122
8	18	 0.0046
8	19	 0.0190
8	20	 0.0139
8	21	 0.0053
8	22	 0.0057
8	23	 0.0121
8	24	 0.0080
8	25	 0.0168
8	26	 0.0062
8	27	 0.0080
8	28	 0.0086
8	29	 0.0080
8	30	 0.0168
8	31	 0.0169
8	32	 0.0091
8	33	 0.0287
8	34	 0.0561
8	35	 0.0087
8	36	 0.0077
8	37	 0.0038
8	38	 0.0060
8	39	 0.0051
8	40	 0.0136
8	41	 0.0281
8	42	 0.0087
8	43	 0.0116
8	44	 0.0083
8	45	 0.0043
9	0	 0.0093
9	1	 0.0077
9	2	 0.0056
9	3	 0.0181
9	4	 0.0113
9	5	 0.0077
9	6	 0.0140
9	7	 0.0072
9	8	 0.0232
9	9	 0.3161
9	10	 0.0196
9	11	 0.0428
9	12	 0.0137
9	13	 0.0175
9	14	 0.0119
9	15	 0.0170
9	16	 0.0143
9	17	 0.0178
9	18	 0.0088
9	19	 0.0208
9	20	 0.0222
9	21	 0.0121
9	22	 0.0072
9	23	 0.0113
9	24	 0.0182
9	25	 0.0139
9	26	 0.0096
9	27	 0.0116
9	28	 0.0067
9	29	 0.0104
9	30	 0.0364
9	31	 0.0167
9	32	 0.0173
9	33	 0.0192
9	34	 0.0337
9	35	 0.0117
9	36	 0.0158
9	37	 0.0081
9	38	 0.0104
9	39	 0.0070
9	40	 0.0232
9	41	 0.0243
9	42	 0.0143
9	43	 0.0127
9	44	 0.0162
9	45	 0.0057
10	0	 0.0172
10	1	 0.0222
10	2	 0.0133
10	3	 0.0211
10	4	 0.0211
10	5	 0.0079
10	6	 0.0280
10	7	 0.0159
10	8	 0.0124
10	9	 0.0179
10	10	 0.0797
10	11	 0.0282
10	12	 0.0151
10	13	 0.0268
10	14	 0.0256
10	15	 0.0181
10	16	 0.0173
10	17	 0.0163
10	18	 0.0237
10	19	 0.0125
10	20	 0.0151
10	21	 0.0190
10	22	 0.0205
10	23	 0.0191
10	24	 0.0419
10	25	 0.0170
10	26	 0.0277
10	27	 0.0299
10	28	 0.0107
10	29	 0.0316
10	30	 0.0091
10	31	 0.0136
10	32	 0.0432
10	33	 0.0111
10	34	 0.0185
10	35	 0.0115
10	36	 0.0150
10	37	 0.0192
10	38	 0.0215
10	39	 0.0138
10	40	 0.0259
10	41	 0.0109
10	42	 0.0399
10	43	 0.0266
10	44	 0.0373
10	45	 0.0100
11	0	 0.0093
11	1	 0.0100
11	2	 0.0059
11	3	 0.0186
11	4	 0.0125
11	5	 0.0081
11	6	 0.0155
11	7	 0.0087
11	8	 0.0261
11	9	 0.0343
11	10	 0.0253
11	11	 0.2976
11	12	 0.0097
11	13	 0.0263
11	14	 0.0119
11	15	 0.0210
11	16	 0.0261
11	17	 0.0191
11	18	 0.0101
11	19	 0.0130
11	20	 0.0115
11	21	 0.0179
11	22	 0.0095
11	23	 0.0116
11	24	 0.0277
11	25	 0.0111
11	26	 0.0108
11	27	 0.0104
11	28	 0.0071
11	29	 0.0143
11	30	 0.0139
11	31	 0.0125
11	32	 0.0296
11	33	 0.0132
11	34	 0.0210
11	35	 0.0088
11	36	 0.0162
11	37	 0.0098
11	38	 0.0169
11	39	 0.0063
11	40	 0.0405
11	41	 0.0088
11	42	 0.0174
11	43	 0.0172
11	44	 0.0207
11	45	 0.0063
12	0	 0.0065
12	1	 0.0072
12	2	 0.0061
12	3	 0.0091
12	4	 0.0080
12	5	 0.0061
12	6	 0.0180
12	7	 0.0117
12	8	 0.0240
12	9	 0.0123
12	10	 0.0138
12	11	 0.0109
12	12	 0.4565
12	13	 0.0131
12	14	 0.0103
12	15	 0.0095
12	16	 0.0076
12	17	 0.0077
12	18	 0.0071
12	19	 0.0167
12	20	 0.0136
12	21	 0.0085
12	22	 0.0065
12	23	 0.0166
12	24	 0.0120
12	25	 0.0133
12	26	 0.0087
12	27	 0.0185
12	28	 0.0073
12	29	 0.0112
12	30	 0.0084
12	31	 0.0232
12	32	 0.0115
12	33	 0.0244
12	34	 0.0264
12	35	 0.0133
12	36	 0.0087
12	37	 0.0055
12	38	 0.0095
12	39	 0.0076
12	40	 0.0094
12	41	 0.0280
12	42	 0.0144
12	43	 0.0111
12	44	 0.0135
12	45	 0.0066
13	0	 0.0145
13	1	 0.0160
13	2	 0.0062
13	3	 0.0144
13	4	 0.0112
13	5	 0.0063
13	6	 0.0125
13	7	 0.0286
13	8	 0.0298
13	9	 0.0136
13	10	 0.0262
13	11	 0.0315
13	12	 0.0115
13	13	 0.2345
13	14	 0.0133
13	15	 0.0137
13	16	 0.0144
13	17	 0.0067
13	18	 0.0402
13	19	 0.0095
13	20	 0.0090
13	21	 0.0099
13	22	 0.0092
13	23	 0.0099
13	24	 0.0321
13	25	 0.0109
13	26	 0.0281
13	27	 0.0337
13	28	 0.0071
13	29	 0.0109
13	30	 0.0089
13	31	 0.0108
13	32	 0.0389
13	33	 0.0200
13	34	 0.0189
13	35	 0.0104
13	36	 0.0112
13	37	 0.0179
13	38	 0.0145
13	39	 0.0079
13	40	 0.0113
13	41	 0.0085
13	42	 0.0312
13	43	 0.0375
13	44	 0.0305
13	45	 0.0060
14	0	 0.0429
14	1	 0.0307
14	2	 0.0160
14	3	 0.0119
14	4	 0.0305
14	5	 0.0052
14	6	 0.0230
14	7	 0.0122
14	8	 0.0136
14	9	 0.0122
14	10	 0.0306
14	11	 0.0150
14	12	 0.0097
14	13	 0.0150
14	14	 0.0624
14	15	 0.0108
14	16	 0.0096
14	17	 0.0092
14	18	 0.0258
14	19	 0.0089
14	20	 0.0162
14	21	 0.0175
14	22	 0.0263
14	23	 0.0343
14	24	 0.0234
14	25	 0.0079
14	26	 0.0263
14	27	 0.0407
14	28	 0.0207
14	29	 0.0424
14	30	 0.0063
14	31	 0.0173
14	32	 0.0238
14	33	 0.0124
14	34	 0.0190
14	35	 0.0211
14	36	 0.0083
14	37	 0.0361
14	38	 0.0099
14	39	 0.0340
14	40	 0.0229
14	41	 0.0259
14	42	 0.0259
14	43	 0.0400
14	44	 0.0252
14	45	 0.0210
15	0	 0.0079
15	1	 0.0083
15	2	 0.0065
15	3	 0.0743
15	4	 0.0082
15	5	 0.0066
15	6	 0.0197
15	7	 0.0080
15	8	 0.0103
15	9	 0.0141
15	10	 0.0177
15	11	 0.0242
15	12	 0.0084
15	13	 0.0148
15	14	 0.0099
15	15	 0.3166
15	16	 0.0218
15	17	 0.0214
15	18	 0.0086
15	19	 0.0089
15	20	 0.0106
15	21	 0.0115
15	22	 0.0087
15	23	 0.0119
15	24	 0.0186
15	25	 0.0115
15	26	 0.0101
15	27	 0.0128
15	28	 0.0084
15	29	 0.0147
15	30	 0.0097
15	31	 0.0076
15	32	 0.0147
15	33	 0.0083
15	34	 0.0106
15	35	 0.0086
15	36	 0.0922
15	37	 0.0073
15	38	 0.0121
15	39	 0.0077
15	40	 0.0157
15	41	 0.0067
15	42	 0.0160
15	43	 0.0236
15	44	 0.0182
15	45	 0.0062
16	0	 0.0092
16	1	 0.0091
16	2	 0.0066
16	3	 0.0244
16	4	 0.0127
16	5	 0.0062
16	6	 0.0130
16	7	 0.0093
16	8	 0.0070
16	9	 0.0121
16	10	 0.0193
16	11	 0.0277
16	12	 0.0074
16	13	 0.0159
16	14	 0.0105
16	15	 0.0239
16	16	 0.4286
16	17	 0.0161
16	18	 0.0102
16	19	 0.0080
16	20	 0.0095
16	21	 0.0242
16	22	 0.0090
16	23	 0.0103
16	24	 0.0283
16	25	 0.0073
16	26	 0.0109
16	27	 0.0119
16	28	 0.0063
16	29	 0.0134
16	30	 0.0073
16	31	 0.0067
16	32	 0.0200
16	33	 0.0073
16	34	 0.0089
16	35	 0.0079
16	36	 0.0184
16	37	 0.0093
16	38	 0.0151
16	39	 0.0075
16	40	 0.0176
16	41	 0.0050
16	42	 0.0160
16	43	 0.0148
16	44	 0.0204
16	45	 0.0097
17	0	 0.0070
17	1	 0.0063
17	2	 0.0060
17	3	 0.0347
17	4	 0.0105
17	5	 0.0092
17	6	 0.0109
17	7	 0.0069
17	8	 0.0223
17	9	 0.0186
17	10	 0.0141
17	11	 0.0232
17	12	 0.0093
17	13	 0.0095
17	14	 0.0093
17	15	 0.0205
17	16	 0.0158
17	17	 0.4583
17	18	 0.0055
17	19	 0.0112
17	20	 0.0133
17	21	 0.0139
17	22	 0.0082
17	23	 0.0113
17	24	 0.0143
17	25	 0.0106
17	26	 0.0076
17	27	 0.0066
17	28	 0.0067
17	29	 0.0111
17	30	 0.0101
17	31	 0.0138
17	32	 0.0122
17	33	 0.0096
17	34	 0.0183
17	35	 0.0074
17	36	 0.0163
17	37	 0.0058
17	38	 0.0102
17	39	 0.0076
17	40	 0.0249
17	41	 0.0123
17	42	 0.0103
17	43	 0.0109
17	44	 0.0118
17	45	 0.0058
18	0	 0.0653
18	1	 0.0481
18	2	 0.0419
18	3	 0.0097
18	4	 0.0189
18	5	 0.0033
18	6	 0.0127
18	7	 0.0136
18	8	 0.0044
18	9	 0.0068
18	10	 0.0211
18	11	 0.0100
18	12	 0.0055
18	13	 0.0423
18	14	 0.0228
18	15	 0.0081
18	16	 0.0081
18	17	 0.0044
18	18	 0.1264
18	19	 0.0046
18	20	 0.0061
18	21	 0.0110
18	22	 0.0325
18	23	 0.0082
18	24	 0.0210
18	25	 0.0065
18	26	 0.0342
18	27	 0.0437
18	28	 0.0234
18	29	 0.0104
18	30	 0.0037
18	31	 0.0056
18	32	 0.0231
18	33	 0.0059
18	34	 0.0067
18	35	 0.0097
18	36	 0.0068
18	37	 0.1053
18	38	 0.0107
18	39	 0.0295
18	40	 0.0102
18	41	 0.0061
18	42	 0.0247
18	43	 0.0326
18	44	 0.0223
18	45	 0.0217
19	0	 0.0060
19	1	 0.0064
19	2	 0.0055
19	3	 0.0102
19	4	 0.0079
19	5	 0.0094
19	6	 0.0100
19	7	 0.0090
19	8	 0.0302
19	9	 0.0246
19	10	 0.0125
19	11	 0.0141
19	12	 0.0197
19	13	 0.0136
19	14	 0.0091
19	15	 0.0085
19	16	 0.0076
19	17	 0.0122
19	18	 0.0061
19	19	 0.4980
19	20	 0.0161
19	21	 0.0079
19	22	 0.0061
19	23	 0.0091
19	24	 0.0107
19	25	 0.0131
19	26	 0.0081
19	27	 0.0113
19	28	 0.0067
19	29	 0.0099
19	30	 0.0213
19	31	 0.0136
19	32	 0.0131
19	33	 0.0135
19	34	 0.0194
19	35	 0.0096
19	36	 0.0085
19	37	 0.0048
19	38	 0.0077
19	39	 0.0058
19	40	 0.0121
19	41	 0.0129
19	42	 0.0127
19	43	 0.0088
19	44	 0.0111
19	45	 0.0054
20	0	 0.0091
20	1	 0.0090
20	2	 0.0067
20	3	 0.0108
20	4	 0.0109
20	5	 0.0061
20	6	 0.0188
20	7	 0.0074
20	8	 0.0143
20	9	 0.0205
20	10	 0.0142
20	11	 0.0128
20	12	 0.0130
20	13	 0.0105
20	14	 0.0136
20	15	 0.0102
20	16	 0.0085
20	17	 0.0123
20	18	 0.0083
20	19	 0.0131
20	20	 0.4493
20	21	 0.0120
20	22	 0.0071
20	23	 0.0212
20	24	 0.0146
20	25	 0.0105
20	26	 0.0074
20	27	 0.0131
20	28	 0.0146
20	29	 0.0118
20	30	 0.0075
20	31	 0.0128
20	32	 0.0148
20	33	 0.0123
20	34	 0.0153
20	35	 0.0247
20	36	 0.0098
20	37	 0.0064
20	38	 0.0084
20	39	 0.0060
20	40	 0.0297
20	41	 0.0122
20	42	 0.0125
20	43	 0.0143
20	44	 0.0142
20	45	 0.0074
21	0	 0.0148
21	1	 0.0161
21	2	 0.0125
21	3	 0.0144
21	4	 0.0291
21	5	 0.0050
21	6	 0.0159
21	7	 0.0075
21	8	 0.0088
21	9	 0.0121
21	10	 0.0198
21	11	 0.0224
21	12	 0.0082
21	13	 0.0115
21	14	 0.0165
21	15	 0.0117
21	16	 0.0239
21	17	 0.0143
21	18	 0.0135
21	19	 0.0082
21	20	 0.0136
21	21	 0.2693
21	22	 0.0140
21	23	 0.0122
21	24	 0.0218
21	25	 0.0078
21	26	 0.0110
21	27	 0.0135
21	28	 0.0139
21	29	 0.0273
21	30	 0.0060
21	31	 0.0090
21	32	 0.0239
21	33	 0.0076
21	34	 0.0100
21	35	 0.0110
21	36	 0.0112
21	37	 0.0153
21	38	 0.0112
21	39	 0.0159
21	40	 0.0359
21	41	 0.0060
21	42	 0.0152
21	43	 0.0147
21	44	 0.0177
21	45	 0.0990
22	0	 0.0398
22	1	 0.0401
22	2	 0.1311
22	3	 0.0078
22	4	 0.0150
22	5	 0.0041
22	6	 0.0168
22	7	 0.0123
22	8	 0.0075
22	9	 0.0053
22	10	 0.0195
22	11	 0.0102
22	12	 0.0055
22	13	 0.0098
22	14	 0.0268
22	15	 0.0078
22	16	 0.0059
22	17	 0.0061
22	18	 0.0278
22	19	 0.0056
22	20	 0.0075
22	21	 0.0114
22	22	 0.1895
22	23	 0.0116
22	24	 0.0140
22	25	 0.0047
22	26	 0.0282
22	27	 0.0131
22	28	 0.0293
22	29	 0.0340
22	30	 0.0039
22	31	 0.0074
22	32	 0.0145
22	33	 0.0062
22	34	 0.0100
22	35	 0.0070
22	36	 0.0078
22	37	 0.0567
22	38	 0.0132
22	39	 0.0352
22	40	 0.0123
22	41	 0.0065
22	42	 0.0131
22	43	 0.0211
22	44	 0.0129
22	45	 0.0245
23	0	 0.0106
23	1	 0.0087
23	2	 0.0052
23	3	 0.0108
23	4	 0.0101
23	5	 0.0046
23	6	 0.0222
23	7	 0.0073
23	8	 0.0105
23	9	 0.0088
23	10	 0.0149
23	11	 0.0125
23	12	 0.0126
23	13	 0.0101
23	14	 0.0162
23	15	 0.0095
23	16	 0.0080
23	17	 0.0093
23	18	 0.0073
23	19	 0.0062
23	20	 0.0213
23	21	 0.0100
23	22	 0.0075
23	23	 0.4990
23	24	 0.0158
23	25	 0.0062
23	26	 0.0074
23	27	 0.0170
23	28	 0.0098
23	29	 0.0107
23	30	 0.0040
23	31	 0.0073
23	32	 0.0133
23	33	 0.0126
23	34	 0.0148
23	35	 0.0159
23	36	 0.0074
23	37	 0.0064
23	38	 0.0072
23	39	 0.0065
23	40	 0.0180
23	41	 0.0113
23	42	 0.0142
23	43	 0.0282
23	44	 0.0173
23	45	 0.0056
24	0	 0.0198
24	1	 0.0213
24	2	 0.0086
24	3	 0.0236
24	4	 0.0203
24	5	 0.0059
24	6	 0.0201
24	7	 0.0163
24	8	 0.0100
24	9	 0.0173
24	10	 0.0494
24	11	 0.0362
24	12	 0.0104
24	13	 0.0335
24	14	 0.0219
24	15	 0.0201
24	16	 0.0342
24	17	 0.0140
24	18	 0.0244
24	19	 0.0099
24	20	 0.0131
24	21	 0.0198
24	22	 0.0150
24	23	 0.0198
24	24	 0.0784
24	25	 0.0108
24	26	 0.0243
24	27	 0.0239
24	28	 0.0094
24	29	 0.0217
24	30	 0.0087
24	31	 0.0109
24	32	 0.0514
24	33	 0.0121
24	34	 0.0160
24	35	 0.0127
24	36	 0.0158
24	37	 0.0253
24	38	 0.0341
24	39	 0.0113
24	40	 0.0252
24	41	 0.0082
24	42	 0.0319
24	43	 0.0310
24	44	 0.0439
24	45	 0.0081
25	0	 0.0051
25	1	 0.0054
25	2	 0.0040
25	3	 0.0096
25	4	 0.0072
25	5	 0.0067
25	6	 0.0163
25	7	 0.0086
25	8	 0.0218
25	9	 0.0118
25	10	 0.0142
25	11	 0.0109
25	12	 0.0156
25	13	 0.0129
25	14	 0.0071
25	15	 0.0098
25	16	 0.0067
25	17	 0.0076
25	18	 0.0065
25	19	 0.0113
25	20	 0.0081
25	21	 0.0066
25	22	 0.0045
25	23	 0.0078
25	24	 0.0095
25	25	 0.5903
25	26	 0.0071
25	27	 0.0126
25	28	 0.0046
25	29	 0.0092
25	30	 0.0083
25	31	 0.0121
25	32	 0.0107
25	33	 0.0070
25	34	 0.0123
25	35	 0.0067
25	36	 0.0080
25	37	 0.0046
25	38	 0.0066
25	39	 0.0050
25	40	 0.0102
25	41	 0.0104
25	42	 0.0149
25	43	 0.0096
25	44	 0.0106
25	45	 0.0037
26	0	 0.0288
26	1	 0.0195
26	2	 0.0153
26	3	 0.0131
26	4	 0.0170
26	5	 0.0057
26	6	 0.0199
26	7	 0.0236
26	8	 0.0090
26	9	 0.0081
26	10	 0.0228
26	11	 0.0137
26	12	 0.0080
26	13	 0.0210
26	14	 0.0192
26	15	 0.0103
26	16	 0.0103
26	17	 0.0082
26	18	 0.0242
26	19	 0.0078
26	20	 0.0085
26	21	 0.0096
26	22	 0.0218
26	23	 0.0103
26	24	 0.0205
26	25	 0.0085
26	26	 0.3025
26	27	 0.0285
26	28	 0.0131
26	29	 0.0175
26	30	 0.0058
26	31	 0.0094
26	32	 0.0187
26	33	 0.0097
26	34	 0.0112
26	35	 0.0105
26	36	 0.0087
26	37	 0.0316
26	38	 0.0131
26	39	 0.0394
26	40	 0.0115
26	41	 0.0093
26	42	 0.0233
26	43	 0.0224
26	44	 0.0199
26	45	 0.0093
27	0	 0.0222
27	1	 0.0163
27	2	 0.0108
27	3	 0.0134
27	4	 0.0289
27	5	 0.0052
27	6	 0.0269
27	7	 0.0165
27	8	 0.0112
27	9	 0.0105
27	10	 0.0252
27	11	 0.0110
27	12	 0.0212
27	13	 0.0290
27	14	 0.0293
27	15	 0.0139
27	16	 0.0102
27	17	 0.0060
27	18	 0.0382
27	19	 0.0076
27	20	 0.0136
27	21	 0.0124
27	22	 0.0120
27	23	 0.0340
27	24	 0.0223
27	25	 0.0153
27	26	 0.0299
27	27	 0.1450
27	28	 0.0097
27	29	 0.0267
27	30	 0.0049
27	31	 0.0125
27	32	 0.0191
27	33	 0.0212
27	34	 0.0169
27	35	 0.0205
27	36	 0.0079
27	37	 0.0169
27	38	 0.0071
27	39	 0.0171
27	40	 0.0103
27	41	 0.0227
27	42	 0.0458
27	43	 0.0570
27	44	 0.0325
27	45	 0.0134
28	0	 0.0122
28	1	 0.0248
28	2	 0.0164
28	3	 0.0043
28	4	 0.0055
28	5	 0.0039
28	6	 0.0156
28	7	 0.0083
28	8	 0.0088
28	9	 0.0036
28	10	 0.0062
28	11	 0.0040
28	12	 0.0046
28	13	 0.0057
28	14	 0.0131
28	15	 0.0050
28	16	 0.0029
28	17	 0.0039
28	18	 0.0120
28	19	 0.0038
28	20	 0.0100
28	21	 0.0075
28	22	 0.0152
28	23	 0.0070
28	24	 0.0056
28	25	 0.0041
28	26	 0.0080
28	27	 0.0081
28	28	 0.5313
28	29	 0.0140
28	30	 0.0025
28	31	 0.0066
28	32	 0.0075
28	33	 0.0053
28	34	 0.0063
28	35	 0.0146
28	36	 0.0035
28	37	 0.0111
28	38	 0.0091
28	39	 0.0104
28	40	 0.0980
28	41	 0.0059
28	42	 0.0061
28	43	 0.0107
28	44	 0.0057
28	45	 0.0214
29	0	 0.0113
29	1	 0.0211
29	2	 0.0170
29	3	 0.0132
29	4	 0.0202
29	5	 0.0066
29	6	 0.0339
29	7	 0.0097
29	8	 0.0088
29	9	 0.0087
29	10	 0.0314
29	11	 0.0157
29	12	 0.0108
29	13	 0.0110
29	14	 0.0253
29	15	 0.0129
29	16	 0.0106
29	17	 0.0095
29	18	 0.0140
29	19	 0.0086
29	20	 0.0135
29	21	 0.0253
29	22	 0.0213
29	23	 0.0138
29	24	 0.0208
29	25	 0.0107
29	26	 0.0142
29	27	 0.0261
29	28	 0.0163
29	29	 0.2955
29	30	 0.0052
29	31	 0.0096
29	32	 0.0233
29	33	 0.0079
29	34	 0.0110
29	35	 0.0111
29	36	 0.0089
29	37	 0.0118
29	38	 0.0141
29	39	 0.0127
29	40	 0.0215
29	41	 0.0073
29	42	 0.0271
29	43	 0.0229
29	44	 0.0215
29	45	 0.0262
30	0	 0.0066
30	1	 0.0061
30	2	 0.0042
30	3	 0.0127
30	4	 0.0061
30	5	 0.0118
30	6	 0.0081
30	7	 0.0099
30	8	 0.0279
30	9	 0.0641
30	10	 0.0108
30	11	 0.0217
30	12	 0.0109
30	13	 0.0148
30	14	 0.0082
30	15	 0.0154
