actual_comm	confered_to	avg_prob
30	11	 0.0269
30	12	 0.0109
30	13	 0.0131
30	14	 0.0085
30	15	 0.0143
30	16	 0.0109
30	17	 0.0136
30	18	 0.0055
30	19	 0.0294
30	20	 0.0083
30	21	 0.0066
30	22	 0.0043
30	23	 0.0054
30	24	 0.0103
30	25	 0.0149
30	26	 0.0060
30	27	 0.0089
30	28	 0.0040
30	29	 0.0078
30	30	 0.5175
30	31	 0.0107
30	32	 0.0100
30	33	 0.0106
30	34	 0.0149
30	35	 0.0054
30	36	 0.0086
30	37	 0.0042
30	38	 0.0068
30	39	 0.0058
30	40	 0.0080
30	41	 0.0084
30	42	 0.0104
30	43	 0.0074
30	44	 0.0105
30	45	 0.0043
31	0	 0.0085
31	1	 0.0068
31	2	 0.0055
31	3	 0.0075
31	4	 0.0091
31	5	 0.0057
31	6	 0.0125
31	7	 0.0070
31	8	 0.0136
31	9	 0.0168
31	10	 0.0137
31	11	 0.0092
31	12	 0.0198
31	13	 0.0083
31	14	 0.0156
31	15	 0.0079
31	16	 0.0066
31	17	 0.0135
31	18	 0.0068
31	19	 0.0118
31	20	 0.0114
31	21	 0.0096
31	22	 0.0061
31	23	 0.0082
31	24	 0.0095
31	25	 0.0103
31	26	 0.0091
31	27	 0.0120
31	28	 0.0066
31	29	 0.0093
31	30	 0.0124
31	31	 0.5026
31	32	 0.0095
31	33	 0.0181
31	34	 0.0225
31	35	 0.0142
31	36	 0.0067
31	37	 0.0053
31	38	 0.0082
31	39	 0.0062
31	40	 0.0146
31	41	 0.0420
31	42	 0.0113
31	43	 0.0101
31	44	 0.0111
31	45	 0.0070
32	0	 0.0151
32	1	 0.0285
32	2	 0.0078
32	3	 0.0150
32	4	 0.0174
32	5	 0.0089
32	6	 0.0194
32	7	 0.0164
32	8	 0.0109
32	9	 0.0181
32	10	 0.0451
32	11	 0.0274
32	12	 0.0110
32	13	 0.0444
32	14	 0.0214
32	15	 0.0151
32	16	 0.0220
32	17	 0.0110
32	18	 0.0250
32	19	 0.0108
32	20	 0.0126
32	21	 0.0232
32	22	 0.0125
32	23	 0.0125
32	24	 0.0559
32	25	 0.0107
32	26	 0.0259
32	27	 0.0241
32	28	 0.0119
32	29	 0.0243
32	30	 0.0095
32	31	 0.0086
32	32	 0.1538
32	33	 0.0101
32	34	 0.0163
32	35	 0.0071
32	36	 0.0126
32	37	 0.0152
32	38	 0.0194
32	39	 0.0089
32	40	 0.0234
32	41	 0.0059
32	42	 0.0357
32	43	 0.0214
32	44	 0.0373
32	45	 0.0102
33	0	 0.0075
33	1	 0.0071
33	2	 0.0049
33	3	 0.0088
33	4	 0.0082
33	5	 0.0047
33	6	 0.0128
33	7	 0.0094
33	8	 0.0317
33	9	 0.0141
33	10	 0.0126
33	11	 0.0132
33	12	 0.0225
33	13	 0.0159
33	14	 0.0122
33	15	 0.0099
33	16	 0.0078
33	17	 0.0069
33	18	 0.0082
33	19	 0.0096
33	20	 0.0123
33	21	 0.0080
33	22	 0.0059
33	23	 0.0101
33	24	 0.0125
33	25	 0.0075
33	26	 0.0113
33	27	 0.0179
33	28	 0.0058
33	29	 0.0094
33	30	 0.0102
33	31	 0.0162
33	32	 0.0120
33	33	 0.4454
33	34	 0.0570
33	35	 0.0207
33	36	 0.0077
33	37	 0.0049
33	38	 0.0068
33	39	 0.0067
33	40	 0.0087
33	41	 0.0279
33	42	 0.0154
33	43	 0.0121
33	44	 0.0143
33	45	 0.0055
34	0	 0.0110
34	1	 0.0087
34	2	 0.0054
34	3	 0.0129
34	4	 0.0123
34	5	 0.0113
34	6	 0.0154
34	7	 0.0107
34	8	 0.0787
34	9	 0.0389
34	10	 0.0208
34	11	 0.0226
34	12	 0.0228
34	13	 0.0238
34	14	 0.0183
34	15	 0.0116
34	16	 0.0122
34	17	 0.0214
34	18	 0.0084
34	19	 0.0212
34	20	 0.0189
34	21	 0.0136
34	22	 0.0073
34	23	 0.0147
34	24	 0.0177
34	25	 0.0146
34	26	 0.0113
34	27	 0.0168
34	28	 0.0063
34	29	 0.0149
34	30	 0.0177
34	31	 0.0233
34	32	 0.0215
34	33	 0.0408
34	34	 0.1683
34	35	 0.0123
34	36	 0.0113
34	37	 0.0072
34	38	 0.0098
34	39	 0.0065
34	40	 0.0175
34	41	 0.0824
34	42	 0.0185
34	43	 0.0133
34	44	 0.0187
34	45	 0.0063
35	0	 0.0125
35	1	 0.0080
35	2	 0.0049
35	3	 0.0058
35	4	 0.0080
35	5	 0.0047
35	6	 0.0624
35	7	 0.0102
35	8	 0.0092
35	9	 0.0087
35	10	 0.0110
35	11	 0.0064
35	12	 0.0098
35	13	 0.0097
35	14	 0.0156
35	15	 0.0059
35	16	 0.0061
35	17	 0.0050
35	18	 0.0085
35	19	 0.0072
35	20	 0.0159
35	21	 0.0094
35	22	 0.0063
35	23	 0.0108
35	24	 0.0106
35	25	 0.0056
35	26	 0.0088
35	27	 0.0179
35	28	 0.0119
35	29	 0.0094
35	30	 0.0058
35	31	 0.0110
35	32	 0.0085
35	33	 0.0186
35	34	 0.0137
35	35	 0.5184
35	36	 0.0048
35	37	 0.0057
35	38	 0.0067
35	39	 0.0064
35	40	 0.0108
35	41	 0.0147
35	42	 0.0125
35	43	 0.0150
35	44	 0.0131
35	45	 0.0081
36	0	 0.0066
36	1	 0.0075
36	2	 0.0047
36	3	 0.0295
36	4	 0.0091
36	5	 0.0051
36	6	 0.0122
36	7	 0.0074
36	8	 0.0098
36	9	 0.0170
36	10	 0.0153
36	11	 0.0188
36	12	 0.0078
36	13	 0.0126
36	14	 0.0086
36	15	 0.0711
36	16	 0.0186
36	17	 0.0215
36	18	 0.0073
36	19	 0.0080
36	20	 0.0078
36	21	 0.0127
36	22	 0.0061
36	23	 0.0068
36	24	 0.0157
36	25	 0.0093
36	26	 0.0082
36	27	 0.0097
36	28	 0.0046
36	29	 0.0105
36	30	 0.0096
36	31	 0.0082
36	32	 0.0129
36	33	 0.0082
36	34	 0.0094
36	35	 0.0062
36	36	 0.4695
36	37	 0.0059
36	38	 0.0132
36	39	 0.0065
36	40	 0.0149
36	41	 0.0047
36	42	 0.0122
36	43	 0.0110
36	44	 0.0126
36	45	 0.0047
37	0	 0.1169
37	1	 0.0736
37	2	 0.0268
37	3	 0.0050
37	4	 0.0164
37	5	 0.0034
37	6	 0.0070
37	7	 0.0112
37	8	 0.0035
37	9	 0.0051
37	10	 0.0173
37	11	 0.0073
37	12	 0.0038
37	13	 0.0143
37	14	 0.0335
37	15	 0.0053
37	16	 0.0072
37	17	 0.0044
37	18	 0.0648
37	19	 0.0037
37	20	 0.0033
37	21	 0.0116
37	22	 0.0548
37	23	 0.0064
37	24	 0.0210
37	25	 0.0033
37	26	 0.0244
37	27	 0.0178
37	28	 0.0107
37	29	 0.0103
37	30	 0.0048
37	31	 0.0032
37	32	 0.0257
37	33	 0.0039
37	34	 0.0062
37	35	 0.0040
37	36	 0.0044
37	37	 0.2365
37	38	 0.0098
37	39	 0.0280
37	40	 0.0042
37	41	 0.0040
37	42	 0.0171
37	43	 0.0177
37	44	 0.0197
37	45	 0.0167
38	0	 0.0089
38	1	 0.0146
38	2	 0.0093
38	3	 0.0132
38	4	 0.0138
38	5	 0.0063
38	6	 0.0145
38	7	 0.0133
38	8	 0.0080
38	9	 0.0117
38	10	 0.0229
38	11	 0.0228
38	12	 0.0091
38	13	 0.0186
38	14	 0.0120
38	15	 0.0144
38	16	 0.0140
38	17	 0.0100
38	18	 0.0133
38	19	 0.0077
38	20	 0.0069
38	21	 0.0122
38	22	 0.0116
38	23	 0.0078
38	24	 0.0270
38	25	 0.0070
38	26	 0.0160
38	27	 0.0119
38	28	 0.0146
38	29	 0.0157
38	30	 0.0065
38	31	 0.0099
38	32	 0.0221
38	33	 0.0077
38	34	 0.0090
38	35	 0.0064
38	36	 0.0124
38	37	 0.0089
38	38	 0.4445
38	39	 0.0082
38	40	 0.0157
38	41	 0.0041
38	42	 0.0167
38	43	 0.0124
38	44	 0.0183
38	45	 0.0082
39	0	 0.0246
39	1	 0.0208
39	2	 0.0254
39	3	 0.0082
39	4	 0.0307
39	5	 0.0039
39	6	 0.0139
39	7	 0.0131
39	8	 0.0060
39	9	 0.0066
39	10	 0.0130
39	11	 0.0060
39	12	 0.0077
39	13	 0.0071
39	14	 0.0215
39	15	 0.0080
39	16	 0.0063
39	17	 0.0079
39	18	 0.0157
39	19	 0.0048
39	20	 0.0062
39	21	 0.0142
39	22	 0.0258
39	23	 0.0060
39	24	 0.0098
39	25	 0.0051
39	26	 0.0315
39	27	 0.0108
39	28	 0.0090
39	29	 0.0181
39	30	 0.0086
39	31	 0.0070
39	32	 0.0104
39	33	 0.0076
39	34	 0.0072
39	35	 0.0066
39	36	 0.0054
39	37	 0.0213
39	38	 0.0091
39	39	 0.4544
39	40	 0.0054
39	41	 0.0051
39	42	 0.0112
39	43	 0.0121
39	44	 0.0118
39	45	 0.0294
40	0	 0.0081
40	1	 0.0100
40	2	 0.0060
40	3	 0.0136
40	4	 0.0168
40	5	 0.0059
40	6	 0.0164
40	7	 0.0068
40	8	 0.0119
40	9	 0.0188
40	10	 0.0180
40	11	 0.0280
40	12	 0.0086
40	13	 0.0123
40	14	 0.0134
40	15	 0.0153
40	16	 0.0163
40	17	 0.0215
40	18	 0.0078
40	19	 0.0108
40	20	 0.0183
40	21	 0.0297
40	22	 0.0066
40	23	 0.0130
40	24	 0.0173
40	25	 0.0087
40	26	 0.0092
40	27	 0.0112
40	28	 0.0517
40	29	 0.0138
40	30	 0.0099
40	31	 0.0141
40	32	 0.0216
40	33	 0.0089
40	34	 0.0135
40	35	 0.0095
40	36	 0.0144
40	37	 0.0058
40	38	 0.0160
40	39	 0.0053
40	40	 0.3777
40	41	 0.0075
40	42	 0.0132
40	43	 0.0126
40	44	 0.0154
40	45	 0.0085
41	0	 0.0145
41	1	 0.0044
41	2	 0.0037
41	3	 0.0047
41	4	 0.0062
41	5	 0.0049
41	6	 0.0088
41	7	 0.0045
41	8	 0.0200
41	9	 0.0143
41	10	 0.0077
41	11	 0.0053
41	12	 0.0146
41	13	 0.0073
41	14	 0.0205
41	15	 0.0052
41	16	 0.0038
41	17	 0.0077
41	18	 0.0054
41	19	 0.0084
41	20	 0.0122
41	21	 0.0059
41	22	 0.0042
41	23	 0.0081
41	24	 0.0058
41	25	 0.0074
41	26	 0.0062
41	27	 0.0139
41	28	 0.0041
41	29	 0.0054
41	30	 0.0071
41	31	 0.0401
41	32	 0.0060
41	33	 0.0209
41	34	 0.1034
41	35	 0.0191
41	36	 0.0042
41	37	 0.0056
41	38	 0.0035
41	39	 0.0052
41	40	 0.0066
41	41	 0.5040
41	42	 0.0090
41	43	 0.0079
41	44	 0.0084
41	45	 0.0043
42	0	 0.0180
42	1	 0.0231
42	2	 0.0095
42	3	 0.0180
42	4	 0.0268
42	5	 0.0063
42	6	 0.0300
42	7	 0.0256
42	8	 0.0105
42	9	 0.0125
42	10	 0.0500
42	11	 0.0183
42	12	 0.0165
42	13	 0.0335
42	14	 0.0295
42	15	 0.0171
42	16	 0.0191
42	17	 0.0108
42	18	 0.0304
42	19	 0.0101
42	20	 0.0128
42	21	 0.0195
42	22	 0.0155
42	23	 0.0196
42	24	 0.0420
42	25	 0.0186
42	26	 0.0328
42	27	 0.0593
42	28	 0.0078
42	29	 0.0389
42	30	 0.0094
42	31	 0.0087
42	32	 0.0372
42	33	 0.0126
42	34	 0.0142
42	35	 0.0104
42	36	 0.0119
42	37	 0.0126
42	38	 0.0169
42	39	 0.0119
42	40	 0.0142
42	41	 0.0070
42	42	 0.0590
42	43	 0.0356
42	44	 0.0451
42	45	 0.0110
43	0	 0.0244
43	1	 0.0226
43	2	 0.0090
43	3	 0.0171
43	4	 0.0165
43	5	 0.0043
43	6	 0.0307
43	7	 0.0102
43	8	 0.0094
43	9	 0.0091
43	10	 0.0300
43	11	 0.0132
43	12	 0.0085
43	13	 0.0313
43	14	 0.0316
43	15	 0.0240
43	16	 0.0119
43	17	 0.0092
43	18	 0.0296
43	19	 0.0078
43	20	 0.0108
43	21	 0.0145
43	22	 0.0154
43	23	 0.0264
43	24	 0.0306
43	25	 0.0076
43	26	 0.0195
43	27	 0.0339
43	28	 0.0126
43	29	 0.0290
43	30	 0.0070
43	31	 0.0086
43	32	 0.0255
43	33	 0.0102
43	34	 0.0121
43	35	 0.0121
43	36	 0.0105
43	37	 0.0154
43	38	 0.0106
43	39	 0.0114
43	40	 0.0155
43	41	 0.0079
43	42	 0.0341
43	43	 0.2217
43	44	 0.0347
43	45	 0.0115
44	0	 0.0177
44	1	 0.0226
44	2	 0.0097
44	3	 0.0195
44	4	 0.0220
44	5	 0.0066
44	6	 0.0251
44	7	 0.0165
44	8	 0.0117
44	9	 0.0170
44	10	 0.0472
44	11	 0.0253
44	12	 0.0152
44	13	 0.0365
44	14	 0.0284
44	15	 0.0212
44	16	 0.0308
44	17	 0.0126
44	18	 0.0270
44	19	 0.0112
44	20	 0.0139
44	21	 0.0215
44	22	 0.0161
44	23	 0.0282
44	24	 0.0557
44	25	 0.0117
44	26	 0.0230
44	27	 0.0405
44	28	 0.0084
44	29	 0.0302
44	30	 0.0107
44	31	 0.0092
44	32	 0.0405
44	33	 0.0138
44	34	 0.0163
44	35	 0.0104
44	36	 0.0145
44	37	 0.0142
44	38	 0.0234
44	39	 0.0100
44	40	 0.0164
44	41	 0.0076
44	42	 0.0461
44	43	 0.0358
44	44	 0.0472
44	45	 0.0112
45	0	 0.0156
45	1	 0.0308
45	2	 0.0322
45	3	 0.0050
45	4	 0.0113
45	5	 0.0036
45	6	 0.0103
45	7	 0.0081
45	8	 0.0044
45	9	 0.0046
45	10	 0.0080
45	11	 0.0035
45	12	 0.0051
45	13	 0.0058
45	14	 0.0169
45	15	 0.0042
45	16	 0.0080
45	17	 0.0045
45	18	 0.0198
45	19	 0.0035
45	20	 0.0045
45	21	 0.1216
45	22	 0.0317
45	23	 0.0051
45	24	 0.0083
45	25	 0.0033
45	26	 0.0106
45	27	 0.0117
45	28	 0.0399
45	29	 0.0334
45	30	 0.0044
45	31	 0.0055
45	32	 0.0098
45	33	 0.0047
45	34	 0.0047
45	35	 0.0050
45	36	 0.0032
45	37	 0.0133
45	38	 0.0078
45	39	 0.0263
45	40	 0.0080
45	41	 0.0031
45	42	 0.0093
45	43	 0.0099
45	44	 0.0094
45	45	 0.4005
