actual_comm	confered_to	avg_prob
4	24	 0.0181
4	25	 0.0068
4	26	 0.0146
4	27	 0.0224
4	28	 0.0056
4	29	 0.0169
4	30	 0.0054
4	31	 0.0089
4	32	 0.0207
4	33	 0.0060
4	34	 0.0096
4	35	 0.0066
4	36	 0.0089
4	37	 0.0154
4	38	 0.0080
4	39	 0.0280
4	40	 0.0196
4	41	 0.0059
4	42	 0.0222
4	43	 0.0143
4	44	 0.0191
4	45	 0.0107
5	0	 0.0038
5	1	 0.0048
5	2	 0.0026
5	3	 0.0065
5	4	 0.0042
5	5	 0.7436
5	6	 0.0058
5	7	 0.0070
5	8	 0.0069
5	9	 0.0067
5	10	 0.0071
5	11	 0.0074
5	12	 0.0068
5	13	 0.0071
5	14	 0.0060
5	15	 0.0060
5	16	 0.0055
5	17	 0.0086
5	18	 0.0040
5	19	 0.0090
5	20	 0.0061
5	21	 0.0051
5	22	 0.0038
5	23	 0.0053
5	24	 0.0068
5	25	 0.0066
5	26	 0.0043
5	27	 0.0049
5	28	 0.0046
5	29	 0.0053
5	30	 0.0097
5	31	 0.0047
5	32	 0.0073
5	33	 0.0057
5	34	 0.0073
5	35	 0.0054
5	36	 0.0044
5	37	 0.0039
5	38	 0.0045
5	39	 0.0041
5	40	 0.0063
5	41	 0.0046
5	42	 0.0056
5	43	 0.0052
5	44	 0.0062
5	45	 0.0031
6	0	 0.0092
6	1	 0.0119
6	2	 0.0108
6	3	 0.0175
6	4	 0.0168
6	5	 0.0049
6	6	 0.3303
6	7	 0.0126
6	8	 0.0083
6	9	 0.0094
6	10	 0.0312
6	11	 0.0117
6	12	 0.0139
6	13	 0.0109
6	14	 0.0169
6	15	 0.0173
6	16	 0.0132
6	17	 0.0090
6	18	 0.0105
6	19	 0.0075
6	20	 0.0125
6	21	 0.0129
6	22	 0.0123
6	23	 0.0155
6	24	 0.0188
6	25	 0.0140
6	26	 0.0142
6	27	 0.0200
6	28	 0.0145
6	29	 0.0292
6	30	 0.0072
6	31	 0.0123
6	32	 0.0228
6	33	 0.0107
6	34	 0.0138
6	35	 0.0537
6	36	 0.0092
6	37	 0.0074
6	38	 0.0133
6	39	 0.0123
6	40	 0.0153
6	41	 0.0066
6	42	 0.0225
6	43	 0.0250
6	44	 0.0212
6	45	 0.0089
7	0	 0.0079
7	1	 0.0147
7	2	 0.0085
7	3	 0.0080
7	4	 0.0069
7	5	 0.0071
7	6	 0.0127
7	7	 0.5332
7	8	 0.0196
7	9	 0.0059
7	10	 0.0180
7	11	 0.0080
7	12	 0.0074
7	13	 0.0280
7	14	 0.0114
7	15	 0.0082
7	16	 0.0082
7	17	 0.0060
7	18	 0.0127
7	19	 0.0068
7	20	 0.0080
7	21	 0.0061
7	22	 0.0114
7	23	 0.0067
7	24	 0.0128
7	25	 0.0073
7	26	 0.0193
7	27	 0.0157
7	28	 0.0100
7	29	 0.0118
7	30	 0.0072
7	31	 0.0068
7	32	 0.0133
7	33	 0.0091
7	34	 0.0084
7	35	 0.0082
7	36	 0.0076
7	37	 0.0066
7	38	 0.0100
7	39	 0.0137
7	40	 0.0058
7	41	 0.0046
7	42	 0.0164
7	43	 0.0120
7	44	 0.0146
7	45	 0.0073
8	0	 0.0063
8	1	 0.0054
8	2	 0.0047
8	3	 0.0084
8	4	 0.0055
8	5	 0.0089
8	6	 0.0076
8	7	 0.0215
8	8	 0.4411
8	9	 0.0183
8	10	 0.0112
8	11	 0.0179
8	12	 0.0174
8	13	 0.0216
8	14	 0.0104
8	15	 0.0093
8	16	 0.0052
8	17	 0.0136
8	18	 0.0051
8	19	 0.0218
8	20	 0.0142
8	21	 0.0050
8	22	 0.0060
8	23	 0.0078
8	24	 0.0092
8	25	 0.0193
8	26	 0.0069
8	27	 0.0094
8	28	 0.0085
8	29	 0.0083
8	30	 0.0221
8	31	 0.0175
8	32	 0.0087
8	33	 0.0258
8	34	 0.0719
8	35	 0.0090
8	36	 0.0081
8	37	 0.0038
8	38	 0.0059
8	39	 0.0059
8	40	 0.0121
8	41	 0.0207
8	42	 0.0093
8	43	 0.0103
8	44	 0.0094
8	45	 0.0038
9	0	 0.0090
9	1	 0.0079
9	2	 0.0046
9	3	 0.0134
9	4	 0.0106
9	5	 0.0074
9	6	 0.0127
9	7	 0.0063
9	8	 0.0191
9	9	 0.3316
9	10	 0.0188
9	11	 0.0359
9	12	 0.0140
9	13	 0.0175
9	14	 0.0144
9	15	 0.0156
9	16	 0.0153
9	17	 0.0210
9	18	 0.0076
9	19	 0.0253
9	20	 0.0237
9	21	 0.0128
9	22	 0.0073
9	23	 0.0103
9	24	 0.0184
9	25	 0.0143
9	26	 0.0091
9	27	 0.0124
9	28	 0.0051
9	29	 0.0119
9	30	 0.0446
9	31	 0.0162
9	32	 0.0176
9	33	 0.0142
9	34	 0.0367
9	35	 0.0099
9	36	 0.0173
9	37	 0.0070
9	38	 0.0113
9	39	 0.0068
9	40	 0.0184
9	41	 0.0213
9	42	 0.0142
9	43	 0.0095
9	44	 0.0163
9	45	 0.0055
10	0	 0.0167
10	1	 0.0228
10	2	 0.0108
10	3	 0.0234
10	4	 0.0179
10	5	 0.0076
10	6	 0.0272
10	7	 0.0153
10	8	 0.0110
10	9	 0.0167
10	10	 0.0957
10	11	 0.0256
10	12	 0.0136
10	13	 0.0254
10	14	 0.0282
10	15	 0.0201
10	16	 0.0210
10	17	 0.0152
10	18	 0.0222
10	19	 0.0106
10	20	 0.0141
10	21	 0.0189
10	22	 0.0198
10	23	 0.0186
10	24	 0.0465
10	25	 0.0155
10	26	 0.0219
10	27	 0.0310
10	28	 0.0090
10	29	 0.0337
10	30	 0.0115
10	31	 0.0121
10	32	 0.0423
10	33	 0.0092
10	34	 0.0213
10	35	 0.0097
10	36	 0.0160
10	37	 0.0166
10	38	 0.0204
10	39	 0.0149
10	40	 0.0207
10	41	 0.0088
10	42	 0.0409
10	43	 0.0255
10	44	 0.0439
10	45	 0.0101
11	0	 0.0095
11	1	 0.0108
11	2	 0.0045
11	3	 0.0212
11	4	 0.0133
11	5	 0.0078
11	6	 0.0122
11	7	 0.0081
11	8	 0.0205
11	9	 0.0316
11	10	 0.0256
11	11	 0.3087
11	12	 0.0086
11	13	 0.0300
11	14	 0.0149
11	15	 0.0205
11	16	 0.0243
11	17	 0.0223
11	18	 0.0099
11	19	 0.0125
11	20	 0.0116
11	21	 0.0194
11	22	 0.0084
11	23	 0.0096
11	24	 0.0294
11	25	 0.0110
11	26	 0.0081
11	27	 0.0124
11	28	 0.0057
11	29	 0.0145
11	30	 0.0181
11	31	 0.0108
11	32	 0.0320
11	33	 0.0103
11	34	 0.0244
11	35	 0.0067
11	36	 0.0163
11	37	 0.0085
11	38	 0.0207
11	39	 0.0071
11	40	 0.0345
11	41	 0.0074
11	42	 0.0177
11	43	 0.0117
11	44	 0.0218
11	45	 0.0054
12	0	 0.0061
12	1	 0.0074
12	2	 0.0051
12	3	 0.0110
12	4	 0.0081
12	5	 0.0068
12	6	 0.0175
12	7	 0.0102
12	8	 0.0190
12	9	 0.0139
12	10	 0.0156
12	11	 0.0095
12	12	 0.4763
12	13	 0.0119
12	14	 0.0123
12	15	 0.0101
12	16	 0.0092
12	17	 0.0081
12	18	 0.0068
12	19	 0.0200
12	20	 0.0144
12	21	 0.0078
12	22	 0.0073
12	23	 0.0153
12	24	 0.0127
12	25	 0.0130
12	26	 0.0098
12	27	 0.0147
12	28	 0.0066
12	29	 0.0104
12	30	 0.0109
12	31	 0.0196
12	32	 0.0136
12	33	 0.0226
12	34	 0.0236
12	35	 0.0097
12	36	 0.0084
12	37	 0.0051
12	38	 0.0098
12	39	 0.0085
12	40	 0.0081
12	41	 0.0190
12	42	 0.0138
12	43	 0.0113
12	44	 0.0132
12	45	 0.0059
13	0	 0.0133
13	1	 0.0195
13	2	 0.0061
13	3	 0.0153
13	4	 0.0105
13	5	 0.0070
13	6	 0.0111
13	7	 0.0330
13	8	 0.0242
13	9	 0.0137
13	10	 0.0303
13	11	 0.0270
13	12	 0.0101
13	13	 0.2475
13	14	 0.0182
13	15	 0.0127
13	16	 0.0134
13	17	 0.0072
13	18	 0.0287
13	19	 0.0105
13	20	 0.0087
13	21	 0.0116
13	22	 0.0114
13	23	 0.0092
13	24	 0.0355
13	25	 0.0108
13	26	 0.0245
13	27	 0.0282
13	28	 0.0083
13	29	 0.0145
13	30	 0.0108
13	31	 0.0087
13	32	 0.0451
13	33	 0.0179
13	34	 0.0243
13	35	 0.0075
13	36	 0.0120
13	37	 0.0122
13	38	 0.0144
13	39	 0.0068
13	40	 0.0110
13	41	 0.0081
13	42	 0.0336
13	43	 0.0259
13	44	 0.0323
13	45	 0.0075
14	0	 0.0444
14	1	 0.0389
14	2	 0.0198
14	3	 0.0120
14	4	 0.0278
14	5	 0.0052
14	6	 0.0202
14	7	 0.0127
14	8	 0.0105
14	9	 0.0122
14	10	 0.0318
14	11	 0.0138
14	12	 0.0114
14	13	 0.0153
14	14	 0.0616
14	15	 0.0119
14	16	 0.0123
14	17	 0.0096
14	18	 0.0346
14	19	 0.0089
14	20	 0.0154
14	21	 0.0220
14	22	 0.0312
14	23	 0.0247
14	24	 0.0252
14	25	 0.0080
14	26	 0.0229
14	27	 0.0404
14	28	 0.0200
14	29	 0.0398
14	30	 0.0089
14	31	 0.0176
14	32	 0.0259
14	33	 0.0108
14	34	 0.0186
14	35	 0.0161
14	36	 0.0093
14	37	 0.0313
14	38	 0.0107
14	39	 0.0260
14	40	 0.0185
14	41	 0.0237
14	42	 0.0329
14	43	 0.0296
14	44	 0.0303
14	45	 0.0249
15	0	 0.0069
15	1	 0.0076
15	2	 0.0056
15	3	 0.0638
15	4	 0.0093
15	5	 0.0057
15	6	 0.0184
15	7	 0.0076
15	8	 0.0087
15	9	 0.0139
15	10	 0.0203
15	11	 0.0216
15	12	 0.0083
15	13	 0.0130
15	14	 0.0110
15	15	 0.3563
15	16	 0.0220
15	17	 0.0203
15	18	 0.0082
15	19	 0.0069
15	20	 0.0107
15	21	 0.0124
15	22	 0.0079
15	23	 0.0090
15	24	 0.0173
15	25	 0.0105
15	26	 0.0103
15	27	 0.0129
15	28	 0.0066
15	29	 0.0134
15	30	 0.0096
15	31	 0.0078
15	32	 0.0179
15	33	 0.0080
15	34	 0.0100
15	35	 0.0071
15	36	 0.0838
15	37	 0.0059
15	38	 0.0152
15	39	 0.0095
15	40	 0.0134
15	41	 0.0046
15	42	 0.0164
15	43	 0.0209
15	44	 0.0170
15	45	 0.0065
16	0	 0.0082
16	1	 0.0104
16	2	 0.0063
16	3	 0.0273
16	4	 0.0122
16	5	 0.0051
16	6	 0.0125
16	7	 0.0085
16	8	 0.0058
16	9	 0.0129
16	10	 0.0219
16	11	 0.0270
16	12	 0.0069
16	13	 0.0130
16	14	 0.0119
16	15	 0.0230
16	16	 0.4281
16	17	 0.0141
16	18	 0.0109
16	19	 0.0057
16	20	 0.0078
16	21	 0.0311
16	22	 0.0086
16	23	 0.0093
16	24	 0.0339
16	25	 0.0069
16	26	 0.0095
16	27	 0.0131
16	28	 0.0045
16	29	 0.0118
16	30	 0.0076
16	31	 0.0055
16	32	 0.0192
16	33	 0.0063
16	34	 0.0100
16	35	 0.0070
16	36	 0.0187
16	37	 0.0081
16	38	 0.0181
16	39	 0.0090
16	40	 0.0132
16	41	 0.0039
16	42	 0.0189
16	43	 0.0129
16	44	 0.0242
16	45	 0.0093
17	0	 0.0072
17	1	 0.0063
17	2	 0.0054
17	3	 0.0359
17	4	 0.0098
17	5	 0.0081
17	6	 0.0096
17	7	 0.0057
17	8	 0.0168
17	9	 0.0228
17	10	 0.0140
17	11	 0.0278
17	12	 0.0089
17	13	 0.0097
17	14	 0.0100
17	15	 0.0199
17	16	 0.0134
17	17	 0.4770
17	18	 0.0053
17	19	 0.0120
17	20	 0.0129
17	21	 0.0145
17	22	 0.0072
17	23	 0.0102
17	24	 0.0129
17	25	 0.0091
17	26	 0.0068
17	27	 0.0073
17	28	 0.0051
17	29	 0.0107
17	30	 0.0127
17	31	 0.0154
17	32	 0.0121
17	33	 0.0073
17	34	 0.0181
17	35	 0.0059
17	36	 0.0167
17	37	 0.0056
17	38	 0.0102
17	39	 0.0078
17	40	 0.0233
17	41	 0.0089
17	42	 0.0097
17	43	 0.0081
17	44	 0.0110
17	45	 0.0047
18	0	 0.0529
18	1	 0.0799
18	2	 0.0434
18	3	 0.0091
18	4	 0.0172
18	5	 0.0033
18	6	 0.0094
18	7	 0.0164
18	8	 0.0044
18	9	 0.0060
18	10	 0.0251
18	11	 0.0087
18	12	 0.0054
18	13	 0.0381
18	14	 0.0287
18	15	 0.0078
18	16	 0.0100
18	17	 0.0044
18	18	 0.1079
18	19	 0.0040
18	20	 0.0064
18	21	 0.0139
18	22	 0.0414
18	23	 0.0075
18	24	 0.0306
18	25	 0.0058
18	26	 0.0280
18	27	 0.0375
18	28	 0.0215
18	29	 0.0118
18	30	 0.0043
18	31	 0.0051
18	32	 0.0347
18	33	 0.0060
18	34	 0.0068
18	35	 0.0076
18	36	 0.0064
18	37	 0.0745
18	38	 0.0109
18	39	 0.0193
18	40	 0.0080
18	41	 0.0045
18	42	 0.0362
18	43	 0.0293
18	44	 0.0328
18	45	 0.0274
19	0	 0.0056
19	1	 0.0063
19	2	 0.0043
19	3	 0.0088
19	4	 0.0068
19	5	 0.0089
19	6	 0.0097
19	7	 0.0076
19	8	 0.0251
19	9	 0.0285
19	10	 0.0120
19	11	 0.0161
19	12	 0.0189
19	13	 0.0129
19	14	 0.0108
19	15	 0.0082
19	16	 0.0075
19	17	 0.0141
19	18	 0.0055
19	19	 0.5187
19	20	 0.0141
19	21	 0.0081
19	22	 0.0061
19	23	 0.0080
19	24	 0.0116
19	25	 0.0120
19	26	 0.0072
19	27	 0.0099
19	28	 0.0061
19	29	 0.0101
19	30	 0.0247
19	31	 0.0146
19	32	 0.0140
19	33	 0.0103
19	34	 0.0196
19	35	 0.0086
19	36	 0.0078
19	37	 0.0041
19	38	 0.0079
19	39	 0.0051
19	40	 0.0098
19	41	 0.0101
19	42	 0.0110
19	43	 0.0072
19	44	 0.0110
19	45	 0.0051
20	0	 0.0093
20	1	 0.0091
20	2	 0.0066
20	3	 0.0101
20	4	 0.0102
20	5	 0.0060
20	6	 0.0166
20	7	 0.0073
20	8	 0.0127
20	9	 0.0231
20	10	 0.0158
20	11	 0.0132
20	12	 0.0135
20	13	 0.0101
20	14	 0.0162
20	15	 0.0118
20	16	 0.0082
20	17	 0.0136
20	18	 0.0081
20	19	 0.0109
20	20	 0.4623
20	21	 0.0125
20	22	 0.0092
20	23	 0.0183
20	24	 0.0131
20	25	 0.0089
20	26	 0.0081
20	27	 0.0127
20	28	 0.0129
20	29	 0.0128
20	30	 0.0078
20	31	 0.0112
20	32	 0.0168
20	33	 0.0126
20	34	 0.0165
20	35	 0.0240
20	36	 0.0074
20	37	 0.0058
20	38	 0.0075
20	39	 0.0067
20	40	 0.0260
20	41	 0.0109
20	42	 0.0125
20	43	 0.0094
20	44	 0.0136
20	45	 0.0081
21	0	 0.0154
21	1	 0.0196
21	2	 0.0128
21	3	 0.0141
21	4	 0.0292
21	5	 0.0045
21	6	 0.0137
21	7	 0.0059
21	8	 0.0062
21	9	 0.0125
21	10	 0.0191
21	11	 0.0183
21	12	 0.0072
21	13	 0.0110
21	14	 0.0200
21	15	 0.0128
21	16	 0.0265
21	17	 0.0133
21	18	 0.0146
21	19	 0.0068
21	20	 0.0121
21	21	 0.2879
21	22	 0.0135
21	23	 0.0108
21	24	 0.0206
21	25	 0.0068
21	26	 0.0107
21	27	 0.0136
21	28	 0.0119
21	29	 0.0311
21	30	 0.0068
21	31	 0.0081
21	32	 0.0229
21	33	 0.0069
21	34	 0.0109
21	35	 0.0089
21	36	 0.0103
21	37	 0.0133
21	38	 0.0118
21	39	 0.0172
21	40	 0.0274
21	41	 0.0055
21	42	 0.0169
21	43	 0.0110
21	44	 0.0183
21	45	 0.1015
22	0	 0.0382
22	1	 0.0534
22	2	 0.1461
22	3	 0.0081
22	4	 0.0143
22	5	 0.0039
22	6	 0.0129
22	7	 0.0139
22	8	 0.0048
22	9	 0.0054
22	10	 0.0183
22	11	 0.0066
22	12	 0.0062
22	13	 0.0094
22	14	 0.0286
22	15	 0.0074
22	16	 0.0076
22	17	 0.0050
22	18	 0.0376
22	19	 0.0045
22	20	 0.0082
22	21	 0.0130
22	22	 0.1890
22	23	 0.0099
22	24	 0.0169
22	25	 0.0043
22	26	 0.0288
22	27	 0.0153
22	28	 0.0224
22	29	 0.0277
22	30	 0.0038
22	31	 0.0056
22	32	 0.0143
22	33	 0.0066
22	34	 0.0076
22	35	 0.0066
22	36	 0.0055
22	37	 0.0491
22	38	 0.0133
22	39	 0.0283
22	40	 0.0071
22	41	 0.0057
22	42	 0.0173
22	43	 0.0155
22	44	 0.0179
22	45	 0.0283
23	0	 0.0118
23	1	 0.0101
23	2	 0.0083
23	3	 0.0109
23	4	 0.0130
23	5	 0.0045
23	6	 0.0195
23	7	 0.0069
23	8	 0.0076
23	9	 0.0087
23	10	 0.0186
23	11	 0.0111
23	12	 0.0123
23	13	 0.0085
23	14	 0.0197
23	15	 0.0094
23	16	 0.0103
23	17	 0.0103
23	18	 0.0106
23	19	 0.0062
23	20	 0.0217
23	21	 0.0114
23	22	 0.0117
23	23	 0.4691
23	24	 0.0185
23	25	 0.0055
23	26	 0.0077
23	27	 0.0237
23	28	 0.0088
23	29	 0.0131
23	30	 0.0053
23	31	 0.0077
23	32	 0.0114
23	33	 0.0095
23	34	 0.0128
23	35	 0.0120
23	36	 0.0068
23	37	 0.0064
23	38	 0.0076
23	39	 0.0067
23	40	 0.0144
23	41	 0.0095
23	42	 0.0208
23	43	 0.0313
23	44	 0.0221
23	45	 0.0062
24	0	 0.0175
24	1	 0.0238
24	2	 0.0088
24	3	 0.0234
24	4	 0.0193
24	5	 0.0060
24	6	 0.0182
24	7	 0.0122
24	8	 0.0090
24	9	 0.0167
24	10	 0.0512
24	11	 0.0320
24	12	 0.0104
24	13	 0.0297
24	14	 0.0249
24	15	 0.0207
24	16	 0.0352
24	17	 0.0125
24	18	 0.0245
24	19	 0.0088
24	20	 0.0119
24	21	 0.0212
24	22	 0.0173
24	23	 0.0181
24	24	 0.0926
24	25	 0.0104
24	26	 0.0186
24	27	 0.0283
24	28	 0.0076
24	29	 0.0205
24	30	 0.0095
24	31	 0.0092
24	32	 0.0506
24	33	 0.0092
24	34	 0.0181
24	35	 0.0098
24	36	 0.0160
24	37	 0.0196
24	38	 0.0299
24	39	 0.0111
24	40	 0.0202
24	41	 0.0068
24	42	 0.0438
24	43	 0.0280
24	44	 0.0582
24	45	 0.0086
25	0	 0.0050
25	1	 0.0053
25	2	 0.0036
25	3	 0.0091
25	4	 0.0077
25	5	 0.0062
25	6	 0.0156
25	7	 0.0085
25	8	 0.0163
25	9	 0.0157
25	10	 0.0150
25	11	 0.0107
25	12	 0.0165
25	13	 0.0117
25	14	 0.0087
25	15	 0.0094
25	16	 0.0074
25	17	 0.0086
25	18	 0.0058
25	19	 0.0129
25	20	 0.0072
25	21	 0.0062
25	22	 0.0048
25	23	 0.0068
25	24	 0.0107
25	25	 0.5945
25	26	 0.0079
25	27	 0.0117
25	28	 0.0038
25	29	 0.0096
25	30	 0.0104
25	31	 0.0103
25	32	 0.0142
25	33	 0.0069
25	34	 0.0147
25	35	 0.0051
25	36	 0.0099
25	37	 0.0039
25	38	 0.0060
25	39	 0.0048
25	40	 0.0082
25	41	 0.0080
25	42	 0.0122
25	43	 0.0080
25	44	 0.0113
25	45	 0.0037
26	0	 0.0252
26	1	 0.0228
26	2	 0.0185
26	3	 0.0126
26	4	 0.0154
26	5	 0.0052
26	6	 0.0167
26	7	 0.0229
26	8	 0.0067
26	9	 0.0093
26	10	 0.0253
26	11	 0.0089
26	12	 0.0101
26	13	 0.0227
26	14	 0.0204
26	15	 0.0109
26	16	 0.0112
26	17	 0.0069
26	18	 0.0270
26	19	 0.0067
26	20	 0.0083
26	21	 0.0118
26	22	 0.0262
26	23	 0.0095
26	24	 0.0229
26	25	 0.0082
26	26	 0.3143
26	27	 0.0241
26	28	 0.0117
26	29	 0.0163
26	30	 0.0058
26	31	 0.0085
26	32	 0.0228
26	33	 0.0087
26	34	 0.0107
26	35	 0.0094
26	36	 0.0098
26	37	 0.0242
26	38	 0.0146
26	39	 0.0263
26	40	 0.0088
26	41	 0.0075
26	42	 0.0276
26	43	 0.0202
26	44	 0.0242
26	45	 0.0119
27	0	 0.0247
27	1	 0.0257
27	2	 0.0122
27	3	 0.0130
27	4	 0.0288
27	5	 0.0051
27	6	 0.0222
27	7	 0.0180
27	8	 0.0100
27	9	 0.0100
27	10	 0.0334
27	11	 0.0113
27	12	 0.0190
27	13	 0.0307
27	14	 0.0394
27	15	 0.0129
27	16	 0.0129
27	17	 0.0065
27	18	 0.0419
27	19	 0.0083
27	20	 0.0115
27	21	 0.0164
27	22	 0.0149
27	23	 0.0244
27	24	 0.0298
27	25	 0.0138
27	26	 0.0238
27	27	 0.0988
27	28	 0.0113
27	29	 0.0313
27	30	 0.0081
27	31	 0.0117
27	32	 0.0287
27	33	 0.0140
27	34	 0.0173
27	35	 0.0146
27	36	 0.0093
27	37	 0.0142
27	38	 0.0089
27	39	 0.0139
27	40	 0.0097
27	41	 0.0200
27	42	 0.0622
27	43	 0.0470
27	44	 0.0426
27	45	 0.0159
28	0	 0.0124
28	1	 0.0396
28	2	 0.0241
28	3	 0.0046
28	4	 0.0053
28	5	 0.0032
28	6	 0.0118
28	7	 0.0083
28	8	 0.0065
28	9	 0.0035
28	10	 0.0075
28	11	 0.0033
28	12	 0.0046
28	13	 0.0049
28	14	 0.0150
28	15	 0.0058
28	16	 0.0034
28	17	 0.0034
28	18	 0.0170
28	19	 0.0040
28	20	 0.0096
28	21	 0.0088
28	22	 0.0211
28	23	 0.0065
28	24	 0.0061
28	25	 0.0038
28	26	 0.0100
28	27	 0.0078
28	28	 0.5233
28	29	 0.0134
28	30	 0.0030
28	31	 0.0051
28	32	 0.0139
28	33	 0.0050
28	34	 0.0056
28	35	 0.0116
28	36	 0.0035
28	37	 0.0117
28	38	 0.0129
28	39	 0.0099
28	40	 0.0558
28	41	 0.0056
28	42	 0.0070
28	43	 0.0092
28	44	 0.0072
28	45	 0.0345
29	0	 0.0134
29	1	 0.0223
29	2	 0.0173
29	3	 0.0143
29	4	 0.0183
29	5	 0.0054
29	6	 0.0305
29	7	 0.0102
29	8	 0.0071
29	9	 0.0096
29	10	 0.0390
29	11	 0.0131
29	12	 0.0102
29	13	 0.0127
29	14	 0.0315
29	15	 0.0136
29	16	 0.0117
29	17	 0.0097
29	18	 0.0156
29	19	 0.0079
29	20	 0.0125
29	21	 0.0259
29	22	 0.0236
29	23	 0.0130
29	24	 0.0215
29	25	 0.0111
29	26	 0.0131
29	27	 0.0243
29	28	 0.0154
29	29	 0.2897
29	30	 0.0067
29	31	 0.0083
29	32	 0.0238
29	33	 0.0070
29	34	 0.0141
29	35	 0.0090
29	36	 0.0095
29	37	 0.0114
29	38	 0.0121
29	39	 0.0151
29	40	 0.0166
29	41	 0.0064
29	42	 0.0262
29	43	 0.0175
29	44	 0.0249
29	45	 0.0279
30	0	 0.0061
30	1	 0.0069
30	2	 0.0036
30	3	 0.0109
30	4	 0.0060
30	5	 0.0106
30	6	 0.0077
30	7	 0.0095
30	8	 0.0213
30	9	 0.0570
30	10	 0.0123
30	11	 0.0241
30	12	 0.0117
30	13	 0.0136
30	14	 0.0098
30	15	 0.0122
