actual_comm	confered_to	avg_prob
5	20	 0.0066
5	21	 0.0053
5	22	 0.0044
5	23	 0.0063
5	24	 0.0059
5	25	 0.0065
5	26	 0.0064
5	27	 0.0055
5	28	 0.0065
5	29	 0.0067
5	30	 0.0093
5	31	 0.0040
5	32	 0.0075
5	33	 0.0044
5	34	 0.0070
5	35	 0.0053
5	36	 0.0060
5	37	 0.0045
5	38	 0.0055
5	39	 0.0040
5	40	 0.0062
5	41	 0.0047
5	42	 0.0063
5	43	 0.0052
5	44	 0.0059
5	45	 0.0045
6	0	 0.0125
6	1	 0.0142
6	2	 0.0128
6	3	 0.0171
6	4	 0.0149
6	5	 0.0085
6	6	 0.2775
6	7	 0.0135
6	8	 0.0116
6	9	 0.0117
6	10	 0.0253
6	11	 0.0119
6	12	 0.0155
6	13	 0.0123
6	14	 0.0187
6	15	 0.0174
6	16	 0.0123
6	17	 0.0105
6	18	 0.0122
6	19	 0.0081
6	20	 0.0152
6	21	 0.0146
6	22	 0.0133
6	23	 0.0189
6	24	 0.0184
6	25	 0.0120
6	26	 0.0187
6	27	 0.0211
6	28	 0.0175
6	29	 0.0321
6	30	 0.0068
6	31	 0.0112
6	32	 0.0195
6	33	 0.0121
6	34	 0.0140
6	35	 0.0561
6	36	 0.0143
6	37	 0.0097
6	38	 0.0160
6	39	 0.0140
6	40	 0.0215
6	41	 0.0103
6	42	 0.0215
6	43	 0.0220
6	44	 0.0195
6	45	 0.0111
7	0	 0.0108
7	1	 0.0156
7	2	 0.0105
7	3	 0.0074
7	4	 0.0090
7	5	 0.0128
7	6	 0.0142
7	7	 0.4851
7	8	 0.0198
7	9	 0.0058
7	10	 0.0132
7	11	 0.0085
7	12	 0.0091
7	13	 0.0236
7	14	 0.0115
7	15	 0.0080
7	16	 0.0073
7	17	 0.0069
7	18	 0.0155
7	19	 0.0079
7	20	 0.0068
7	21	 0.0076
7	22	 0.0115
7	23	 0.0071
7	24	 0.0113
7	25	 0.0081
7	26	 0.0205
7	27	 0.0158
7	28	 0.0172
7	29	 0.0156
7	30	 0.0072
7	31	 0.0052
7	32	 0.0162
7	33	 0.0110
7	34	 0.0093
7	35	 0.0081
7	36	 0.0083
7	37	 0.0102
7	38	 0.0142
7	39	 0.0164
7	40	 0.0087
7	41	 0.0062
7	42	 0.0187
7	43	 0.0135
7	44	 0.0128
7	45	 0.0100
8	0	 0.0072
8	1	 0.0064
8	2	 0.0068
8	3	 0.0091
8	4	 0.0070
8	5	 0.0157
8	6	 0.0104
8	7	 0.0233
8	8	 0.3966
8	9	 0.0189
8	10	 0.0105
8	11	 0.0172
8	12	 0.0207
8	13	 0.0184
8	14	 0.0106
8	15	 0.0104
8	16	 0.0048
8	17	 0.0200
8	18	 0.0066
8	19	 0.0279
8	20	 0.0158
8	21	 0.0062
8	22	 0.0080
8	23	 0.0108
8	24	 0.0078
8	25	 0.0203
8	26	 0.0081
8	27	 0.0108
8	28	 0.0095
8	29	 0.0129
8	30	 0.0234
8	31	 0.0119
8	32	 0.0096
8	33	 0.0264
8	34	 0.0526
8	35	 0.0090
8	36	 0.0103
8	37	 0.0059
8	38	 0.0085
8	39	 0.0059
8	40	 0.0161
8	41	 0.0243
8	42	 0.0111
8	43	 0.0129
8	44	 0.0087
8	45	 0.0048
9	0	 0.0097
9	1	 0.0087
9	2	 0.0065
9	3	 0.0177
9	4	 0.0109
9	5	 0.0140
9	6	 0.0142
9	7	 0.0071
9	8	 0.0229
9	9	 0.2747
9	10	 0.0188
9	11	 0.0293
9	12	 0.0163
9	13	 0.0153
9	14	 0.0142
9	15	 0.0220
9	16	 0.0163
9	17	 0.0231
9	18	 0.0089
9	19	 0.0227
9	20	 0.0265
9	21	 0.0140
9	22	 0.0086
9	23	 0.0114
9	24	 0.0190
9	25	 0.0136
9	26	 0.0118
9	27	 0.0143
9	28	 0.0069
9	29	 0.0133
9	30	 0.0487
9	31	 0.0118
9	32	 0.0180
9	33	 0.0194
9	34	 0.0343
9	35	 0.0110
9	36	 0.0210
9	37	 0.0096
9	38	 0.0140
9	39	 0.0070
9	40	 0.0211
9	41	 0.0213
9	42	 0.0148
9	43	 0.0123
9	44	 0.0167
9	45	 0.0062
10	0	 0.0172
10	1	 0.0229
10	2	 0.0137
10	3	 0.0223
10	4	 0.0176
10	5	 0.0102
10	6	 0.0256
10	7	 0.0165
10	8	 0.0131
10	9	 0.0192
10	10	 0.0720
10	11	 0.0236
10	12	 0.0187
10	13	 0.0263
10	14	 0.0267
10	15	 0.0216
10	16	 0.0194
10	17	 0.0165
10	18	 0.0224
10	19	 0.0122
10	20	 0.0160
10	21	 0.0202
10	22	 0.0208
10	23	 0.0193
10	24	 0.0366
10	25	 0.0150
10	26	 0.0266
10	27	 0.0308
10	28	 0.0122
10	29	 0.0351
10	30	 0.0108
10	31	 0.0124
10	32	 0.0427
10	33	 0.0119
10	34	 0.0187
10	35	 0.0123
10	36	 0.0172
10	37	 0.0182
10	38	 0.0249
10	39	 0.0138
10	40	 0.0231
10	41	 0.0121
10	42	 0.0360
10	43	 0.0265
10	44	 0.0360
10	45	 0.0128
11	0	 0.0103
11	1	 0.0108
11	2	 0.0068
11	3	 0.0201
11	4	 0.0139
11	5	 0.0111
11	6	 0.0137
11	7	 0.0099
11	8	 0.0210
11	9	 0.0261
11	10	 0.0232
11	11	 0.2568
11	12	 0.0111
11	13	 0.0276
11	14	 0.0141
11	15	 0.0274
11	16	 0.0275
11	17	 0.0226
11	18	 0.0113
11	19	 0.0130
11	20	 0.0115
11	21	 0.0198
11	22	 0.0106
11	23	 0.0109
11	24	 0.0274
11	25	 0.0103
11	26	 0.0095
11	27	 0.0133
11	28	 0.0079
11	29	 0.0197
11	30	 0.0191
11	31	 0.0097
11	32	 0.0282
11	33	 0.0141
11	34	 0.0231
11	35	 0.0087
11	36	 0.0222
11	37	 0.0111
11	38	 0.0234
11	39	 0.0074
11	40	 0.0352
11	41	 0.0107
11	42	 0.0176
11	43	 0.0194
11	44	 0.0236
11	45	 0.0074
12	0	 0.0074
12	1	 0.0080
12	2	 0.0077
12	3	 0.0093
12	4	 0.0073
12	5	 0.0097
12	6	 0.0187
12	7	 0.0115
12	8	 0.0208
12	9	 0.0128
12	10	 0.0181
12	11	 0.0103
12	12	 0.4371
12	13	 0.0129
12	14	 0.0129
12	15	 0.0112
12	16	 0.0091
12	17	 0.0098
12	18	 0.0080
12	19	 0.0186
12	20	 0.0142
12	21	 0.0102
12	22	 0.0086
12	23	 0.0158
12	24	 0.0116
12	25	 0.0130
12	26	 0.0120
12	27	 0.0173
12	28	 0.0073
12	29	 0.0174
12	30	 0.0085
12	31	 0.0144
12	32	 0.0134
12	33	 0.0239
12	34	 0.0248
12	35	 0.0120
12	36	 0.0089
12	37	 0.0067
12	38	 0.0119
12	39	 0.0084
12	40	 0.0087
12	41	 0.0234
12	42	 0.0155
12	43	 0.0106
12	44	 0.0125
12	45	 0.0080
13	0	 0.0149
13	1	 0.0189
13	2	 0.0081
13	3	 0.0146
13	4	 0.0089
13	5	 0.0103
13	6	 0.0128
13	7	 0.0320
13	8	 0.0279
13	9	 0.0148
13	10	 0.0295
13	11	 0.0336
13	12	 0.0138
13	13	 0.1888
13	14	 0.0172
13	15	 0.0159
13	16	 0.0138
13	17	 0.0084
13	18	 0.0337
13	19	 0.0124
13	20	 0.0104
13	21	 0.0106
13	22	 0.0116
13	23	 0.0102
13	24	 0.0320
13	25	 0.0100
13	26	 0.0214
13	27	 0.0332
13	28	 0.0119
13	29	 0.0145
13	30	 0.0129
13	31	 0.0081
13	32	 0.0445
13	33	 0.0201
13	34	 0.0212
13	35	 0.0092
13	36	 0.0111
13	37	 0.0165
13	38	 0.0205
13	39	 0.0082
13	40	 0.0143
13	41	 0.0104
13	42	 0.0359
13	43	 0.0315
13	44	 0.0313
13	45	 0.0080
14	0	 0.0436
14	1	 0.0378
14	2	 0.0226
14	3	 0.0116
14	4	 0.0229
14	5	 0.0085
14	6	 0.0216
14	7	 0.0139
14	8	 0.0124
14	9	 0.0160
14	10	 0.0293
14	11	 0.0128
14	12	 0.0126
14	13	 0.0166
14	14	 0.0488
14	15	 0.0119
14	16	 0.0107
14	17	 0.0106
14	18	 0.0328
14	19	 0.0094
14	20	 0.0168
14	21	 0.0214
14	22	 0.0297
14	23	 0.0298
14	24	 0.0220
14	25	 0.0077
14	26	 0.0280
14	27	 0.0359
14	28	 0.0278
14	29	 0.0390
14	30	 0.0097
14	31	 0.0113
14	32	 0.0226
14	33	 0.0123
14	34	 0.0177
14	35	 0.0197
14	36	 0.0097
14	37	 0.0363
14	38	 0.0120
14	39	 0.0274
14	40	 0.0222
14	41	 0.0221
14	42	 0.0265
14	43	 0.0326
14	44	 0.0242
14	45	 0.0294
15	0	 0.0081
15	1	 0.0091
15	2	 0.0079
15	3	 0.0559
15	4	 0.0076
15	5	 0.0112
15	6	 0.0191
15	7	 0.0084
15	8	 0.0095
15	9	 0.0147
15	10	 0.0182
15	11	 0.0212
15	12	 0.0103
15	13	 0.0140
15	14	 0.0109
15	15	 0.3131
15	16	 0.0231
15	17	 0.0242
15	18	 0.0096
15	19	 0.0064
15	20	 0.0113
15	21	 0.0119
15	22	 0.0107
15	23	 0.0109
15	24	 0.0190
15	25	 0.0098
15	26	 0.0103
15	27	 0.0133
15	28	 0.0081
15	29	 0.0183
15	30	 0.0106
15	31	 0.0064
15	32	 0.0154
15	33	 0.0087
15	34	 0.0111
15	35	 0.0081
15	36	 0.0949
15	37	 0.0083
15	38	 0.0169
15	39	 0.0087
15	40	 0.0132
15	41	 0.0070
15	42	 0.0163
15	43	 0.0224
15	44	 0.0184
15	45	 0.0073
16	0	 0.0100
16	1	 0.0103
16	2	 0.0069
16	3	 0.0296
16	4	 0.0129
16	5	 0.0091
16	6	 0.0144
16	7	 0.0091
16	8	 0.0067
16	9	 0.0132
16	10	 0.0190
16	11	 0.0292
16	12	 0.0098
16	13	 0.0154
16	14	 0.0114
16	15	 0.0298
16	16	 0.3781
16	17	 0.0163
16	18	 0.0123
16	19	 0.0068
16	20	 0.0095
16	21	 0.0274
16	22	 0.0094
16	23	 0.0113
16	24	 0.0271
16	25	 0.0073
16	26	 0.0105
16	27	 0.0140
16	28	 0.0061
16	29	 0.0136
16	30	 0.0081
16	31	 0.0062
16	32	 0.0211
16	33	 0.0073
16	34	 0.0089
16	35	 0.0093
16	36	 0.0224
16	37	 0.0101
16	38	 0.0208
16	39	 0.0076
16	40	 0.0169
16	41	 0.0060
16	42	 0.0179
16	43	 0.0166
16	44	 0.0242
16	45	 0.0102
17	0	 0.0079
17	1	 0.0073
17	2	 0.0078
17	3	 0.0408
17	4	 0.0112
17	5	 0.0133
17	6	 0.0111
17	7	 0.0070
17	8	 0.0172
17	9	 0.0174
17	10	 0.0142
17	11	 0.0201
17	12	 0.0108
17	13	 0.0098
17	14	 0.0108
17	15	 0.0225
17	16	 0.0162
17	17	 0.4315
17	18	 0.0067
17	19	 0.0115
17	20	 0.0133
17	21	 0.0159
17	22	 0.0105
17	23	 0.0123
17	24	 0.0130
17	25	 0.0098
17	26	 0.0084
17	27	 0.0091
17	28	 0.0067
17	29	 0.0127
17	30	 0.0128
17	31	 0.0106
17	32	 0.0128
17	33	 0.0090
17	34	 0.0174
17	35	 0.0065
17	36	 0.0215
17	37	 0.0074
17	38	 0.0115
17	39	 0.0080
17	40	 0.0233
17	41	 0.0115
17	42	 0.0109
17	43	 0.0106
17	44	 0.0125
17	45	 0.0070
18	0	 0.0622
18	1	 0.0619
18	2	 0.0425
18	3	 0.0085
18	4	 0.0142
18	5	 0.0056
18	6	 0.0118
18	7	 0.0159
18	8	 0.0058
18	9	 0.0084
18	10	 0.0228
18	11	 0.0089
18	12	 0.0067
18	13	 0.0385
18	14	 0.0267
18	15	 0.0094
18	16	 0.0091
18	17	 0.0045
18	18	 0.1045
18	19	 0.0054
18	20	 0.0075
18	21	 0.0119
18	22	 0.0340
18	23	 0.0077
18	24	 0.0245
18	25	 0.0060
18	26	 0.0315
18	27	 0.0369
18	28	 0.0317
18	29	 0.0137
18	30	 0.0060
18	31	 0.0040
18	32	 0.0274
18	33	 0.0072
18	34	 0.0068
18	35	 0.0104
18	36	 0.0068
18	37	 0.0843
18	38	 0.0130
18	39	 0.0247
18	40	 0.0103
18	41	 0.0058
18	42	 0.0295
18	43	 0.0292
18	44	 0.0254
18	45	 0.0306
19	0	 0.0063
19	1	 0.0071
19	2	 0.0069
19	3	 0.0080
19	4	 0.0072
19	5	 0.0132
19	6	 0.0103
19	7	 0.0100
19	8	 0.0297
19	9	 0.0226
19	10	 0.0141
19	11	 0.0137
19	12	 0.0230
19	13	 0.0135
19	14	 0.0101
19	15	 0.0084
19	16	 0.0090
19	17	 0.0161
19	18	 0.0071
19	19	 0.4635
19	20	 0.0179
19	21	 0.0088
19	22	 0.0077
19	23	 0.0102
19	24	 0.0106
19	25	 0.0134
19	26	 0.0080
19	27	 0.0114
19	28	 0.0070
19	29	 0.0121
19	30	 0.0362
19	31	 0.0101
19	32	 0.0135
19	33	 0.0131
19	34	 0.0180
19	35	 0.0093
19	36	 0.0093
19	37	 0.0058
19	38	 0.0110
19	39	 0.0055
19	40	 0.0122
19	41	 0.0114
19	42	 0.0121
19	43	 0.0087
19	44	 0.0110
19	45	 0.0058
20	0	 0.0107
20	1	 0.0099
20	2	 0.0089
20	3	 0.0110
20	4	 0.0098
20	5	 0.0090
20	6	 0.0196
20	7	 0.0072
20	8	 0.0136
20	9	 0.0223
20	10	 0.0151
20	11	 0.0109
20	12	 0.0139
20	13	 0.0100
20	14	 0.0141
20	15	 0.0128
20	16	 0.0099
20	17	 0.0163
20	18	 0.0093
20	19	 0.0138
20	20	 0.4337
20	21	 0.0125
20	22	 0.0093
20	23	 0.0199
20	24	 0.0123
20	25	 0.0102
20	26	 0.0096
20	27	 0.0135
20	28	 0.0157
20	29	 0.0142
20	30	 0.0086
20	31	 0.0090
20	32	 0.0154
20	33	 0.0107
20	34	 0.0156
20	35	 0.0217
20	36	 0.0126
20	37	 0.0080
20	38	 0.0084
20	39	 0.0065
20	40	 0.0264
20	41	 0.0113
20	42	 0.0123
20	43	 0.0132
20	44	 0.0125
20	45	 0.0090
21	0	 0.0166
21	1	 0.0224
21	2	 0.0139
21	3	 0.0139
21	4	 0.0258
21	5	 0.0080
21	6	 0.0154
21	7	 0.0084
21	8	 0.0073
21	9	 0.0143
21	10	 0.0183
21	11	 0.0186
21	12	 0.0095
21	13	 0.0116
21	14	 0.0198
21	15	 0.0130
21	16	 0.0307
21	17	 0.0150
21	18	 0.0147
21	19	 0.0071
21	20	 0.0122
21	21	 0.2379
21	22	 0.0161
21	23	 0.0117
21	24	 0.0204
21	25	 0.0062
21	26	 0.0120
21	27	 0.0160
21	28	 0.0168
21	29	 0.0296
21	30	 0.0069
21	31	 0.0068
21	32	 0.0237
21	33	 0.0089
21	34	 0.0108
21	35	 0.0111
21	36	 0.0135
21	37	 0.0155
21	38	 0.0121
21	39	 0.0157
21	40	 0.0318
21	41	 0.0068
21	42	 0.0154
21	43	 0.0124
21	44	 0.0186
21	45	 0.1066
22	0	 0.0436
22	1	 0.0524
22	2	 0.1357
22	3	 0.0080
22	4	 0.0125
22	5	 0.0054
22	6	 0.0131
22	7	 0.0140
22	8	 0.0068
22	9	 0.0064
22	10	 0.0179
22	11	 0.0068
22	12	 0.0067
22	13	 0.0105
22	14	 0.0272
22	15	 0.0091
22	16	 0.0063
22	17	 0.0058
22	18	 0.0421
22	19	 0.0055
22	20	 0.0071
22	21	 0.0123
22	22	 0.1379
22	23	 0.0113
22	24	 0.0156
22	25	 0.0047
22	26	 0.0255
22	27	 0.0160
22	28	 0.0360
22	29	 0.0312
22	30	 0.0049
22	31	 0.0045
22	32	 0.0147
22	33	 0.0064
22	34	 0.0070
22	35	 0.0074
22	36	 0.0087
22	37	 0.0607
22	38	 0.0151
22	39	 0.0370
22	40	 0.0110
22	41	 0.0054
22	42	 0.0141
22	43	 0.0182
22	44	 0.0157
22	45	 0.0357
23	0	 0.0132
23	1	 0.0086
23	2	 0.0072
23	3	 0.0103
23	4	 0.0102
23	5	 0.0076
23	6	 0.0193
23	7	 0.0074
23	8	 0.0096
23	9	 0.0086
23	10	 0.0157
23	11	 0.0096
23	12	 0.0147
23	13	 0.0095
23	14	 0.0208
23	15	 0.0107
23	16	 0.0101
23	17	 0.0134
23	18	 0.0091
23	19	 0.0076
23	20	 0.0229
23	21	 0.0114
23	22	 0.0110
23	23	 0.4548
23	24	 0.0158
23	25	 0.0051
23	26	 0.0099
23	27	 0.0197
23	28	 0.0113
23	29	 0.0160
23	30	 0.0054
23	31	 0.0060
23	32	 0.0119
23	33	 0.0106
23	34	 0.0131
23	35	 0.0170
23	36	 0.0092
23	37	 0.0080
23	38	 0.0094
23	39	 0.0076
23	40	 0.0188
23	41	 0.0107
23	42	 0.0158
23	43	 0.0300
23	44	 0.0179
23	45	 0.0075
24	0	 0.0191
24	1	 0.0230
24	2	 0.0106
24	3	 0.0226
24	4	 0.0171
24	5	 0.0093
24	6	 0.0202
24	7	 0.0136
24	8	 0.0104
24	9	 0.0202
24	10	 0.0435
24	11	 0.0304
24	12	 0.0135
24	13	 0.0299
24	14	 0.0245
24	15	 0.0244
24	16	 0.0329
24	17	 0.0139
24	18	 0.0258
24	19	 0.0094
24	20	 0.0142
24	21	 0.0219
24	22	 0.0176
24	23	 0.0203
24	24	 0.0599
24	25	 0.0097
24	26	 0.0229
24	27	 0.0283
24	28	 0.0110
24	29	 0.0251
24	30	 0.0110
24	31	 0.0087
24	32	 0.0457
24	33	 0.0125
24	34	 0.0158
24	35	 0.0133
24	36	 0.0198
24	37	 0.0220
24	38	 0.0386
24	39	 0.0111
24	40	 0.0253
24	41	 0.0093
24	42	 0.0331
24	43	 0.0317
24	44	 0.0458
24	45	 0.0110
25	0	 0.0054
25	1	 0.0063
25	2	 0.0053
25	3	 0.0108
25	4	 0.0066
25	5	 0.0104
25	6	 0.0155
25	7	 0.0090
25	8	 0.0187
25	9	 0.0141
25	10	 0.0172
25	11	 0.0110
25	12	 0.0170
25	13	 0.0114
25	14	 0.0082
25	15	 0.0132
25	16	 0.0091
25	17	 0.0108
25	18	 0.0069
25	19	 0.0121
25	20	 0.0107
25	21	 0.0069
25	22	 0.0057
25	23	 0.0062
25	24	 0.0092
25	25	 0.5665
25	26	 0.0087
25	27	 0.0115
25	28	 0.0046
25	29	 0.0110
25	30	 0.0091
25	31	 0.0091
25	32	 0.0126
25	33	 0.0070
25	34	 0.0117
25	35	 0.0064
25	36	 0.0096
25	37	 0.0051
25	38	 0.0078
25	39	 0.0053
25	40	 0.0085
25	41	 0.0095
25	42	 0.0144
25	43	 0.0093
25	44	 0.0101
25	45	 0.0046
26	0	 0.0305
26	1	 0.0303
26	2	 0.0177
26	3	 0.0146
26	4	 0.0138
26	5	 0.0090
26	6	 0.0198
26	7	 0.0249
26	8	 0.0090
26	9	 0.0115
26	10	 0.0274
26	11	 0.0087
26	12	 0.0106
26	13	 0.0209
26	14	 0.0208
26	15	 0.0104
26	16	 0.0093
26	17	 0.0077
26	18	 0.0322
26	19	 0.0067
26	20	 0.0097
26	21	 0.0118
26	22	 0.0223
26	23	 0.0102
26	24	 0.0214
26	25	 0.0084
26	26	 0.2600
26	27	 0.0261
26	28	 0.0173
26	29	 0.0173
26	30	 0.0067
26	31	 0.0068
26	32	 0.0259
26	33	 0.0100
26	34	 0.0108
26	35	 0.0095
26	36	 0.0100
26	37	 0.0335
26	38	 0.0152
26	39	 0.0363
26	40	 0.0108
26	41	 0.0082
26	42	 0.0264
26	43	 0.0161
26	44	 0.0209
26	45	 0.0125
27	0	 0.0257
27	1	 0.0249
27	2	 0.0142
27	3	 0.0119
27	4	 0.0223
27	5	 0.0080
27	6	 0.0252
27	7	 0.0185
27	8	 0.0128
27	9	 0.0139
27	10	 0.0329
27	11	 0.0100
27	12	 0.0208
27	13	 0.0313
27	14	 0.0368
27	15	 0.0149
27	16	 0.0126
27	17	 0.0075
27	18	 0.0387
27	19	 0.0098
27	20	 0.0174
27	21	 0.0158
27	22	 0.0161
27	23	 0.0274
27	24	 0.0229
27	25	 0.0142
27	26	 0.0299
27	27	 0.0925
27	28	 0.0132
27	29	 0.0285
27	30	 0.0091
27	31	 0.0087
27	32	 0.0251
27	33	 0.0184
27	34	 0.0171
27	35	 0.0203
27	36	 0.0090
27	37	 0.0173
27	38	 0.0093
27	39	 0.0136
27	40	 0.0126
27	41	 0.0194
27	42	 0.0564
27	43	 0.0445
27	44	 0.0308
27	45	 0.0177
28	0	 0.0136
28	1	 0.0327
28	2	 0.0238
28	3	 0.0044
28	4	 0.0054
28	5	 0.0050
28	6	 0.0122
28	7	 0.0091
28	8	 0.0079
28	9	 0.0045
28	10	 0.0071
28	11	 0.0037
28	12	 0.0049
28	13	 0.0063
28	14	 0.0137
28	15	 0.0057
28	16	 0.0031
28	17	 0.0048
28	18	 0.0151
28	19	 0.0045
28	20	 0.0100
28	21	 0.0096
28	22	 0.0163
28	23	 0.0077
28	24	 0.0067
28	25	 0.0037
28	26	 0.0096
28	27	 0.0085
28	28	 0.5190
28	29	 0.0162
28	30	 0.0036
28	31	 0.0040
28	32	 0.0082
28	33	 0.0053
28	34	 0.0054
28	35	 0.0127
28	36	 0.0045
28	37	 0.0113
28	38	 0.0111
28	39	 0.0115
28	40	 0.0602
28	41	 0.0048
28	42	 0.0066
28	43	 0.0109
28	44	 0.0064
28	45	 0.0387
29	0	 0.0139
29	1	 0.0303
29	2	 0.0211
29	3	 0.0134
29	4	 0.0159
29	5	 0.0083
29	6	 0.0306
29	7	 0.0122
29	8	 0.0097
29	9	 0.0113
29	10	 0.0367
29	11	 0.0158
29	12	 0.0129
29	13	 0.0128
29	14	 0.0334
29	15	 0.0166
29	16	 0.0110
29	17	 0.0115
29	18	 0.0160
29	19	 0.0081
29	20	 0.0124
29	21	 0.0278
29	22	 0.0280
29	23	 0.0144
29	24	 0.0210
29	25	 0.0098
29	26	 0.0149
29	27	 0.0276
29	28	 0.0216
29	29	 0.2164
29	30	 0.0076
29	31	 0.0068
29	32	 0.0262
29	33	 0.0097
29	34	 0.0132
29	35	 0.0138
29	36	 0.0118
29	37	 0.0124
29	38	 0.0152
29	39	 0.0152
29	40	 0.0202
29	41	 0.0078
29	42	 0.0259
29	43	 0.0225
29	44	 0.0236
29	45	 0.0329
30	0	 0.0070
30	1	 0.0069
30	2	 0.0053
30	3	 0.0114
30	4	 0.0068
30	5	 0.0193
30	6	 0.0082
30	7	 0.0092
30	8	 0.0231
30	9	 0.0495
30	10	 0.0109
30	11	 0.0224
30	12	 0.0116
30	13	 0.0128
30	14	 0.0101
30	15	 0.0147
